Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1852,1511,4755,2651,569,11338,20818,8883,,,7476,37177,48515,,4749,11215,3613,19577,13435,7785,21220,40797,0,500,2613,4605,7718,48515,
06/30/1990,,3578,2001,5357,2477,838,14251,18502,8961,,,7663,35126,49377,,4971,10826,3393,19190,14578,7797,22375,41565,0,425,2538,4849,7812,49377,
09/30/1990,,2177,1811,4324,2754,815,11881,17021,9108,,,8318,34447,46328,,5091,8534,3356,16981,14246,7661,21907,38888,0,335,2538,4567,7440,46328,
12/31/1990,,1572,1783,9446,3150,565,16516,11185,9468,14066.0,-4598.0,9205,29858,46374,,4920,10150,3423,18493,12750,7997,20747,39240,0,285,2536,4313,7134,46374,
03/31/1991,,1811,734,3003,3197,522,9267,15586,9599,,,9446,34631,43898,,4891,9885,4225,19001,11394,7135,18529,37530,0,150,2536,3682,6368,43898,
06/30/1991,,2352,751,3027,3209,668,10007,14491,9764,,,9823,34078,44085,,5457,10156,4088,19701,10599,7686,18285,37986,0,125,2532,3442,6099,44085,
09/30/1991,,2509,616,2386,3261,726,9498,13009,10123,,,10791,33923,43421,,5700,10950,3817,20467,9178,7550,16728,37195,0,75,2832,3319,6226,43421,
12/31/1991,,2041,994,7134,3571,618,14358,7105,10508,15605.0,-5097.0,11105,28718,43076,,5475,4458,3921,13854,14980,8058,23038,36892,0,75,3217,2892,6184,43076,
03/31/1992,,2336,1020,2223,3414,553,9546,11626,10869,,,11201,33696,43242,,5630,3504,4118,13252,14632,8439,23071,36323,863,0,4047,2009,6919,43242,
06/30/1992,,2596,1205,2097,3172,435,9505,8645,10915,,,13256,32816,42321,,5528,9018,4177,18723,8080,8480,16560,35283,863,0,4043,2132,7038,42321,
09/30/1992,,2417,1700,1663,3200,549,9529,8108,11021,,,13011,32140,41669,,5913,2335,4319,12567,13562,8369,21931,34498,863,0,4036,2272,7171,41669,
12/31/1992,,2357,1292,5185,3090,747,12671,4476,11531,17710.0,-6179.0,11975,27982,40653,,5798,2117,4090,12005,13434,7676,21110,33115,863,0,3969,2706,7538,40653,
03/31/1993,,3861,1243,2071,3388,691,11254,12022,11521,,,9024,32567,43821,,6398,3095,4726,14219,10881,13713,24594,38813,863,0,5911,-1766,5008,43821,
06/30/1993,,4120,1438,1904,3458,590,11510,7311,11672,,,12168,31151,42661,,6187,2958,4200,13345,9884,13513,23397,36742,863,0,5902,-846,5919,42661,
09/30/1993,,4092,797,1559,3658,884,10990,7066,12144,,,11369,30579,41569,,6524,4626,4351,15501,6768,13010,19778,35279,863,0,5896,-469,6290,41569,
12/31/1993,,4040,1055,1799,3629,833,11356,6470,12774,19354.0,-6580.0,13230,32474,43830,,6863,4580,4650,16093,6871,14030,20901,36994,863,0,5897,76,6836,43830,
03/31/1994,,5385,1105,2780,3462,773,13505,10553,12788,,,9038,32379,45884,,7320,4883,5061,17264,7343,13612,20955,38219,863,0,5896,906,7665,45884,
06/30/1994,,5654,1212,2585,3430,693,13574,11036,13144,,,8598,32778,46352,,7440,4891,4891,17222,7361,13265,20626,37848,863,0,5896,1745,8504,46352,
09/30/1994,,5241,1896,1527,3528,623,12815,11769,13729,,,8193,33691,46506,,7438,4763,5101,17302,7156,13004,20160,37462,863,0,5897,2284,9044,46506,
12/31/1994,,5145,3226,1695,3356,1330,14752,12563,14482,21589.0,-7107.0,7742,34787,49539,,7826,5456,5582,18864,7650,12331,19981,38845,863,0,5900,3931,10694,49539,
03/31/1995,,4042,4292,1851,3649,1191,15025,13141,14931,,,7653,35725,50750,,7996,5197,5695,18888,8642,12397,21039,39927,478,0,5925,4420,10823,50750,
06/30/1995,,4008,3828,2189,3680,950,14655,12496,15086,,,7810,35392,50047,,7739,5161,5725,18625,8119,12793,20912,39537,128,0,5908,4474,10510,50047,
09/30/1995,,4117,3494,2234,3663,915,14423,12551,15602,,,8213,36366,50789,,8393,4001,5759,18153,9105,13005,22110,40263,84,0,5911,4531,10526,50789,
12/31/1995,,5543,2582,2003,4448,985,15561,13623,16161,24034.0,-7873.0,8411,38195,53756,,8290,4335,7032,19657,9858,13282,23140,42797,68,0,5914,4977,10959,53756,
03/31/1996,,6174,2175,2290,5137,915,16691,14585,16399,,,8746,39730,56421,,9034,4903,7888,21825,9763,13426,23189,45014,58,0,5923,5426,11407,56421,
06/30/1996,,5635,3127,2610,5535,707,17614,12914,16775,,,8491,38180,55794,,9155,4055,8567,21777,9166,13429,22595,44372,32,0,5937,5453,11422,55794,
09/30/1996,,5599,3079,2144,5552,640,17014,12593,17536,,,8579,38708,55722,,9212,4650,8399,22261,8492,13559,22051,44312,26,0,5940,5444,11410,55722,
12/31/1996,,5158,2594,2126,5195,1929,17002,12339,14905,23052.0,-8147.0,11938,39182,56184,,8981,6212,8864,24057,7184,13372,20556,44613,21,0,5951,5599,11571,56184,
03/31/1997,,6202,2461,1763,5562,1723,17711,13983,15291,,,12611,41885,59596,,9402,6651,8981,25034,9296,13499,22795,47829,58,0,5985,5724,11767,59596,
06/30/1997,,5623,2412,2021,6079,1661,17796,14421,16060,24746.0,-8686.0,12751,43232,61028,,9564,7441,9410,26415,9367,13686,23053,49468,8,0,5992,5560,11560,61028,
09/30/1997,,5347,2252,1837,6419,1670,17525,13161,16924,25729.0,-8805.0,12509,42594,60119,,9614,5837,9456,24907,10097,13848,23945,48852,8,0,6055,5204,11267,60119,
12/31/1997,,4898,2950,1646,4738,2193,16425,13518,17968,27082.0,-9114.0,12507,43993,60418,,9512,6479,9717,25708,9006,14342,23348,49056,8,0,6054,5300,11362,60418,
03/31/1998,,5777,2937,2002,5456,1598,17770,15595,18230,27295.0,-9065.0,12661,46486,64256,,10435,7187,9751,27373,10437,14436,24873,52246,7,0,6042,5961,12010,64256,
06/30/1998,,6999,3390,1674,5868,1240,19171,17051,19020,28641.0,-9621.0,12559,48630,67801,,10531,7260,11050,28841,11796,14386,26182,55023,4,0,6043,6731,12778,67801,
09/30/1998,,6963,3665,1548,5979,1010,19165,16292,19820,29756.0,-9936.0,12459,48571,67736,,10697,6789,11114,28600,11344,14590,25934,54534,0,0,6043,7159,13202,67736,
