Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1996,,43,0,1508,211,340,2102,0,13771,31657.0,-17886.0,769,14540,16642,,783,995,1741,3519,5679,3825,9504,13023,0,0,,3619,3619,16642,
06/30/1996,,55,0,1567,198,304,2124,0,13728,31709.0,-17981.0,870,14598,16722,,675,1160,1689,3524,5671,3792,9463,12987,0,0,,3735,3735,16722,
09/30/1996,,106,0,1593,185,298,2182,0,13799,32124.0,-18325.0,841,14640,16822,,661,1115,1808,3584,5661,3760,9421,13005,0,0,,3817,3817,16822,
12/31/1996,,80,0,1622,144,236,2082,0,14006,32645.0,-18639.0,827,14833,16915,,989,834,1644,3467,5664,3867,9531,12998,0,0,,3917,3917,16915,
03/31/1997,,81,0,1540,155,225,2001,0,13805,32766.0,-18961.0,856,14661,16662,,1025,375,1795,3195,5657,3767,9424,12619,0,0,,4043,4043,16662,
06/30/1997,,89,0,1605,182,270,2146,0,13705,32787.0,-19082.0,910,14615,16761,,1029,166,1928,3123,5619,3869,9488,12611,0,0,,4150,4150,16761,
09/30/1997,,196,0,1587,195,235,2213,0,13787,33040.0,-19253.0,921,14708,16921,,1193,726,1826,3745,5024,3911,8935,12680,0,0,,4241,4241,16921,
12/31/1997,,27,0,1717,150,610,2504,0,14308,14308.0,,855,15163,17667,,1377,695,2127,4199,5020,4081,9101,13300,0,0,,4367,4367,17667,
03/31/1998,,289,0,1533,144,263,2229,0,14085,33447.0,-19362.0,810,14895,17124,,1230,589,2062,3881,4931,3912,8843,12724,0,0,,4400,4400,17124,
06/30/1998,,45,0,1629,172,242,2088,0,14293,34004.0,-19711.0,794,15087,17175,,1284,920,1707,3911,4856,3945,8801,12712,0,0,8080.0,-3617,4463,17175,
09/30/1998,,22,0,1735,248,548,2553,0,14498,34840.0,-20342.0,1010,15508,18061,,1121,1913,2224,5258,7920,4258,12178,17436,0,0,,625,625,18061,
12/31/1998,,49,0,1743,197,503,2492,0,14908,35638.0,-20730.0,1007,15915,18407,,1347,1277,2072,4696,8642,4314,12956,17652,0,0,532.0,223,755,18407,
03/31/1999,,36,0,1700,236,564,2536,0,15098,36031.0,-20933.0,1075,16173,18709,,1326,1393,2130,4849,8642,4298,12940,17789,0,0,553.0,367,920,18709,
06/30/1999,,122,0,1730,264,554,2670,0,15480,36718.0,-21238.0,3741,19221,21891,,1352,4218,2332,7902,8458,4465,12923,20825,0,0,589.0,477,1066,21891,
09/30/1999,,55,0,1785,257,554,2651,0,15705,37271.0,-21566.0,2604,18309,20960,,1436,3379,2147,6962,9754,4092,13846,20808,0,0,617.0,-465,152,20960,
12/31/1999,,78,0,2455,272,1387,4192,1234,16404,38126.0,-21722.0,1386,19024,23216,,1700,2882,2184,6766,10189,5006,15195,21961,0,0,656.0,599,1255,23216,
03/31/2000,,82,0,2355,302,310,3049,1085,16932,38806.0,-21874.0,1635,19652,22701,,1503,2353,2052,5908,10247,5231,15478,21386,0,0,706.0,609,1315,22701,
06/30/2000,,241,0,1902,210,308,2661,0,17228,38823.0,-21595.0,1729,18957,21618,,1694,2328,2018,6040,6443,4628,11071,17111,0,0,8139.0,-3632,4507,21618,
09/30/2000,,170,0,1930,141,261,2502,0,17572,,,1753,19325,21827,,1602,2628,1969,6199,6405,4366,10771,16970,0,0,8126.0,-3269,4857,21827,
12/31/2000,,252,0,1816,152,224,2444,0,18100,40288.0,-22188.0,2298,20398,22842,,1727,2491,2155,6373,6247,4957,11204,17577,0,0,8127.0,-2862,5265,22842,
03/31/2001,,125,0,2107,169,273,2674,0,19041,,,2387,21428,24102,,1921,2871,1862,6654,6239,5213,11452,18106,0,0,8416.0,-2420,5996,24102,
06/30/2001,,138,0,2141,211,252,2742,0,19415,,,2648,22063,24805,,1794,3399,1716,6909,6135,5296,11431,18340,0,0,8416.0,-1951,6465,24805,
09/30/2001,,196,0,2275,214,218,2903,0,19520,,,3009,22529,25432,,1419,1716,3843,6978,6056,5356,11412,18390,0,0,8478.0,-1436,7042,25432,
12/31/2001,,204,0,2403,232,106,2945,0,19431,43205.0,-23774.0,2690,22121,25066,,1098,1511,3686,6295,5781,5699,11480,17775,0,0,8415.0,-1124,7291,25066,
03/31/2002,,848,0,2312,208,98,3466,0,19319,,,2786,22105,25571,,1127,634,3893,5654,7117,5809,12926,18580,0,0,8451.0,-1460,6991,25571,
09/30/2006,,235,42,1007,0,499,1783,0,13270,,,1700,14970,16753,,987,71,1344,2402,7610,4940,12550,14952,0,0,10197.0,-8396,1801,16753,
03/31/2007,,347,87,986,0,495,1915,0,12698,,,1592,14290,16205,,1059,71,1426,2556,7611,4515,12126,14682,0,0,10358.0,-8835,1523,16205,
06/30/2007,,392,95,965,0,413,1865,0,12452,,,1574,14026,15891,,729,1,1517,2247,7867,4471,12338,14585,0,0,10375.0,-9069,1306,15891,
09/30/2007,,427,0,1021,0,399,1847,0,12220,,,1676,13896,15743,,435,2,1877,2314,7866,4381,12247,14561,0,0,10480.0,-9298,1182,15743,
