Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,665,0.0,804,1944,101,3514,,11868,24472,-12604,2033,13901,17415,,1873,137,1148,3158,5874,2654,8528,11686,305,0,3783,1641,5729,17415,
06/30/1990,,444,0.0,814,1908,110,3276,,11784,24636,-12852,2103,13887,17163,,1835,139,1044,3018,5762,2614,8376,11394,242,0,3788,1739,5769,17163,
09/30/1990,,409,0.0,1071,2173,106,3759,,11655,24566,-12911,2206,13861,17620,,2338,202,695,3235,5885,2780,8665,11900,117,0,3788,1815,5720,17620,
12/31/1990,,263,,1249,2032,109,3653,463.0,11584,23793,-12209,1568,13615,17268,,2196,335,771,3302,5330,2767,8097,11399,108,0,3789,1972,5869,17268,
03/31/1991,,228,0.0,870,2113,108,3319,,11426,23915,-12489,2034,13460,16779,,1997,605,661,3263,5306,2674,7980,11243,106,0,3787,1643,5536,16779,
06/30/1991,,214,0.0,931,2156,113,3414,,11490,24198,-12708,2112,13602,17016,,2104,726,644,3474,5399,2631,8030,11504,106,0,3598,1808,5512,17016,
09/30/1991,,216,0.0,1091,2251,104,3662,,11518,24418,-12900,2100,13618,17280,,1938,660,635,3233,6025,2589,8614,11847,105,0,3618,1710,5433,17280,
12/31/1991,,279,,1098,1858,101,3336,402.0,11593,24712,-13119,1708,13703,17039,,2272,596,683,3551,5921,2580,8501,12052,105,0,3682,1200,4987,17039,
03/31/1992,,95,,912,1936,96,3039,,11558,24874,-13316,2153,13711,16750,,1858,589,664,3111,5642,2535,8177,11288,105,0,4217,1140,5462,16750,
06/30/1992,,137,,996,2072,103,3308,,11510,25134,-13624,2231,13741,17049,,1961,564,755,3280,5450,2523,7973,11253,105,0,4426,1265,5796,17049,
09/30/1992,,856,,1066,2152,118,4192,,11628,25396,-13768,2280,13908,18100,,1991,1402,732,4125,5788,2479,8267,12392,105,0,4446,1157,5708,18100,
12/31/1992,,57,,924,1930,189,3100,339.0,11759,25564,-13805,2054,14152,17252,,2099,381,990,3470,5968,4105,10073,13543,105,0,4189,-585,3709,17252,
03/31/1993,,109,,931,1951,188,3179,,11677,25612,-13935,2461,14138,17317,,2024,186,983,3193,5956,4129,10085,13278,112,0,4462,-535,4039,17317,
06/30/1993,,34,,970,1932,364,3300,,11617,25521,-13904,2509,14126,17426,,2586,198,1023,3807,5946,4014,9960,13767,112,0,4393,-846,3659,17426,
