company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:08:25+00:00,4.64,4.64,42796000.0,3.74,,90171000.0,386693000.0,185624000.0,185934000.0,182246000.0,3378000.0,928835000.0,1866954000.0,9824000.0,,17852000.0,237008000.0,928835000.0,955971000.0,34853000.0,11350000.0,666497000.0,289474000.0,-13679000.0,276105000.0,1884806000.0,39300000.0,39299000.0,48671000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:59:00+00:00,,11.54,39193000.0,9.88,,-47168000.0,482889000.0,489472000.0,489470000.0,489472000.0,0.0,1077449000.0,2315971000.0,-6672000.0,,22241000.0,267846000.0,1077449000.0,1260763000.0,24084000.0,2225000.0,789928000.0,470835000.0,-28531000.0,442302000.0,2338212000.0,,42406000.0,49522000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q3,2009-07-01,2009-09-30,2010-11-09 16:26:42+00:00,,7.49,10098000.0,6.42,,-124887000.0,148050000.0,318982000.0,318982000.0,318982000.0,,296654000.0,723502000.0,-1220000.0,,7158000.0,75103000.0,296654000.0,434006000.0,5911000.0,471000.0,233251000.0,200755000.0,-6660000.0,194095000.0,730660000.0,,42569000.0,49670000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q2,2009-04-01,2009-06-30,2010-08-04 17:27:03+00:00,1.61,1.61,9723000.0,1.38,,32495000.0,121851000.0,67011000.0,66978000.0,67011000.0,,298503000.0,597307000.0,-3880000.0,,6434000.0,64289000.0,298503000.0,305238000.0,6505000.0,516000.0,195863000.0,109375000.0,-9869000.0,99473000.0,603741000.0,41600000.0,41661000.0,48479000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 17:23:50+00:00,11.0,11.0,45763000.0,10.35,,218141000.0,704157000.0,528142000.0,528142000.0,527541000.0,601000.0,1175934000.0,3072243000.0,-14427000.0,,12662000.0,372254000.0,1175934000.0,1908971000.0,29944000.0,3857000.0,1122174000.0,786797000.0,-40514000.0,746283000.0,3084905000.0,48000000.0,47955000.0,50988000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q4,2010-10-01,2010-12-31,,9.84,2.84,12451000.0,2.62,,45794000.0,170456000.0,135111000.0,135111000.0,135729000.0,-618000.0,252903000.0,728072000.0,-1621000.0,,3243000.0,106545000.0,252903000.0,478412000.0,7578000.0,1144000.0,289452000.0,188960000.0,-8055000.0,180905000.0,731315000.0,48000000.0,47955000.0,50988000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.16,8.16,33312000.0,7.73,,172347000.0,533701000.0,393031000.0,393031000.0,391812000.0,1219000.0,923031000.0,2344171000.0,-12806000.0,,9419000.0,265709000.0,923031000.0,1430559000.0,22366000.0,2713000.0,832722000.0,597837000.0,-32459000.0,565378000.0,2353590000.0,,48570000.0,50559000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 17:03:15+00:00,,4.59,12775000.0,4.41,,94119000.0,213560000.0,224560000.0,224560000.0,222980000.0,1580000.0,335569000.0,998483000.0,-10715000.0,,3274000.0,103084000.0,335569000.0,666188000.0,8293000.0,918000.0,329419000.0,336769000.0,-18090000.0,318679000.0,1001757000.0,,48570000.0,50559000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.16,3.57,20537000.0,3.32,,78228000.0,320141000.0,168471000.0,168471000.0,168832000.0,-361000.0,587462000.0,1345688000.0,-2091000.0,,6145000.0,162625000.0,587462000.0,764371000.0,14073000.0,1795000.0,503303000.0,261068000.0,-14369000.0,246699000.0,1351833000.0,,47791000.0,50847000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 16:06:11+00:00,,2.41,10758000.0,2.26,,51275000.0,171131000.0,114596000.0,114596000.0,114957000.0,-361000.0,322184000.0,764181000.0,1039000.0,,3258000.0,90207000.0,322184000.0,445255000.0,9267000.0,940000.0,272096000.0,173159000.0,-7288000.0,165871000.0,767439000.0,,47791000.0,50847000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:18:51+00:00,1.16,1.16,9779000.0,1.06,,26953000.0,149010000.0,53875000.0,53875000.0,53875000.0,,265278000.0,581507000.0,-3130000.0,,2887000.0,72418000.0,265278000.0,319116000.0,4806000.0,855000.0,231207000.0,87909000.0,-7081000.0,80828000.0,584394000.0,46400000.0,46309000.0,50862000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:38:33+00:00,21.27,21.27,53824000.0,20.63,,308663000.0,1117374000.0,1059131000.0,1059131000.0,1056371000.0,2760000.0,1275730000.0,4343685000.0,-7526000.0,,11925000.0,509760000.0,1275730000.0,3079880000.0,31721000.0,8119000.0,1680958000.0,1398922000.0,-31128000.0,1367794000.0,4355610000.0,49700000.0,49654000.0,51211000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q4,2011-10-01,2011-12-31,,21.27,4.56,13737000.0,4.39,,72704000.0,263662000.0,225955000.0,225955000.0,225714000.0,59000.0,266073000.0,987917000.0,1171000.0,,2853000.0,143521000.0,266073000.0,724697000.0,8332000.0,2043000.0,420920000.0,303777000.0,-5118000.0,298659000.0,990770000.0,49700000.0,49654000.0,51211000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q3YTD,2011-01-01,2011-09-30,,,16.71,40087000.0,16.24,,235959000.0,853712000.0,833176000.0,833176000.0,830657000.0,2701000.0,1009657000.0,3355768000.0,-8697000.0,,9072000.0,366239000.0,1009657000.0,2355183000.0,23389000.0,6076000.0,1260038000.0,1095145000.0,-26010000.0,1069135000.0,3364840000.0,,49779000.0,51184000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q3TTM,2010-10-01,2011-09-30,,9.84,19.55,52538000.0,18.86,,281753000.0,1024168000.0,968287000.0,968287000.0,966386000.0,2083000.0,1262560000.0,4083840000.0,-10318000.0,,12315000.0,472784000.0,1262560000.0,2833595000.0,30967000.0,7220000.0,1549490000.0,1284105000.0,-34065000.0,1250040000.0,4096155000.0,,49779000.0,51184000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 16:38:09+00:00,,9.43,13957000.0,9.17,,138966000.0,335085000.0,472886000.0,472886000.0,469499000.0,3387000.0,352656000.0,1449831000.0,827000.0,,2973000.0,134728000.0,352656000.0,1100148000.0,7879000.0,2526000.0,483770000.0,616378000.0,-4526000.0,611852000.0,1452804000.0,,49779000.0,51184000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q2YTD,2011-01-01,2011-06-30,,,7.28,26130000.0,7.07,,96993000.0,518627000.0,360290000.0,360290000.0,361158000.0,-686000.0,657001000.0,1905937000.0,-9524000.0,,6099000.0,231511000.0,657001000.0,1255035000.0,15510000.0,3550000.0,776268000.0,478767000.0,-21484000.0,457283000.0,1912036000.0,,49718000.0,51105000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q2TTM,2010-07-01,2011-06-30,,9.84,14.71,51356000.0,14.1,,236906000.0,902643000.0,719961000.0,719961000.0,719867000.0,276000.0,1245473000.0,3632492000.0,-21860000.0,,12616000.0,441140000.0,1245473000.0,2399635000.0,31381000.0,5612000.0,1395139000.0,1004496000.0,-47629000.0,956867000.0,3645108000.0,,49718000.0,51105000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 17:18:58+00:00,,5.16,13651000.0,5.02,,60314000.0,287127000.0,256277000.0,256277000.0,256368000.0,91000.0,353489000.0,1099711000.0,-2451000.0,,3005000.0,123741000.0,353489000.0,749227000.0,7795000.0,2129000.0,424519000.0,324708000.0,-8117000.0,316591000.0,1102716000.0,,49718000.0,51105000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q1TTM,2010-04-01,2011-03-31,,9.84,11.96,48463000.0,11.34,,227867000.0,786647000.0,578280000.0,578280000.0,578456000.0,-176000.0,1214168000.0,3296962000.0,-18370000.0,,12869000.0,407606000.0,1214168000.0,2095663000.0,32853000.0,4423000.0,1242716000.0,852947000.0,-46800000.0,806147000.0,3309831000.0,,49319000.0,51159000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 16:31:23+00:00,,2.12,12479000.0,2.05,,36679000.0,231500000.0,104013000.0,104013000.0,104790000.0,-777000.0,303512000.0,806226000.0,-7073000.0,,3094000.0,107770000.0,303512000.0,505808000.0,7715000.0,1421000.0,351749000.0,154059000.0,-13367000.0,140692000.0,809320000.0,,49319000.0,51159000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,FY,2012-01-01,2012-12-31,2014-02-20 16:38:33+00:00,28.48,28.48,65141000.0,27.66,,337832000.0,1505063000.0,1424037000.0,1424037000.0,1419566000.0,4471000.0,1177275000.0,5247567000.0,-9720000.0,,13389000.0,683684000.0,1177275000.0,4083681000.0,62064000.0,3860000.0,2253888000.0,1829793000.0,-67924000.0,1761869000.0,5260956000.0,49800000.0,49840000.0,51326000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q4,2012-10-01,2012-12-31,,9.44,5.79,17629000.0,5.58,,66427000.0,362780000.0,289594000.0,289594000.0,288663000.0,623000.0,250890000.0,1187414000.0,-2293000.0,,3226000.0,185026000.0,250890000.0,939750000.0,16857000.0,856000.0,565435000.0,374315000.0,-18294000.0,356021000.0,1190640000.0,49800000.0,49840000.0,51326000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:14:35+00:00,11.97,11.97,16007000.0,11.66,,131201000.0,436606000.0,599973000.0,599973000.0,596586000.0,3387000.0,309809000.0,1703097000.0,-8256000.0,,3213000.0,188296000.0,309809000.0,1396501000.0,17067000.0,905000.0,640909000.0,755592000.0,-24418000.0,731174000.0,1706310000.0,49800000.0,49851000.0,51185000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q3YTD,2012-01-01,2012-09-30,,19.04,22.69,47512000.0,22.08,,271405000.0,1142283000.0,1134443000.0,1134443000.0,1130903000.0,3848000.0,926385000.0,4060153000.0,-7427000.0,,10163000.0,498658000.0,926385000.0,3143931000.0,45207000.0,3004000.0,1688453000.0,1455478000.0,-49630000.0,1405848000.0,4070316000.0,49800000.0,49851000.0,51185000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q3TTM,2011-10-01,2012-09-30,,40.31,27.25,61249000.0,26.47,,344109000.0,1405945000.0,1360398000.0,1360398000.0,1356617000.0,3907000.0,1192458000.0,5048070000.0,-6256000.0,,13016000.0,642179000.0,1192458000.0,3868628000.0,53539000.0,5047000.0,2109373000.0,1759255000.0,-54748000.0,1704507000.0,5061086000.0,49800000.0,49851000.0,51185000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:10:58+00:00,7.07,7.07,15663000.0,6.88,,93025000.0,371847000.0,352654000.0,352654000.0,352347000.0,307000.0,322617000.0,1323020000.0,3205000.0,,3739000.0,158277000.0,322617000.0,1004142000.0,16882000.0,1001000.0,545787000.0,458355000.0,-12676000.0,445679000.0,1326759000.0,49800000.0,49812000.0,51226000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q2YTD,2012-01-01,2012-06-30,,7.07,10.72,31505000.0,10.42,,140204000.0,705677000.0,534470000.0,534470000.0,534317000.0,461000.0,616576000.0,2357056000.0,829000.0,,6950000.0,310362000.0,616576000.0,1747430000.0,28140000.0,2099000.0,1047544000.0,699886000.0,-25212000.0,674674000.0,2364006000.0,49800000.0,49812000.0,51226000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q2TTM,2011-07-01,2012-06-30,,28.34,24.71,59199000.0,23.98,,351874000.0,1304424000.0,1233311000.0,1233311000.0,1229530000.0,3907000.0,1235305000.0,4794804000.0,2827000.0,,12776000.0,588611000.0,1235305000.0,3572275000.0,44351000.0,6668000.0,1952234000.0,1620041000.0,-34856000.0,1585185000.0,4807580000.0,49800000.0,49812000.0,51226000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q1TTM,2011-04-01,2012-03-31,,21.27,22.8,57187000.0,22.12,,319163000.0,1219704000.0,1136934000.0,1136934000.0,1133551000.0,3691000.0,1266177000.0,4571495000.0,-2829000.0,,12042000.0,554075000.0,1266177000.0,3317360000.0,35264000.0,7796000.0,1830966000.0,1486394000.0,-30297000.0,1456097000.0,4583537000.0,,49827000.0,51347000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:20:45+00:00,,3.65,15842000.0,3.54,,47179000.0,333830000.0,181816000.0,181816000.0,181970000.0,154000.0,293959000.0,1034036000.0,-2376000.0,,3211000.0,152085000.0,293959000.0,743288000.0,11258000.0,1098000.0,501757000.0,241531000.0,-12536000.0,228995000.0,1037247000.0,,49827000.0,51347000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 08:38:13+00:00,37.17,37.17,117975000.0,36.11,,403739000.0,2161921000.0,1892798000.0,1892798000.0,1892663000.0,135000.0,1077420000.0,6622163000.0,-36755000.0,,171143000.0,1023576000.0,1077420000.0,5715886000.0,83289000.0,4167000.0,3303472000.0,2412414000.0,-115877000.0,2296537000.0,6793306000.0,50900000.0,50924000.0,52413000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q4,2013-10-01,2013-12-31,,32.28,7.44,37121000.0,7.24,,72110000.0,485327000.0,378077000.0,378077000.0,378077000.0,228000.0,207852000.0,1481469000.0,-29753000.0,,59684000.0,310006000.0,207852000.0,1333301000.0,22192000.0,1285000.0,832454000.0,500847000.0,-50660000.0,450187000.0,1541153000.0,50900000.0,50924000.0,52413000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q3YTD,2013-01-01,2013-09-30,,4.89,29.73,80854000.0,28.87,,331629000.0,1676594000.0,1514721000.0,1514721000.0,1514586000.0,-93000.0,869568000.0,5140694000.0,-7002000.0,,111459000.0,713570000.0,869568000.0,4382585000.0,61097000.0,2882000.0,2471018000.0,1911567000.0,-65217000.0,1846350000.0,5252153000.0,,51363000.0,52984000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q3TTM,2012-10-01,2013-09-30,,14.33,35.52,98483000.0,34.45,,398056000.0,2039374000.0,1804315000.0,1804315000.0,1803249000.0,530000.0,1120458000.0,6328108000.0,-9295000.0,,114685000.0,898596000.0,1120458000.0,5322335000.0,77954000.0,3738000.0,3036453000.0,2285882000.0,-83511000.0,2202371000.0,6442793000.0,,51363000.0,52984000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 08:42:16+00:00,,16.22,35747000.0,15.72,,187362000.0,638329000.0,832989000.0,832989000.0,832989000.0,0.0,280838000.0,2197338000.0,-3278000.0,,72565000.0,268092000.0,280838000.0,1989065000.0,24135000.0,867000.0,942168000.0,1046897000.0,-26546000.0,1020351000.0,2269903000.0,,51363000.0,52984000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q2YTD,2013-01-01,2013-06-30,,4.89,13.51,45107000.0,13.15,,144267000.0,1038265000.0,681732000.0,681732000.0,681597000.0,-93000.0,588730000.0,2943356000.0,-3724000.0,,38894000.0,445478000.0,588730000.0,2393520000.0,36962000.0,2015000.0,1528850000.0,864670000.0,-38671000.0,825999000.0,2982250000.0,,50760000.0,52111000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q2TTM,2012-07-01,2013-06-30,,26.3,31.27,78743000.0,30.39,,341895000.0,1837651000.0,1571299000.0,1571299000.0,1566846000.0,3917000.0,1149429000.0,5833867000.0,-14273000.0,,45333000.0,818800000.0,1149429000.0,4729771000.0,70886000.0,3776000.0,2735194000.0,1994577000.0,-81383000.0,1913194000.0,5879200000.0,,50760000.0,52111000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 08:33:00+00:00,,8.62,26027000.0,8.39,,98117000.0,555120000.0,437440000.0,437440000.0,437326000.0,-114000.0,296383000.0,1644864000.0,-782000.0,,35374000.0,247877000.0,296383000.0,1383855000.0,19633000.0,1141000.0,829024000.0,554831000.0,-19274000.0,535557000.0,1680238000.0,,50760000.0,52111000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 08:46:38+00:00,4.89,4.89,19080000.0,4.76,,46150000.0,483145000.0,244292000.0,244292000.0,244271000.0,21000.0,292347000.0,1298492000.0,-2942000.0,,3520000.0,197601000.0,292347000.0,1009665000.0,17329000.0,874000.0,699826000.0,309839000.0,-19397000.0,290442000.0,1302012000.0,50000000.0,49939000.0,51353000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q1TTM,2012-04-01,2013-03-31,,33.37,29.72,68379000.0,28.88,,336803000.0,1654378000.0,1486513000.0,1486513000.0,1481867000.0,4338000.0,1175663000.0,5512023000.0,-10286000.0,,13698000.0,729200000.0,1175663000.0,4350058000.0,68135000.0,3636000.0,2451957000.0,1898101000.0,-74785000.0,1823316000.0,5525721000.0,50000000.0,49939000.0,51353000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:18:18+00:00,,46.3,207820000.0,45.67,0.0,567695000.0,2902440000.0,2421753000.0,2421753000.0,2421753000.0,,857841000.0,8031856000.0,-9444000.0,,410115000.0,1400558000.0,857841000.0,7584130000.0,88353000.0,13933000.0,4510818000.0,3073312000.0,-83864000.0,2989448000.0,8441971000.0,,52301000.0,53023000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q4,2014-10-01,2014-12-31,,-11.0,8.68,71558000.0,8.5,,100210000.0,633574000.0,451831000.0,451831000.0,451831000.0,,165412000.0,1708901000.0,-5045000.0,,131196000.0,390686000.0,165412000.0,1674685000.0,30549000.0,8768000.0,1095818000.0,578867000.0,-26826000.0,552041000.0,1840097000.0,,52301000.0,53023000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 08:34:22+00:00,,20.27,57599000.0,20.03,,243336000.0,857499000.0,1062253000.0,1062253000.0,1062253000.0,,216519000.0,2713164000.0,3347000.0,,123333000.0,382175000.0,216519000.0,2619978000.0,22953000.0,2490000.0,1297273000.0,1322705000.0,-17116000.0,1305589000.0,2836497000.0,,52405000.0,53024000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q3YTD,2014-01-01,2014-09-30,,11.0,37.62,136262000.0,37.17,,467485000.0,2268866000.0,1969922000.0,1969922000.0,1969922000.0,,692429000.0,6322955000.0,-4399000.0,,278919000.0,1009872000.0,692429000.0,5909445000.0,57804000.0,5165000.0,3415000000.0,2494445000.0,-57038000.0,2437407000.0,6601874000.0,,52405000.0,53024000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q3TTM,2013-10-01,2014-09-30,,43.28,45.06,173383000.0,44.41,,539595000.0,2754193000.0,2347999000.0,2347999000.0,2347999000.0,228000.0,900281000.0,7804424000.0,-34152000.0,,338603000.0,1319878000.0,900281000.0,7242746000.0,79996000.0,6450000.0,4247454000.0,2995292000.0,-107698000.0,2887594000.0,8143027000.0,,52405000.0,53024000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 08:30:45+00:00,11.0,11.0,40287000.0,10.89,,139314000.0,772734000.0,576451000.0,576451000.0,576451000.0,,240579000.0,2041649000.0,-1777000.0,,81926000.0,336961000.0,240579000.0,1882996000.0,17106000.0,1634000.0,1149982000.0,733014000.0,-17249000.0,715765000.0,2123575000.0,52400000.0,52397000.0,52955000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q2YTD,2014-01-01,2014-06-30,,11.0,17.35,78663000.0,17.14,,224149000.0,1411367000.0,907669000.0,907669000.0,907669000.0,,475910000.0,3609791000.0,-7746000.0,,155586000.0,627697000.0,475910000.0,3289467000.0,34851000.0,2675000.0,2117727000.0,1171740000.0,-39922000.0,1131818000.0,3765377000.0,52400000.0,52397000.0,52955000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q2TTM,2013-07-01,2014-06-30,,43.28,41.01,151531000.0,40.1,,483621000.0,2535023000.0,2118735000.0,2118735000.0,2118735000.0,228000.0,964600000.0,7288598000.0,-40777000.0,,287835000.0,1205795000.0,964600000.0,6611833000.0,81178000.0,4827000.0,3892349000.0,2719484000.0,-117128000.0,2602356000.0,7576433000.0,52400000.0,52397000.0,52955000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q1,2014-01-01,2014-03-31,2015-12-16 16:11:16+00:00,,6.35,38376000.0,6.25,,84835000.0,638633000.0,331218000.0,331218000.0,331218000.0,,235331000.0,1568142000.0,-5969000.0,,73660000.0,290736000.0,235331000.0,1406471000.0,17745000.0,1041000.0,967745000.0,438726000.0,-22673000.0,416053000.0,1641802000.0,,52153000.0,53018000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q1TTM,2013-04-01,2014-03-31,,32.28,38.63,137271000.0,37.6,,442424000.0,2317409000.0,1979724000.0,1979724000.0,1979610000.0,114000.0,1020404000.0,6891813000.0,-39782000.0,,241283000.0,1116711000.0,1020404000.0,6112692000.0,83705000.0,4334000.0,3571391000.0,2541301000.0,-119153000.0,2422148000.0,7133096000.0,,52153000.0,53018000.0
