company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cintas Corp,CTAS,,723254,2009.0,FY,2008-06-01,2009-05-31,2011-07-29 12:40:22+00:00,1.48,1.48,0.47,1.48,48888000.0,135236000.0,226357000.0,226357000.0,,226357000.0,2223814000.0,3774685000.0,,,,10209000.0,1082709000.0,2223814000.0,1550871000.0,50236000.0,2764000.0,1141806000.0,409065000.0,-47472000.0,361593000.0,3774685000.0,152900000.0,152900000.0,152900000.0
Cintas Corp,CTAS,,723254,2010.0,Q4,2010-03-01,2010-05-31,,-1.04,0.36,,0.36,,34220000.0,55478000.0,55478000.0,,55478000.0,523881000.0,909449000.0,,23529000.0,-23529000.0,-2880000.0,286930000.0,523881000.0,385568000.0,12420000.0,600000.0,284050000.0,101518000.0,-11820000.0,89698000.0,909449000.0,,154000000.0,154000000.0
Cintas Corp,CTAS,,723254,2010.0,FY,2009-06-01,2010-05-31,2012-07-30 15:55:40+00:00,,1.4,0.48,1.4,,128272000.0,215620000.0,215620000.0,,215620000.0,2049522000.0,3547339000.0,,23529000.0,,-2880000.0,1086359000.0,2049522000.0,1497817000.0,48612000.0,1695000.0,1107008000.0,390809000.0,-46917000.0,343892000.0,3547339000.0,,154000000.0,154000000.0
Cintas Corp,CTAS,,723254,2010.0,Q3YTD,2009-06-01,2010-02-28,,1.04,1.04,0.48,1.04,,94052000.0,160142000.0,160142000.0,,160142000.0,1525641000.0,2637890000.0,,,23529000.0,,799429000.0,1525641000.0,1112249000.0,36192000.0,1095000.0,822958000.0,289291000.0,-35097000.0,254194000.0,2637890000.0,153100000.0,153100000.0,153100000.0
Cintas Corp,CTAS,,723254,2010.0,Q3,2009-12-01,2010-02-28,2011-04-08 11:23:22+00:00,0.32,0.32,0.48,0.32,,23876000.0,48982000.0,48982000.0,,48982000.0,502205000.0,861812000.0,,,,,275596000.0,502205000.0,359607000.0,11575000.0,422000.0,275596000.0,84011000.0,-11153000.0,72858000.0,861812000.0,153100000.0,153100000.0,153100000.0
Cintas Corp,CTAS,,723254,2010.0,Q2YTD,2009-06-01,2009-11-30,,0.72,0.72,,0.72,,70176000.0,111160000.0,111160000.0,,111160000.0,1023436000.0,1776078000.0,,,23529000.0,,523833000.0,1023436000.0,752642000.0,24617000.0,673000.0,547362000.0,205280000.0,-23944000.0,181336000.0,1776078000.0,154500000.0,154500000.0,154500000.0
Cintas Corp,CTAS,,723254,2010.0,Q2,2009-09-01,2009-11-30,2011-01-07 13:48:24+00:00,0.37,0.37,,0.37,,36948000.0,57176000.0,57176000.0,,57176000.0,514662000.0,884509000.0,,,4052000.0,,259406000.0,514662000.0,369847000.0,12579000.0,314000.0,263458000.0,106389000.0,-12265000.0,94124000.0,884509000.0,154500000.0,154500000.0,154500000.0
Cintas Corp,CTAS,,723254,2010.0,Q1,2009-06-01,2009-08-31,2010-10-08 13:52:56+00:00,0.35,0.35,,0.35,,33228000.0,53984000.0,53984000.0,,53984000.0,508774000.0,891569000.0,,,19477000.0,,264427000.0,508774000.0,382795000.0,12038000.0,359000.0,283904000.0,98891000.0,-11679000.0,87212000.0,891569000.0,154200000.0,154200000.0,154200000.0
Cintas Corp,CTAS,,723254,2011.0,FY,2010-06-01,2011-05-31,2013-07-30 16:00:17+00:00,1.68,1.68,0.49,1.68,,145680000.0,246989000.0,246989000.0,,246989000.0,2201097000.0,3810384000.0,,,,,1168944000.0,2201097000.0,1609287000.0,49704000.0,2030000.0,1168944000.0,440343000.0,-47674000.0,392669000.0,3810384000.0,146586000.0,146586000.0,146586000.0
Cintas Corp,CTAS,,723254,2011.0,Q4,2011-03-01,2011-05-31,,0.9,0.49,,0.49,,46130000.0,70776000.0,70776000.0,,70776000.0,579040000.0,1012087000.0,,,,,304170000.0,579040000.0,433047000.0,12749000.0,778000.0,304170000.0,128877000.0,-11971000.0,116906000.0,1012087000.0,146586000.0,146586000.0,146586000.0
Cintas Corp,CTAS,,723254,2011.0,Q3YTD,2010-06-01,2011-02-28,,0.78,1.19,0.49,1.19,,99550000.0,176213000.0,176213000.0,,176213000.0,1622057000.0,2798297000.0,,,,,864774000.0,1622057000.0,1176240000.0,36955000.0,1252000.0,864774000.0,311466000.0,-35703000.0,275763000.0,2798297000.0,,144100000.0,144100000.0
Cintas Corp,CTAS,,723254,2011.0,Q3TTM,2010-03-01,2011-02-28,,-0.26,1.55,0.49,1.55,,133770000.0,231691000.0,231691000.0,,231691000.0,2145938000.0,3707746000.0,,23529000.0,-23529000.0,-2880000.0,1151704000.0,2145938000.0,1561808000.0,49375000.0,1852000.0,1148824000.0,412984000.0,-47523000.0,365461000.0,3707746000.0,,144100000.0,144100000.0
Cintas Corp,CTAS,,723254,2011.0,Q3,2010-12-01,2011-02-28,2012-04-09 10:00:53+00:00,,0.41,,0.41,,37566000.0,59070000.0,59070000.0,,59070000.0,545906000.0,937827000.0,,,,,283045000.0,545906000.0,391921000.0,12520000.0,280000.0,283045000.0,108876000.0,-12240000.0,96636000.0,937827000.0,,144100000.0,144100000.0
Cintas Corp,CTAS,,723254,2011.0,Q2YTD,2010-06-01,2010-11-30,,0.78,0.78,0.49,0.78,,61984000.0,117143000.0,117143000.0,,117143000.0,1076151000.0,1860470000.0,,,,,581729000.0,1076151000.0,784319000.0,24435000.0,972000.0,581729000.0,202590000.0,-23463000.0,179127000.0,1860470000.0,145511000.0,145511000.0,145511000.0
Cintas Corp,CTAS,,723254,2011.0,Q2TTM,2009-12-01,2010-11-30,,0.06,1.46,0.97,1.46,,120080000.0,221603000.0,221603000.0,,221603000.0,2102237000.0,3631731000.0,,23529000.0,-23529000.0,-2880000.0,1144255000.0,2102237000.0,1529494000.0,48430000.0,1994000.0,1141375000.0,388119000.0,-46436000.0,341683000.0,3631731000.0,145511000.0,145511000.0,145511000.0
Cintas Corp,CTAS,,723254,2011.0,Q2,2010-09-01,2010-11-30,2012-01-09 12:01:10+00:00,0.38,0.38,0.49,0.38,,34711000.0,55866000.0,55866000.0,,55866000.0,545918000.0,936566000.0,,,,,288304000.0,545918000.0,390648000.0,12161000.0,394000.0,288304000.0,102344000.0,-11767000.0,90577000.0,936566000.0,145511000.0,145511000.0,145511000.0
Cintas Corp,CTAS,,723254,2011.0,Q1TTM,2009-09-01,2010-08-31,,0.05,1.45,0.48,1.45,,122317000.0,222913000.0,222913000.0,,222913000.0,2070981000.0,3579674000.0,,23529000.0,-19477000.0,-2880000.0,1115357000.0,2070981000.0,1508693000.0,48848000.0,1914000.0,1116529000.0,392164000.0,-46934000.0,345230000.0,3579674000.0,152164000.0,152164000.0,152164000.0
Cintas Corp,CTAS,,723254,2011.0,Q1,2010-06-01,2010-08-31,2011-10-07 13:37:57+00:00,0.4,0.4,,0.4,,27273000.0,61277000.0,61277000.0,,61277000.0,530233000.0,923904000.0,,,,,293425000.0,530233000.0,393671000.0,12274000.0,578000.0,293425000.0,100246000.0,-11696000.0,88550000.0,923904000.0,152164000.0,152164000.0,152164000.0
Cintas Corp,CTAS,,723254,2012.0,Q4,2012-03-01,2012-05-31,,0.6,0.6,,0.6,,44675000.0,78614000.0,78614000.0,,78614000.0,609714000.0,1053582000.0,,,,,303036000.0,609714000.0,443868000.0,18344000.0,801000.0,303036000.0,140832000.0,-17543000.0,123289000.0,1053582000.0,129891000.0,129891000.0,129891000.0
Cintas Corp,CTAS,,723254,2012.0,FY,2011-06-01,2012-05-31,2014-07-30 14:07:22+00:00,2.27,2.27,0.54,2.27,0.0,173307000.0,297637000.0,297637000.0,,297637000.0,2363392000.0,4102000000.0,,,,0.0,1198981000.0,2363392000.0,1738608000.0,70625000.0,1942000.0,1198981000.0,539627000.0,-68683000.0,470944000.0,4102000000.0,129891000.0,129891000.0,129891000.0
Cintas Corp,CTAS,,723254,2012.0,Q3YTD,2011-06-01,2012-02-29,,1.67,1.67,0.54,1.67,,128632000.0,219023000.0,219023000.0,,219023000.0,1753678000.0,3048418000.0,,,,,895945000.0,1753678000.0,1294740000.0,52281000.0,1141000.0,895945000.0,398795000.0,-51140000.0,347655000.0,3048418000.0,129735000.0,129735000.0,129735000.0
Cintas Corp,CTAS,,723254,2012.0,Q3TTM,2011-03-01,2012-02-29,,2.57,2.16,0.54,2.16,,174762000.0,289799000.0,289799000.0,,289799000.0,2332718000.0,4060505000.0,,,,,1200115000.0,2332718000.0,1727787000.0,65030000.0,1919000.0,1200115000.0,527672000.0,-63111000.0,464561000.0,4060505000.0,129735000.0,129735000.0,129735000.0
Cintas Corp,CTAS,,723254,2012.0,Q3,2011-12-01,2012-02-29,2013-04-09 16:33:03+00:00,0.58,0.58,0.0,0.58,,44655000.0,76035000.0,76035000.0,,76035000.0,586209000.0,1012112000.0,,,,,288367000.0,586209000.0,425903000.0,17219000.0,373000.0,288367000.0,137536000.0,-16846000.0,120690000.0,1012112000.0,129735000.0,129735000.0,129735000.0
Cintas Corp,CTAS,,723254,2012.0,Q2YTD,2011-06-01,2011-11-30,,1.09,1.09,0.54,1.09,,83977000.0,142988000.0,142988000.0,,142988000.0,1167469000.0,2036306000.0,,,,,607578000.0,1167469000.0,868837000.0,35062000.0,768000.0,607578000.0,261259000.0,-34294000.0,226965000.0,2036306000.0,129727000.0,129727000.0,129727000.0
Cintas Corp,CTAS,,723254,2012.0,Q2TTM,2010-12-01,2011-11-30,,1.99,1.99,0.54,1.99,,167673000.0,272834000.0,272834000.0,,272834000.0,2292415000.0,3986220000.0,,,,,1194793000.0,2292415000.0,1693805000.0,60331000.0,1826000.0,1194793000.0,499012000.0,-58505000.0,440507000.0,3986220000.0,129727000.0,129727000.0,129727000.0
Cintas Corp,CTAS,,723254,2012.0,Q2,2011-09-01,2011-11-30,2013-01-09 15:19:52+00:00,0.57,0.57,0.54,0.57,,41010000.0,74350000.0,74350000.0,,74350000.0,589329000.0,1019126000.0,,,,,297112000.0,589329000.0,429797000.0,17728000.0,403000.0,297112000.0,132685000.0,-17325000.0,115360000.0,1019126000.0,129727000.0,129727000.0,129727000.0
Cintas Corp,CTAS,,723254,2012.0,Q1TTM,2010-09-01,2011-08-31,,1.8,1.8,0.49,1.8,,161374000.0,254350000.0,254350000.0,,254350000.0,2249004000.0,3903660000.0,,,,,1185985000.0,2249004000.0,1654656000.0,54764000.0,1817000.0,1185985000.0,468671000.0,-52947000.0,415724000.0,3903660000.0,131309000.0,131309000.0,131309000.0
Cintas Corp,CTAS,,723254,2012.0,Q1,2011-06-01,2011-08-31,2012-10-10 14:19:30+00:00,0.52,0.52,,0.52,,42967000.0,68638000.0,68638000.0,,68638000.0,578140000.0,1017180000.0,,,,,310466000.0,578140000.0,439040000.0,17334000.0,365000.0,310466000.0,128574000.0,-16969000.0,111605000.0,1017180000.0,131309000.0,131309000.0,131309000.0
Cintas Corp,CTAS,,723254,2013.0,FY,2012-06-01,2013-05-31,2015-07-30 16:42:08+00:00,2.53,2.53,0.64,2.52,0.0,184089000.0,315442000.0,316586000.0,-1144000.0,315442000.0,2492655000.0,4245964000.0,0.0,,,0.0,1187331000.0,2492655000.0,1753309000.0,65712000.0,409000.0,1187331000.0,565978000.0,-65303000.0,500675000.0,4245964000.0,123956000.0,123956000.0,123956000.0
Cintas Corp,CTAS,,723254,2013.0,Q4,2013-03-01,2013-05-31,,0.69,0.69,,0.69,,51050000.0,85977000.0,87121000.0,-1144000.0,85977000.0,625122000.0,1058579000.0,,,,,278819000.0,625122000.0,433457000.0,16518000.0,51000.0,278819000.0,154638000.0,-16467000.0,138171000.0,1058579000.0,123956000.0,123956000.0,123956000.0
Cintas Corp,CTAS,,723254,2013.0,Q3YTD,2012-06-01,2013-02-28,,1.84,1.84,0.64,1.83,,133039000.0,229465000.0,229465000.0,,229465000.0,1867533000.0,3187385000.0,,,,,908512000.0,1867533000.0,1319852000.0,49194000.0,358000.0,908512000.0,411340000.0,-48836000.0,362504000.0,3187385000.0,123120000.0,123120000.0,123120000.0
Cintas Corp,CTAS,,723254,2013.0,Q3TTM,2012-03-01,2013-02-28,,2.44,2.44,0.64,2.43,,177714000.0,308079000.0,308079000.0,,308079000.0,2477247000.0,4240967000.0,,,,,1211548000.0,2477247000.0,1763720000.0,67538000.0,1159000.0,1211548000.0,552172000.0,-66379000.0,485793000.0,4240967000.0,123120000.0,123120000.0,123120000.0
Cintas Corp,CTAS,,723254,2013.0,Q3,2012-12-01,2013-02-28,2014-04-09 16:33:37+00:00,0.6,0.6,0.0,0.6,,42148000.0,74705000.0,74705000.0,,74705000.0,633733000.0,1075674000.0,,,,,308918000.0,633733000.0,441941000.0,16302000.0,132000.0,308918000.0,133023000.0,-16170000.0,116853000.0,1075674000.0,123120000.0,123120000.0,123120000.0
Cintas Corp,CTAS,,723254,2013.0,Q2YTD,2012-06-01,2012-11-30,,1.24,1.24,0.64,1.23,,90891000.0,154760000.0,154760000.0,,154760000.0,1233800000.0,2111711000.0,,,,,599594000.0,1233800000.0,877911000.0,32892000.0,226000.0,599594000.0,278317000.0,-32666000.0,245651000.0,2111711000.0,124185000.0,124185000.0,124185000.0
Cintas Corp,CTAS,,723254,2013.0,Q2TTM,2011-12-01,2012-11-30,,2.42,2.42,0.64,2.41,,180221000.0,309409000.0,309409000.0,,309409000.0,2429723000.0,4177405000.0,,,,,1190997000.0,2429723000.0,1747682000.0,68455000.0,1400000.0,1190997000.0,556685000.0,-67055000.0,489630000.0,4177405000.0,124185000.0,124185000.0,124185000.0
Cintas Corp,CTAS,,723254,2013.0,Q2,2012-09-01,2012-11-30,2014-01-09 16:01:02+00:00,0.63,0.63,0.64,0.63,,44851000.0,78027000.0,78027000.0,,78027000.0,628350000.0,1060386000.0,,,,,293013000.0,628350000.0,432036000.0,16294000.0,149000.0,293013000.0,139023000.0,-16145000.0,122878000.0,1060386000.0,124185000.0,124185000.0,124185000.0
Cintas Corp,CTAS,,723254,2013.0,Q1TTM,2011-09-01,2012-08-31,,2.36,2.36,0.54,2.35,,176380000.0,305732000.0,305732000.0,,305732000.0,2390702000.0,4136145000.0,,,,,1195096000.0,2390702000.0,1745443000.0,69889000.0,1654000.0,1195096000.0,550347000.0,-68235000.0,482112000.0,4136145000.0,126110000.0,126110000.0,126110000.0
Cintas Corp,CTAS,,723254,2013.0,Q1,2012-06-01,2012-08-31,2013-10-10 14:47:34+00:00,0.61,0.61,,0.6,,46040000.0,76733000.0,76733000.0,,76733000.0,605450000.0,1051325000.0,,,,,306581000.0,605450000.0,445875000.0,16598000.0,77000.0,306581000.0,139294000.0,-16521000.0,122773000.0,1051325000.0,126110000.0,126110000.0,126110000.0
Cintas Corp,CTAS,,723254,2014.0,FY,2013-06-01,2014-05-31,2016-07-29 13:32:52+00:00,3.08,3.08,0.77,3.05,,199355000.0,374442000.0,337772000.0,36670000.0,374442000.0,2444085000.0,4193844000.0,,,,,1147039000.0,2444085000.0,1749759000.0,65822000.0,229000.0,1147039000.0,602720000.0,-65593000.0,537127000.0,4193844000.0,120377000.0,120377000.0,120377000.0
Cintas Corp,CTAS,,723254,2014.0,Q4,2014-03-01,2014-05-31,,1.04,1.04,,1.03,,53339000.0,127224000.0,91592000.0,35632000.0,127224000.0,501743000.0,858694000.0,,,,-2158000.0,197815000.0,501743000.0,356951000.0,16396000.0,33000.0,195657000.0,161294000.0,-16363000.0,144931000.0,858694000.0,120377000.0,120377000.0,120377000.0
Cintas Corp,CTAS,,723254,2014.0,Q3,2013-12-01,2014-02-28,2015-04-02 16:28:01+00:00,0.7,0.7,0.0,0.69,,48903000.0,84602000.0,84326000.0,276000.0,84602000.0,641339000.0,1110973000.0,0.0,,,2158000.0,317873000.0,641339000.0,469634000.0,16418000.0,44000.0,320031000.0,149603000.0,-16374000.0,133229000.0,1110973000.0,119913000.0,119913000.0,119913000.0
Cintas Corp,CTAS,,723254,2014.0,Q3YTD,2013-06-01,2014-02-28,,2.04,2.04,0.77,2.02,,146016000.0,247218000.0,246180000.0,1038000.0,247218000.0,1942342000.0,3335150000.0,,,,2158000.0,949224000.0,1942342000.0,1392808000.0,49426000.0,196000.0,951382000.0,441426000.0,-49230000.0,392196000.0,3335150000.0,119913000.0,119913000.0,119913000.0
Cintas Corp,CTAS,,723254,2014.0,Q3TTM,2013-03-01,2014-02-28,,2.73,2.73,0.77,2.71,,197066000.0,333195000.0,333301000.0,-106000.0,333195000.0,2567464000.0,4393729000.0,,,,2158000.0,1228043000.0,2567464000.0,1826265000.0,65944000.0,247000.0,1230201000.0,596064000.0,-65697000.0,530367000.0,4393729000.0,119913000.0,119913000.0,119913000.0
Cintas Corp,CTAS,,723254,2014.0,Q2YTD,2013-06-01,2013-11-30,,1.34,1.34,0.77,1.33,,97113000.0,162616000.0,161854000.0,762000.0,162616000.0,1301003000.0,2224177000.0,,,,,631351000.0,1301003000.0,923174000.0,33008000.0,152000.0,631351000.0,291823000.0,-32856000.0,258967000.0,2224177000.0,119907000.0,119907000.0,119907000.0
Cintas Corp,CTAS,,723254,2014.0,Q2TTM,2012-12-01,2013-11-30,,2.63,2.63,0.77,2.62,,190311000.0,323298000.0,323680000.0,-382000.0,323298000.0,2559858000.0,4358430000.0,,,,,1219088000.0,2559858000.0,1798572000.0,65828000.0,335000.0,1219088000.0,579484000.0,-65493000.0,513991000.0,4358430000.0,119907000.0,119907000.0,119907000.0
Cintas Corp,CTAS,,723254,2014.0,Q2,2013-09-01,2013-11-30,2015-01-09 17:09:03+00:00,0.71,0.71,0.77,0.7,,51354000.0,84862000.0,84456000.0,406000.0,84862000.0,656852000.0,1123931000.0,,,,,314868000.0,656852000.0,467079000.0,16485000.0,84000.0,314868000.0,152211000.0,-16401000.0,135810000.0,1123931000.0,119907000.0,119907000.0,119907000.0
Cintas Corp,CTAS,,723254,2014.0,Q1TTM,2012-09-01,2013-08-31,,2.55,2.55,0.64,2.55,,183808000.0,316463000.0,317251000.0,-788000.0,316463000.0,2531356000.0,4294885000.0,,,,,1197233000.0,2531356000.0,1763529000.0,65637000.0,400000.0,1197233000.0,566296000.0,-65237000.0,501059000.0,4294885000.0,122130000.0,122130000.0,122130000.0
Cintas Corp,CTAS,,723254,2014.0,Q1,2013-06-01,2013-08-31,2014-10-10 12:26:51+00:00,0.63,0.63,,0.63,,45759000.0,77754000.0,77398000.0,356000.0,77754000.0,644151000.0,1100246000.0,,,,,316483000.0,644151000.0,456095000.0,16523000.0,68000.0,316483000.0,139612000.0,-16455000.0,123157000.0,1100246000.0,122130000.0,122130000.0,122130000.0
Cintas Corp,CTAS,,723254,2015.0,FY,2014-06-01,2015-05-31,2017-07-31 16:54:23+00:00,3.68,3.68,1.7,3.63,,238003000.0,430618000.0,402553000.0,28065000.0,430618000.0,2476754000.0,4369677000.0,,,,0.0,1209284000.0,2476754000.0,1892923000.0,65161000.0,22078000.0,1209284000.0,683639000.0,-43083000.0,640556000.0,4369677000.0,115900000.0,115900000.0,115900000.0
Cintas Corp,CTAS,,723254,2015.0,Q4,2015-03-01,2015-05-31,,0.91,0.91,,0.9,,56111000.0,105215000.0,92616000.0,12599000.0,105215000.0,577128000.0,1035374000.0,,,,,293295000.0,577128000.0,458246000.0,16395000.0,171000.0,293295000.0,164951000.0,-16224000.0,148727000.0,1035374000.0,115900000.0,115900000.0,115900000.0
Cintas Corp,CTAS,,723254,2015.0,Q3,2014-12-01,2015-02-28,2016-04-08 16:35:06+00:00,0.81,0.81,0.0,0.8,,57128000.0,94883000.0,100331000.0,-5448000.0,94883000.0,633540000.0,1108847000.0,,,,,301690000.0,633540000.0,475307000.0,16254000.0,96000.0,301690000.0,173617000.0,-16158000.0,157459000.0,1108847000.0,116178000.0,116178000.0,116178000.0
Cintas Corp,CTAS,,723254,2015.0,Q3YTD,2014-06-01,2015-02-28,,2.77,2.77,1.7,2.73,,181892000.0,325403000.0,309937000.0,15466000.0,325403000.0,1899626000.0,3334303000.0,,,,,915989000.0,1899626000.0,1434677000.0,48766000.0,21907000.0,915989000.0,518688000.0,-26859000.0,491829000.0,3334303000.0,116178000.0,116178000.0,116178000.0
Cintas Corp,CTAS,,723254,2015.0,Q3TTM,2014-03-01,2015-02-28,,3.81,3.81,1.7,3.76,,235231000.0,452627000.0,401529000.0,51098000.0,452627000.0,2401369000.0,4192997000.0,,,,-2158000.0,1113804000.0,2401369000.0,1791628000.0,65162000.0,21940000.0,1111646000.0,679982000.0,-43222000.0,636760000.0,4192997000.0,116178000.0,116178000.0,116178000.0
