company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cintas Corp,CTAS,,723254,2015.0,Q2,2014-09-01,2014-11-30,2016-01-08 16:37:38+00:00,1.02,1.02,1.7,1.0,,61972000.0,120412000.0,103701000.0,16711000.0,120412000.0,641955000.0,1123379000.0,,,,,299841000.0,641955000.0,481424000.0,15929000.0,19000.0,299841000.0,181583000.0,-15910000.0,165673000.0,1123379000.0,117115000.0,117115000.0,117115000.0
Cintas Corp,CTAS,,723254,2015.0,Q2YTD,2014-06-01,2014-11-30,,1.96,1.96,1.7,1.93,,124764000.0,230520000.0,209606000.0,20914000.0,230520000.0,1266086000.0,2225456000.0,,,,,614299000.0,1266086000.0,959370000.0,32512000.0,21811000.0,614299000.0,345071000.0,-10701000.0,334370000.0,2225456000.0,117115000.0,117115000.0,117115000.0
Cintas Corp,CTAS,,723254,2015.0,Q2TTM,2013-12-01,2014-11-30,,3.7,3.7,1.7,3.65,,227006000.0,442346000.0,385524000.0,56822000.0,442346000.0,2409168000.0,4195123000.0,,,,,1129987000.0,2409168000.0,1785955000.0,65326000.0,21888000.0,1129987000.0,655968000.0,-43438000.0,612530000.0,4195123000.0,117115000.0,117115000.0,117115000.0
Cintas Corp,CTAS,,723254,2015.0,Q1,2014-06-01,2014-08-31,2015-10-09 12:18:28+00:00,0.94,0.94,,0.93,,62792000.0,110108000.0,105905000.0,4203000.0,110108000.0,624131000.0,1102077000.0,,,,,314458000.0,624131000.0,477946000.0,16583000.0,21792000.0,314458000.0,163488000.0,5209000.0,168697000.0,1102077000.0,116659000.0,116659000.0,116659000.0
Cintas Corp,CTAS,,723254,2015.0,Q1TTM,2013-09-01,2014-08-31,,3.39,3.39,0.77,3.35,,216388000.0,406796000.0,366279000.0,40517000.0,406796000.0,2424065000.0,4195675000.0,,,,,1145014000.0,2424065000.0,1771610000.0,65882000.0,21953000.0,1145014000.0,626596000.0,-43929000.0,582667000.0,4195675000.0,116659000.0,116659000.0,116659000.0
Cintas Corp,CTAS,,723254,2016.0,FY,2015-06-01,2016-05-31,2018-07-27 12:27:03+00:00,6.3,6.3,1.05,6.21,,256710000.0,693520000.0,448605000.0,244915000.0,693520000.0,2694432000.0,4795772000.0,,,,0.0,1332399000.0,2694432000.0,2101340000.0,64522000.0,896000.0,1332399000.0,768941000.0,-63626000.0,705315000.0,4795772000.0,108221000.0,108221000.0,108221000.0
Cintas Corp,CTAS,,723254,2016.0,Q4,2016-03-01,2016-05-31,,1.23,1.23,,1.22,,65013000.0,130898000.0,109675000.0,21223000.0,130898000.0,636531000.0,1161719000.0,,,,,335055000.0,636531000.0,525188000.0,15776000.0,331000.0,335055000.0,190133000.0,-15445000.0,174688000.0,1161719000.0,108221000.0,108221000.0,108221000.0
Cintas Corp,CTAS,,723254,2016.0,Q3,2015-12-01,2016-02-29,2017-04-07 12:25:26+00:00,1.07,1.07,0.0,1.05,,59845000.0,117341000.0,117279000.0,62000.0,117341000.0,691475000.0,1216083000.0,,,,0.0,331656000.0,691475000.0,524608000.0,16163000.0,335000.0,331656000.0,192952000.0,-15828000.0,177124000.0,1216083000.0,107843000.0,107843000.0,107843000.0
Cintas Corp,CTAS,,723254,2016.0,Q3YTD,2015-06-01,2016-02-29,,5.07,5.07,1.05,4.99,,191697000.0,562622000.0,338930000.0,223692000.0,562622000.0,2057901000.0,3634053000.0,,,,,997344000.0,2057901000.0,1576152000.0,48746000.0,565000.0,997344000.0,578808000.0,-48181000.0,530627000.0,3634053000.0,107843000.0,107843000.0,107843000.0
Cintas Corp,CTAS,,723254,2016.0,Q3TTM,2015-03-01,2016-02-29,,5.98,5.98,1.05,5.89,,247808000.0,667837000.0,431546000.0,236291000.0,667837000.0,2635029000.0,4669427000.0,,,,,1290639000.0,2635029000.0,2034398000.0,65141000.0,736000.0,1290639000.0,743759000.0,-64405000.0,679354000.0,4669427000.0,107843000.0,107843000.0,107843000.0
Cintas Corp,CTAS,,723254,2016.0,Q2,2015-09-01,2015-11-30,2017-01-06 16:48:53+00:00,3.11,3.11,1.05,3.06,,68836000.0,345100000.0,115453000.0,229647000.0,345100000.0,691680000.0,1219080000.0,,,,0.0,327051000.0,691680000.0,527400000.0,16171000.0,111000.0,327051000.0,200349000.0,-16060000.0,184289000.0,1219080000.0,108301000.0,108301000.0,108301000.0
Cintas Corp,CTAS,,723254,2016.0,Q2YTD,2015-06-01,2015-11-30,,4.0,4.0,1.05,3.94,,131852000.0,445281000.0,221651000.0,223630000.0,445281000.0,1366426000.0,2417970000.0,,,,,665688000.0,1366426000.0,1051544000.0,32583000.0,230000.0,665688000.0,385856000.0,-32353000.0,353503000.0,2417970000.0,108301000.0,108301000.0,108301000.0
Cintas Corp,CTAS,,723254,2016.0,Q2TTM,2014-12-01,2015-11-30,,5.72,5.72,1.05,5.64,,245091000.0,645379000.0,414598000.0,230781000.0,645379000.0,2577094000.0,4562191000.0,,,,,1260673000.0,2577094000.0,1985097000.0,65232000.0,497000.0,1260673000.0,724424000.0,-64735000.0,659689000.0,4562191000.0,108301000.0,108301000.0,108301000.0
Cintas Corp,CTAS,,723254,2016.0,Q1,2015-06-01,2015-08-31,2016-10-11 11:27:02+00:00,0.89,0.89,,0.88,,63016000.0,100181000.0,106198000.0,-6017000.0,100181000.0,674746000.0,1198890000.0,,,,0.0,338637000.0,674746000.0,524144000.0,16412000.0,119000.0,338637000.0,185507000.0,-16293000.0,169214000.0,1198890000.0,110597000.0,110597000.0,110597000.0
Cintas Corp,CTAS,,723254,2016.0,Q1TTM,2014-09-01,2015-08-31,,3.63,3.63,1.7,3.58,,238227000.0,420691000.0,402846000.0,17845000.0,420691000.0,2527369000.0,4466490000.0,,,,,1233463000.0,2527369000.0,1939121000.0,64990000.0,405000.0,1233463000.0,705658000.0,-64585000.0,641073000.0,4466490000.0,110597000.0,110597000.0,110597000.0
Cintas Corp,CTAS,,723254,2017.0,FY,2016-06-01,2017-05-31,2019-07-26 12:05:44+00:00,4.49,4.49,1.33,4.38,,230118000.0,480708000.0,457286000.0,23422000.0,480708000.0,2943086000.0,5323381000.0,,,,79224000.0,1527380000.0,2943086000.0,2380295000.0,86524000.0,237000.0,1606604000.0,773691000.0,-86287000.0,687404000.0,5323381000.0,107100000.0,107100000.0,109800000.0
Cintas Corp,CTAS,,723254,2017.0,Q4,2017-03-01,2017-05-31,,0.78,0.78,-1.33,0.76,,49874000.0,84235000.0,82174000.0,2061000.0,84235000.0,851561000.0,1530287000.0,,-2787000.0,,66533000.0,437673000.0,851561000.0,678726000.0,45389000.0,130000.0,501419000.0,177307000.0,-45259000.0,132048000.0,1530287000.0,107100000.0,107100000.0,109800000.0
Cintas Corp,CTAS,,723254,2017.0,Q3,2016-12-01,2017-02-28,2018-04-06 15:10:15+00:00,1.1,1.1,1.33,1.07,,61352000.0,118005000.0,116954000.0,1051000.0,118005000.0,695443000.0,1255367000.0,,,,9344000.0,358589000.0,695443000.0,559924000.0,13696000.0,11000.0,367933000.0,191991000.0,-13685000.0,178306000.0,1255367000.0,105093000.0,105093000.0,105093000.0
Cintas Corp,CTAS,,723254,2017.0,Q3YTD,2016-06-01,2017-02-28,,3.71,3.71,2.66,3.62,,180244000.0,396473000.0,375112000.0,21361000.0,396473000.0,2091525000.0,3793094000.0,,2787000.0,,12691000.0,1089707000.0,2091525000.0,1701569000.0,41135000.0,107000.0,1105185000.0,596384000.0,-41028000.0,555356000.0,3793094000.0,105093000.0,105093000.0,105093000.0
Cintas Corp,CTAS,,723254,2017.0,Q3TTM,2016-03-01,2017-02-28,,4.94,4.94,2.66,4.84,,245257000.0,527371000.0,484787000.0,42584000.0,527371000.0,2728056000.0,4954813000.0,,2787000.0,,12691000.0,1424762000.0,2728056000.0,2226757000.0,56911000.0,438000.0,1440240000.0,786517000.0,-56473000.0,730044000.0,4954813000.0,105093000.0,105093000.0,105093000.0
Cintas Corp,CTAS,,723254,2017.0,Q2,2016-09-01,2016-11-30,2018-01-05 17:10:25+00:00,1.32,1.32,1.33,1.29,,65270000.0,140377000.0,121950000.0,18427000.0,140377000.0,705859000.0,1271077000.0,,,,3347000.0,361415000.0,705859000.0,565218000.0,13267000.0,31000.0,364762000.0,200456000.0,-13236000.0,187220000.0,1271077000.0,104957000.0,104957000.0,104957000.0
Cintas Corp,CTAS,,723254,2017.0,Q2YTD,2016-06-01,2016-11-30,,2.61,2.61,1.33,2.55,,118892000.0,278468000.0,258158000.0,20310000.0,278468000.0,1396082000.0,2537727000.0,,2787000.0,,3347000.0,731118000.0,1396082000.0,1141645000.0,27439000.0,96000.0,737252000.0,404393000.0,-27343000.0,377050000.0,2537727000.0,104957000.0,104957000.0,104957000.0
Cintas Corp,CTAS,,723254,2017.0,Q2TTM,2015-12-01,2016-11-30,,4.91,4.91,1.33,4.82,,243750000.0,526707000.0,485112000.0,41595000.0,526707000.0,2724088000.0,4915529000.0,,2787000.0,,3347000.0,1397829000.0,2724088000.0,2191441000.0,59378000.0,762000.0,1403963000.0,787478000.0,-58616000.0,728862000.0,4915529000.0,104957000.0,104957000.0,104957000.0
Cintas Corp,CTAS,,723254,2017.0,Q1,2016-06-01,2016-08-31,2017-10-06 16:05:51+00:00,1.29,1.29,,1.26,,53622000.0,138091000.0,136208000.0,1883000.0,138091000.0,690223000.0,1266650000.0,,2787000.0,,,369703000.0,690223000.0,576427000.0,14172000.0,65000.0,372490000.0,203937000.0,-14107000.0,189830000.0,1266650000.0,104483000.0,104483000.0,104483000.0
Cintas Corp,CTAS,,723254,2017.0,Q1TTM,2015-09-01,2016-08-31,,6.7,6.7,1.05,6.59,,247316000.0,731430000.0,478615000.0,252815000.0,731430000.0,2709909000.0,4863532000.0,,2787000.0,,,1363465000.0,2709909000.0,2153623000.0,62282000.0,842000.0,1366252000.0,787371000.0,-61440000.0,725931000.0,4863532000.0,104483000.0,104483000.0,104483000.0
Cintas Corp,CTAS,,723254,2018.0,FY,2017-06-01,2018-05-31,2019-07-26 12:05:44+00:00,7.78,7.78,1.62,7.56,,57069000.0,842586000.0,783932000.0,58654000.0,842586000.0,3568109000.0,6476632000.0,,,,41897000.0,1916792000.0,3568109000.0,2908523000.0,110175000.0,1342000.0,1958689000.0,949834000.0,-108833000.0,841001000.0,6476632000.0,108300000.0,108300000.0,111500000.0
Cintas Corp,CTAS,,723254,2018.0,Q4,2018-03-01,2018-05-31,,1.71,1.71,-1.62,1.66,,51744000.0,186171000.0,189298000.0,-3127000.0,186171000.0,917212000.0,1669550000.0,,,,15031000.0,471807000.0,917212000.0,752338000.0,24828000.0,370000.0,486838000.0,265500000.0,-24458000.0,241042000.0,1669550000.0,108300000.0,108300000.0,111500000.0
Cintas Corp,CTAS,,723254,2018.0,Q3,2017-12-01,2018-02-28,2019-04-05 15:46:15+00:00,2.79,2.79,1.62,2.71,,-121282000.0,302095000.0,295789000.0,6306000.0,302095000.0,888675000.0,1589138000.0,,,,9821000.0,490618000.0,888675000.0,700463000.0,25901000.0,384000.0,500439000.0,200024000.0,-25517000.0,174507000.0,1589138000.0,106558000.0,106558000.0,106558000.0
Cintas Corp,CTAS,,723254,2018.0,Q3YTD,2017-06-01,2018-02-28,,6.07,6.07,3.24,5.9,,5325000.0,656415000.0,594634000.0,61781000.0,656415000.0,2650897000.0,4807082000.0,,,,26866000.0,1444985000.0,2650897000.0,2156185000.0,85347000.0,972000.0,1471851000.0,684334000.0,-84375000.0,599959000.0,4807082000.0,106558000.0,106558000.0,106558000.0
Cintas Corp,CTAS,,723254,2018.0,Q3TTM,2017-03-01,2018-02-28,,6.85,6.85,1.91,6.66,,55199000.0,740650000.0,676808000.0,63842000.0,740650000.0,3502458000.0,6337369000.0,,-2787000.0,,93399000.0,1882658000.0,3502458000.0,2834911000.0,130736000.0,1102000.0,1973270000.0,861641000.0,-129634000.0,732007000.0,6337369000.0,106558000.0,106558000.0,106558000.0
Cintas Corp,CTAS,,723254,2018.0,Q2,2017-09-01,2017-11-30,2019-01-08 15:40:36+00:00,1.26,1.26,1.62,1.23,,68636000.0,137109000.0,137737000.0,-628000.0,137109000.0,890072000.0,1606441000.0,,,,13074000.0,468084000.0,890072000.0,716369000.0,29129000.0,291000.0,481158000.0,235211000.0,-28838000.0,206373000.0,1606441000.0,106340000.0,106340000.0,106340000.0
Cintas Corp,CTAS,,723254,2018.0,Q2YTD,2017-06-01,2017-11-30,,3.28,3.28,1.62,3.19,,126607000.0,354320000.0,298845000.0,55475000.0,354320000.0,1762222000.0,3217944000.0,,,,17045000.0,954367000.0,1762222000.0,1455722000.0,59446000.0,588000.0,971412000.0,484310000.0,-58858000.0,425452000.0,3217944000.0,106340000.0,106340000.0,106340000.0
Cintas Corp,CTAS,,723254,2018.0,Q2TTM,2016-12-01,2017-11-30,,5.16,5.16,1.62,5.02,,237833000.0,556560000.0,497973000.0,58587000.0,556560000.0,3309226000.0,6003598000.0,,-2787000.0,,92922000.0,1750629000.0,3309226000.0,2694372000.0,118531000.0,729000.0,1840764000.0,853608000.0,-117802000.0,735806000.0,6003598000.0,106340000.0,106340000.0,106340000.0
Cintas Corp,CTAS,,723254,2018.0,Q1,2017-06-01,2017-08-31,2018-10-05 17:11:33+00:00,2.02,2.02,,1.96,,57971000.0,217211000.0,161108000.0,56103000.0,217211000.0,872150000.0,1611503000.0,,,,3971000.0,486283000.0,872150000.0,739353000.0,30317000.0,297000.0,490254000.0,249099000.0,-30020000.0,219079000.0,1611503000.0,105740000.0,105740000.0,105740000.0
Cintas Corp,CTAS,,723254,2018.0,Q1TTM,2016-09-01,2017-08-31,,5.22,5.22,1.33,5.08,,234467000.0,559828000.0,482186000.0,77642000.0,559828000.0,3125013000.0,5668234000.0,,-2787000.0,,83195000.0,1643960000.0,3125013000.0,2543221000.0,102669000.0,469000.0,1724368000.0,818853000.0,-102200000.0,716653000.0,5668234000.0,105740000.0,105740000.0,105740000.0
Cintas Corp,CTAS,,723254,2019.0,FY,2018-06-01,2019-05-31,2019-07-26 12:05:44+00:00,8.25,8.25,2.05,7.99,,219764000.0,884981000.0,882635000.0,2346000.0,884981000.0,3763715000.0,6892303000.0,,,,14410000.0,1980644000.0,3763715000.0,3128588000.0,101736000.0,70601000.0,1995054000.0,1133534000.0,-31135000.0,1102399000.0,6892303000.0,107300000.0,107300000.0,110800000.0
Cintas Corp,CTAS,,723254,2019.0,Q4,2019-03-01,2019-05-31,,2.13,2.13,,2.07,,62729000.0,226119000.0,226171000.0,-52000.0,226119000.0,970165000.0,1793730000.0,,,,914000.0,508240000.0,970165000.0,823565000.0,25782000.0,271000.0,509154000.0,314411000.0,-25511000.0,288900000.0,1793730000.0,107300000.0,107300000.0,110800000.0
Cintas Corp,CTAS,,723254,2019.0,Q3,2018-12-01,2019-02-28,2020-03-31 14:35:07+00:00,1.91,1.91,0.0,1.85,,50632000.0,203334000.0,200923000.0,2411000.0,203334000.0,927177000.0,1682330000.0,,,,799000.0,476099000.0,927177000.0,755153000.0,26770000.0,70000.0,476898000.0,278255000.0,-26700000.0,251555000.0,1682330000.0,105080000.0,105080000.0,105080000.0
Cintas Corp,CTAS,,723254,2019.0,Q3YTD,2018-06-01,2019-02-28,,6.12,6.12,2.05,5.92,,157035000.0,658862000.0,656464000.0,2398000.0,658862000.0,2793550000.0,5098573000.0,,,,13496000.0,1472404000.0,2793550000.0,2305023000.0,75954000.0,70330000.0,1485900000.0,819123000.0,-5624000.0,813499000.0,5098573000.0,105080000.0,105080000.0,105080000.0
Cintas Corp,CTAS,,723254,2019.0,Q3TTM,2018-03-01,2019-02-28,,7.83,7.83,0.43,7.58,,208779000.0,845033000.0,845762000.0,-729000.0,845033000.0,3710762000.0,6768123000.0,,,,28527000.0,1944211000.0,3710762000.0,3057361000.0,100782000.0,70700000.0,1972738000.0,1084623000.0,-30082000.0,1054541000.0,6768123000.0,105080000.0,105080000.0,105080000.0
Cintas Corp,CTAS,,723254,2019.0,Q2,2018-09-01,2018-11-30,2020-01-09 14:55:16+00:00,2.25,2.25,2.05,2.18,,77530000.0,243013000.0,242994000.0,19000.0,243013000.0,943110000.0,1718268000.0,,,,7847000.0,491671000.0,943110000.0,775158000.0,24880000.0,69764000.0,499518000.0,275640000.0,44884000.0,320524000.0,1718268000.0,106475000.0,106475000.0,106475000.0
Cintas Corp,CTAS,,723254,2019.0,Q2YTD,2018-06-01,2018-11-30,,4.21,4.21,2.05,4.07,,106403000.0,455528000.0,455541000.0,-13000.0,455528000.0,1866373000.0,3416243000.0,,,,12697000.0,996305000.0,1866373000.0,1549870000.0,49184000.0,70260000.0,1009002000.0,540868000.0,21076000.0,561944000.0,3416243000.0,106475000.0,106475000.0,106475000.0
Cintas Corp,CTAS,,723254,2019.0,Q2TTM,2017-12-01,2018-11-30,,8.71,8.71,2.05,8.44,,36865000.0,943794000.0,940628000.0,3166000.0,943794000.0,3672260000.0,6674931000.0,,,,37549000.0,1958730000.0,3672260000.0,3002671000.0,99913000.0,71014000.0,1996279000.0,1006392000.0,-28899000.0,977493000.0,6674931000.0,106475000.0,106475000.0,106475000.0
Cintas Corp,CTAS,,723254,2019.0,Q1,2018-06-01,2018-08-31,2019-10-08 14:32:19+00:00,1.96,1.96,,1.89,,28873000.0,212515000.0,212547000.0,-32000.0,212515000.0,923263000.0,1697975000.0,,,,4850000.0,504634000.0,923263000.0,774712000.0,24304000.0,496000.0,509484000.0,265228000.0,-23808000.0,241420000.0,1697975000.0,106835000.0,106835000.0,106835000.0
Cintas Corp,CTAS,,723254,2019.0,Q1TTM,2017-09-01,2018-08-31,,7.72,7.72,1.62,7.49,,27971000.0,837890000.0,835371000.0,2519000.0,837890000.0,3619222000.0,6563104000.0,,,,42776000.0,1935143000.0,3619222000.0,2943882000.0,104162000.0,1541000.0,1977919000.0,965963000.0,-102621000.0,863342000.0,6563104000.0,106835000.0,106835000.0,106835000.0
Cintas Corp,CTAS,,723254,2020.0,Q3YTD,2019-06-01,2020-02-29,,6.98,6.98,2.55,6.75,,144838000.0,731452000.0,731775000.0,-323000.0,731452000.0,2939608000.0,5465536000.0,,,,,1570666000.0,2939608000.0,2525928000.0,79441000.0,792000.0,1570666000.0,955262000.0,-78649000.0,876613000.0,5465536000.0,104245000.0,104245000.0,104245000.0
Cintas Corp,CTAS,,723254,2020.0,Q3TTM,2019-03-01,2020-02-29,,9.11,9.11,2.55,8.82,,207567000.0,957571000.0,957946000.0,-375000.0,957571000.0,3909773000.0,7259266000.0,,,,914000.0,2078906000.0,3909773000.0,3349493000.0,105223000.0,1063000.0,2079820000.0,1269673000.0,-104160000.0,1165513000.0,7259266000.0,104245000.0,104245000.0,104245000.0
Cintas Corp,CTAS,,723254,2020.0,Q3,2019-12-01,2020-02-29,2020-03-31 14:35:07+00:00,2.23,2.23,0.0,2.16,,54536000.0,234520000.0,234520000.0,0.0,234520000.0,986253000.0,1810648000.0,,,,0.0,509743000.0,986253000.0,824395000.0,25943000.0,347000.0,509743000.0,314652000.0,-25596000.0,289056000.0,1810648000.0,104245000.0,104245000.0,104245000.0
Cintas Corp,CTAS,,723254,2020.0,Q2YTD,2019-06-01,2019-11-30,,4.75,4.75,2.55,4.59,,90302000.0,496932000.0,497255000.0,-323000.0,496932000.0,1953355000.0,3654888000.0,,,,,1060923000.0,1953355000.0,1701533000.0,53498000.0,445000.0,1060923000.0,640610000.0,-53053000.0,587557000.0,3654888000.0,103959000.0,103959000.0,103959000.0
Cintas Corp,CTAS,,723254,2020.0,Q2TTM,2018-12-01,2019-11-30,,8.79,8.79,2.55,8.51,,203663000.0,926385000.0,924349000.0,2036000.0,926385000.0,3850697000.0,7130948000.0,,,,1713000.0,2045262000.0,3850697000.0,3280251000.0,106050000.0,786000.0,2046975000.0,1233276000.0,-105264000.0,1128012000.0,7130948000.0,103959000.0,103959000.0,103959000.0
Cintas Corp,CTAS,,723254,2020.0,Q2,2019-09-01,2019-11-30,2020-01-09 14:55:16+00:00,2.35,2.35,2.55,2.27,,62127000.0,246120000.0,246443000.0,-323000.0,246120000.0,991358000.0,1843749000.0,,,,0.0,517927000.0,991358000.0,852391000.0,26177000.0,283000.0,517927000.0,334464000.0,-25894000.0,308570000.0,1843749000.0,103959000.0,103959000.0,103959000.0
Cintas Corp,CTAS,,723254,2020.0,Q1TTM,2018-09-01,2019-08-31,,8.69,8.69,2.05,8.42,,219066000.0,923278000.0,920900000.0,2378000.0,923278000.0,3802449000.0,7005467000.0,,,,9560000.0,2019006000.0,3802449000.0,3203018000.0,104753000.0,70267000.0,2028566000.0,1174452000.0,-34486000.0,1139966000.0,7005467000.0,103543000.0,103543000.0,103543000.0
Cintas Corp,CTAS,,723254,2020.0,Q1,2019-06-01,2019-08-31,2019-10-08 14:32:19+00:00,2.4,2.4,,2.32,,28175000.0,250812000.0,250812000.0,0.0,250812000.0,961997000.0,1811139000.0,,,,0.0,542996000.0,961997000.0,849142000.0,27321000.0,162000.0,542996000.0,306146000.0,-27159000.0,278987000.0,1811139000.0,103543000.0,103543000.0,103543000.0
