company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q3YTD,2015-01-01,2015-09-30,,-5.75,-5.75,,169148000.0,-5.75,597188000.0,-194823000.0,25036000.0,-360955000.0,-360955000.0,-363219000.0,2264000.0,69460000.0,332410000.0,,28082000.0,588000.0,,,23446000.0,69460000.0,262950000.0,31404000.0,,815406000.0,-552456000.0,-3322000.0,-555778000.0,332410000.0,65300000.0,65251230.0,65251230.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q3TTM,2014-10-01,2015-09-30,,-3.91,-3.91,,222789000.0,-3.92,597188000.0,-124979000.0,34324000.0,-261038000.0,-274639000.0,-264545000.0,3507000.0,93771000.0,463993000.0,13601000.0,156767000.0,752000.0,,,29726000.0,93771000.0,370222000.0,7314000.0,-34514000.0,884779000.0,-514557000.0,114939000.0,-399618000.0,463993000.0,65300000.0,65251230.0,65251230.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 09:44:57+00:00,-3.45,-3.45,,57096000.0,-3.45,323451000.0,-116732000.0,7675000.0,-211352000.0,-211352000.0,-212287000.0,935000.0,22097000.0,119063000.0,,-18690000.0,180000.0,,,7684000.0,22097000.0,96966000.0,10274000.0,,396086000.0,-299120000.0,-28964000.0,-328084000.0,119063000.0,61500000.0,61469297.0,61469297.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q2YTD,2015-01-01,2015-06-30,,-3.35,-3.35,,116773000.0,-3.35,323451000.0,-113362000.0,16070000.0,-204913000.0,-204913000.0,-206438000.0,1525000.0,45583000.0,220464000.0,,179000.0,350000.0,,,15920000.0,45583000.0,174881000.0,20771000.0,,472564000.0,-297683000.0,-20592000.0,-318275000.0,220464000.0,61500000.0,61469297.0,61469297.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.72,-0.72,,215784000.0,-0.73,323451000.0,-19540000.0,34312000.0,-60355000.0,-73956000.0,-64025000.0,3670000.0,84559000.0,491174000.0,13601000.0,143813000.0,641000.0,,,28695000.0,84559000.0,406615000.0,6527000.0,-34514000.0,602883000.0,-196268000.0,102772000.0,-93496000.0,491174000.0,61500000.0,61469297.0,61469297.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 14:58:07+00:00,0.1,0.1,,59677000.0,0.1,0.0,3370000.0,8395000.0,6439000.0,6439000.0,5849000.0,590000.0,23486000.0,101401000.0,,18869000.0,170000.0,,,8236000.0,23486000.0,77915000.0,10497000.0,,76478000.0,1437000.0,8372000.0,9809000.0,101401000.0,58500000.0,58386000.0,58626000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.28,3.28,,198709000.0,3.26,,112355000.0,35191000.0,178821000.0,165220000.0,176015000.0,2806000.0,73661000.0,499115000.0,13601000.0,150037000.0,565000.0,,,24945000.0,73661000.0,425454000.0,3992000.0,-34514000.0,259410000.0,166044000.0,111531000.0,277575000.0,499115000.0,58500000.0,58386000.0,58626000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 06:35:46+00:00,-2.2,-2.2,,178015000.0,-2.2,245536000.0,192000.0,34456000.0,-164908000.0,-164908000.0,-165034000.0,126000.0,105640000.0,1054214000.0,,-22281000.0,516565000.0,0.0,0.0,42619000.0,105640000.0,948574000.0,33134000.0,-40684000.0,1017191000.0,-68617000.0,-96099000.0,-164716000.0,1054214000.0,75000000.0,75077000.0,75077000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q4,2016-10-01,2016-12-31,,0.46,0.46,,51329000.0,0.46,,-176000.0,9212000.0,28440000.0,28440000.0,25598000.0,2842000.0,38496000.0,712119000.0,,-15263000.0,515795000.0,,,10208000.0,38496000.0,673623000.0,33134000.0,-10418000.0,586544000.0,87079000.0,-58815000.0,28264000.0,712119000.0,75000000.0,75077000.0,75077000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:58:35+00:00,-0.03,-0.03,,44746000.0,-0.03,46368000.0,0.0,9123000.0,-600000.0,-600000.0,-2230000.0,1630000.0,25023000.0,142131000.0,,2941000.0,270000.0,,,9908000.0,25023000.0,117108000.0,,-10234000.0,110415000.0,6693000.0,-7293000.0,-600000.0,142131000.0,74300000.0,77167000.0,77167000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.66,-2.66,,126686000.0,-2.66,245536000.0,368000.0,25244000.0,-193348000.0,-193348000.0,-190632000.0,-2716000.0,67144000.0,342095000.0,,-7018000.0,770000.0,,,32411000.0,67144000.0,274951000.0,,-30266000.0,430647000.0,-155696000.0,-37284000.0,-192980000.0,342095000.0,74300000.0,77167000.0,77167000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q3TTM,2015-10-01,2016-09-30,,-5.65,-5.65,,175235000.0,-5.65,463146000.0,-6119000.0,33198000.0,-380183000.0,-380183000.0,-378041000.0,-2142000.0,86400000.0,456418000.0,,-2421000.0,1015000.0,,,40933000.0,86400000.0,370018000.0,-31404000.0,-71776000.0,713527000.0,-343509000.0,-42793000.0,-386302000.0,456418000.0,74300000.0,77167000.0,77167000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 14:45:03+00:00,-2.17,-2.17,,39871000.0,-2.17,168352000.0,368000.0,8159000.0,-157121000.0,-157121000.0,-155490000.0,-1631000.0,21109000.0,112483000.0,,-11948000.0,254000.0,,,9524000.0,21109000.0,91374000.0,,-10019000.0,226160000.0,-134786000.0,-21967000.0,-156753000.0,112483000.0,71700000.0,71719000.0,71719000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q2YTD,2016-01-01,2016-06-30,,-2.63,-2.63,,81940000.0,-2.63,199168000.0,368000.0,16121000.0,-192748000.0,-192748000.0,-188402000.0,-4346000.0,42121000.0,199964000.0,,-9959000.0,500000.0,,,22503000.0,42121000.0,157843000.0,,-20032000.0,320232000.0,-162389000.0,-29991000.0,-192380000.0,199964000.0,71700000.0,71719000.0,71719000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q2TTM,2015-07-01,2016-06-30,,-8.02,-8.02,,182864000.0,-8.02,690515000.0,-87580000.0,33041000.0,-535625000.0,-535625000.0,-532592000.0,-3033000.0,85254000.0,426233000.0,,22541000.0,983000.0,,,38551000.0,85254000.0,340979000.0,-20771000.0,-61542000.0,945954000.0,-604975000.0,-18230000.0,-623205000.0,426233000.0,71700000.0,71719000.0,71719000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:53:52+00:00,-0.46,-0.46,,42069000.0,-0.46,30816000.0,0.0,7962000.0,-35627000.0,-35627000.0,-32912000.0,-2715000.0,21012000.0,87481000.0,,1989000.0,246000.0,,,12979000.0,21012000.0,66469000.0,,-10013000.0,94072000.0,-27603000.0,-8024000.0,-35627000.0,87481000.0,71500000.0,71026000.0,71026000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q1TTM,2015-04-01,2016-03-31,,-9.3,-9.3,,200089000.0,-9.3,845614000.0,-204680000.0,32557000.0,-589856000.0,-589856000.0,-589389000.0,-467000.0,86242000.0,432813000.0,,15799000.0,909000.0,,,36711000.0,86242000.0,346571000.0,-10497000.0,-51523000.0,1115880000.0,-769309000.0,-25227000.0,-794536000.0,432813000.0,71500000.0,71026000.0,71026000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 18:38:37+00:00,4.95,4.95,0.0,327000000.0,4.94,0.0,-20000000.0,74000000.0,517000000.0,517000000.0,482000000.0,35000000.0,150000000.0,1205000000.0,,-67000000.0,1000000.0,0.0,0.0,48000000.0,150000000.0,1055000000.0,0.0,-41000000.0,450000000.0,605000000.0,-108000000.0,497000000.0,1205000000.0,97400000.0,97458000.0,97688000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:20:05+00:00,1.46,1.46,0.0,58929000.0,1.46,,1957000.0,15725000.0,141074000.0,141074000.0,136273000.0,4801000.0,30099000.0,235230000.0,,38846000.0,323000.0,,,13744000.0,30099000.0,205131000.0,,-12225000.0,88721000.0,116410000.0,26621000.0,143031000.0,235230000.0,93300000.0,93161000.0,93364000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.28,-0.28,,194875000.0,-0.28,214720000.0,2149000.0,42219000.0,11793000.0,11793000.0,4151000.0,7642000.0,114727000.0,1201963000.0,,14576000.0,516642000.0,,,43384000.0,114727000.0,1087236000.0,33134000.0,-42896000.0,1011840000.0,75396000.0,-61454000.0,13942000.0,1201963000.0,93300000.0,93161000.0,93364000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 18:38:37+00:00,8.09,8.09,0.5,623000000.0,8.06,0.0,168000000.0,133000000.0,945000000.0,945000000.0,846000000.0,99000000.0,303000000.0,2167000000.0,,190000000.0,2000000.0,9000000.0,36000000.0,68000000.0,303000000.0,1873000000.0,0.0,-88000000.0,862000000.0,1011000000.0,102000000.0,1113000000.0,2176000000.0,104600000.0,104622000.0,104929000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 16:35:44+00:00,1.59,1.59,0.125,146000000.0,1.59,,43000000.0,33000000.0,160000000.0,160000000.0,157000000.0,3000000.0,75000000.0,534000000.0,,-46000000.0,0.0,3000000.0,,15000000.0,75000000.0,462000000.0,,-19000000.0,194000000.0,268000000.0,-65000000.0,203000000.0,537000000.0,98700000.0,98638000.0,98818000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q4,2019-10-01,2019-12-31,,-2.98,-2.98,0.38,401000000.0,-2.96,790000000.0,-124000000.0,68000000.0,-472000000.0,-472000000.0,-487000000.0,15000000.0,191000000.0,1102000000.0,,-118000000.0,1000000.0,2000000.0,,37000000.0,191000000.0,913000000.0,56000000.0,-38000000.0,1297000000.0,-384000000.0,-212000000.0,-596000000.0,1104000000.0,163300000.0,163493000.0,163843000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 18:38:37+00:00,1.47,1.47,0.9375,1447000000.0,1.47,790000000.0,47000000.0,248000000.0,315000000.0,315000000.0,240000000.0,75000000.0,669000000.0,3955000000.0,,-110000000.0,7000000.0,9000000.0,0.0,108000000.0,669000000.0,3295000000.0,56000000.0,-167000000.0,2600000000.0,695000000.0,-333000000.0,362000000.0,3964000000.0,163300000.0,163493000.0,163843000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 16:35:44+00:00,2.27,2.27,0.1875,365000000.0,2.26,,102000000.0,61000000.0,388000000.0,388000000.0,368000000.0,20000000.0,179000000.0,973000000.0,,179000000.0,1000000.0,2000000.0,,20000000.0,179000000.0,796000000.0,,-38000000.0,447000000.0,349000000.0,141000000.0,490000000.0,975000000.0,162100000.0,162543000.0,162780000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.45,4.45,0.56,1046000000.0,4.43,,171000000.0,180000000.0,787000000.0,787000000.0,727000000.0,60000000.0,478000000.0,2853000000.0,,8000000.0,6000000.0,7000000.0,,71000000.0,478000000.0,2382000000.0,,-129000000.0,1303000000.0,1079000000.0,-121000000.0,958000000.0,2860000000.0,162100000.0,162543000.0,162780000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 19:22:52+00:00,2.12,2.12,0.1875,359000000.0,2.11,,102000000.0,64000000.0,356000000.0,356000000.0,349000000.0,7000000.0,161000000.0,1018000000.0,,96000000.0,3000000.0,3000000.0,,23000000.0,161000000.0,860000000.0,,-49000000.0,449000000.0,411000000.0,47000000.0,458000000.0,1021000000.0,164600000.0,164839000.0,165019000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.18,2.18,0.38,681000000.0,2.17,,69000000.0,119000000.0,399000000.0,399000000.0,359000000.0,40000000.0,299000000.0,1880000000.0,,-171000000.0,5000000.0,5000000.0,,51000000.0,299000000.0,1586000000.0,,-91000000.0,856000000.0,730000000.0,-262000000.0,468000000.0,1885000000.0,164600000.0,164839000.0,165019000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 20:17:36+00:00,0.06,0.06,0.1875,322000000.0,0.06,0.0,-33000000.0,55000000.0,43000000.0,43000000.0,10000000.0,33000000.0,138000000.0,862000000.0,,-267000000.0,2000000.0,2000000.0,,28000000.0,138000000.0,726000000.0,,-42000000.0,407000000.0,319000000.0,-309000000.0,10000000.0,864000000.0,166700000.0,164852000.0,165061000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2020.0,Q1TTM,2019-04-01,2020-03-31,,-0.31,-0.31,1.13,1532000000.0,-0.31,1799000000.0,163000000.0,264000000.0,-128000000.0,-128000000.0,-42000000.0,-86000000.0,717000000.0,3990000000.0,,700000000.0,7000000.0,9000000.0,,106000000.0,717000000.0,3282000000.0,56000000.0,-183000000.0,3708000000.0,-426000000.0,461000000.0,35000000.0,3999000000.0,158100000.0,158291000.0,158494000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 20:17:36+00:00,-1.72,-1.72,0.375,407000000.0,-1.72,1009000000.0,83000000.0,71000000.0,-400000000.0,-400000000.0,-272000000.0,-128000000.0,186000000.0,897000000.0,,543000000.0,2000000.0,2000000.0,,26000000.0,186000000.0,713000000.0,,-58000000.0,1515000000.0,-802000000.0,485000000.0,-317000000.0,899000000.0,158100000.0,158291000.0,158494000.0
