company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Family Dollar Stores Inc ,FDO,,34408,2009.0,FY,2008-08-31,2009-08-29,2011-10-25 13:13:13+00:00,158486000.0,12192000.0,159808000.0,56139000.0,0.0,-139456000.0,-109355000.0,529199000.0,-139456000.0,-109355000.0,529199000.0,280388000.0,291266000.0,291266000.0,21986000.0,32229000.0,,-72738000.0,,-155401000.0,-27880000.0,-71067000.0,44943000.0,1103000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q4,2010-05-30,2010-08-28,,175915000.0,12568000.0,43917000.0,95612000.0,-9150000.0,-89460000.0,-88481000.0,217100000.0,-89460000.0,-88481000.0,217100000.0,39159000.0,73954000.0,73954000.0,3617000.0,758000.0,,-20559000.0,-42088000.0,-76073000.0,,-60509000.0,29382000.0,298000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,FY,2009-08-30,2010-08-28,2012-10-19 17:15:01+00:00,175915000.0,12568000.0,172037000.0,42636000.0,49687000.0,-340727000.0,-306948000.0,591539000.0,-340727000.0,-306948000.0,591539000.0,-56136000.0,358135000.0,358135000.0,18731000.0,21339000.0,0.0,-78913000.0,-142730000.0,-212435000.0,-651000.0,-332189000.0,46888000.0,1329000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q3,2010-02-28,2010-05-29,,,,43752000.0,-92431000.0,3045000.0,-112312000.0,-104526000.0,57850000.0,-112312000.0,-104526000.0,57850000.0,-158988000.0,104351000.0,104351000.0,2178000.0,11256000.0,,-20935000.0,-63636000.0,-53511000.0,,-105678000.0,12206000.0,415000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q3YTD,2009-08-30,2010-05-29,2011-07-06 13:38:46+00:00,,,128120000.0,-52976000.0,58837000.0,-251267000.0,-218467000.0,374439000.0,-251267000.0,-218467000.0,374439000.0,-95295000.0,284181000.0,284181000.0,15114000.0,20581000.0,,-58354000.0,-100642000.0,-136362000.0,-651000.0,-271680000.0,17506000.0,1031000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q2,2009-11-29,2010-02-27,,,,42349000.0,157903000.0,55792000.0,-101704000.0,-79839000.0,317769000.0,-101704000.0,-79839000.0,317769000.0,136226000.0,112209000.0,112209000.0,5308000.0,3080000.0,,-18681000.0,-37006000.0,-43711000.0,-651000.0,-141244000.0,450000.0,428000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q2YTD,2009-08-30,2010-02-27,2011-04-06 15:20:55+00:00,,,84368000.0,39455000.0,55792000.0,-138955000.0,-113941000.0,316589000.0,-138955000.0,-113941000.0,316589000.0,63693000.0,179830000.0,179830000.0,12936000.0,9325000.0,,-37419000.0,-37006000.0,-82851000.0,-651000.0,-166002000.0,5300000.0,616000.0
Family Dollar Stores Inc ,FDO,,34408,2010.0,Q1,2009-08-30,2009-11-28,2011-01-05 13:23:46+00:00,,,42019000.0,-118448000.0,0.0,-37251000.0,-34102000.0,-1180000.0,-37251000.0,-34102000.0,-1180000.0,-72533000.0,67621000.0,67621000.0,7628000.0,6245000.0,,-18738000.0,0.0,-39140000.0,0.0,-24758000.0,4850000.0,188000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q4,2011-05-29,2011-08-27,,201843000.0,20395000.0,47429000.0,86256000.0,,-225683000.0,-20916000.0,220576000.0,-225683000.0,-20916000.0,220576000.0,-26023000.0,79849000.0,79849000.0,7042000.0,540000.0,,-21643000.0,-13600000.0,-114966000.0,-46627000.0,-157953000.0,107407000.0,243000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,FY,2010-08-29,2011-08-27,2013-10-28 17:06:07+00:00,201843000.0,20395000.0,182455000.0,-62280000.0,344482000.0,-488995000.0,-280418000.0,528064000.0,-488995000.0,-280418000.0,528064000.0,-241349000.0,388445000.0,388445000.0,19444000.0,21961000.0,0.0,-83439000.0,-352082000.0,-345268000.0,-101533000.0,-670466000.0,415877000.0,1055000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q3TTM,2010-05-30,2011-05-28,,175915000.0,12568000.0,178943000.0,-52924000.0,335332000.0,-352772000.0,-347983000.0,524588000.0,-352772000.0,-347983000.0,524588000.0,-176167000.0,382550000.0,382550000.0,16019000.0,22179000.0,,-82355000.0,-380570000.0,-306375000.0,-54906000.0,-573022000.0,337852000.0,1110000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q3,2011-02-27,2011-05-28,,,,46089000.0,-78281000.0,,-111471000.0,425000.0,83117000.0,-111471000.0,425000.0,83117000.0,-27929000.0,111101000.0,111101000.0,4208000.0,2347000.0,,-22014000.0,-42183000.0,-91301000.0,12711000.0,-104515000.0,133643000.0,266000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q3YTD,2010-08-29,2011-05-28,2012-06-29 11:01:06+00:00,,,135026000.0,-148536000.0,344482000.0,-263312000.0,-259502000.0,307488000.0,-263312000.0,-259502000.0,307488000.0,-215326000.0,308596000.0,308596000.0,12402000.0,21421000.0,,-61796000.0,-338482000.0,-230302000.0,-54906000.0,-512513000.0,308470000.0,812000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q2TTM,2010-02-28,2011-02-26,,175915000.0,12568000.0,176606000.0,-67074000.0,338377000.0,-353613000.0,-452934000.0,499321000.0,-353613000.0,-452934000.0,499321000.0,-307226000.0,375800000.0,375800000.0,13989000.0,31088000.0,,-81276000.0,-402023000.0,-268585000.0,-67617000.0,-574185000.0,216415000.0,1259000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q2,2010-11-28,2011-02-26,,,,44945000.0,93009000.0,308482000.0,134453000.0,-288308000.0,264591000.0,134453000.0,-288308000.0,264591000.0,110736000.0,123180000.0,123180000.0,3457000.0,6549000.0,,-19590000.0,-277171000.0,-100083000.0,-10774000.0,-150214000.0,88541000.0,405000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q2YTD,2010-08-29,2011-02-26,2012-03-29 11:51:09+00:00,,,88937000.0,-70255000.0,344482000.0,-151841000.0,-259927000.0,224371000.0,-151841000.0,-259927000.0,224371000.0,-187397000.0,197495000.0,197495000.0,8194000.0,19074000.0,,-39782000.0,-296299000.0,-139001000.0,-67617000.0,-407998000.0,174827000.0,546000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q1TTM,2009-11-29,2010-11-27,,175915000.0,12568000.0,174010000.0,-2180000.0,85687000.0,-589770000.0,-244465000.0,552499000.0,-589770000.0,-244465000.0,552499000.0,-281736000.0,364829000.0,364829000.0,15840000.0,27619000.0,,-80367000.0,-161858000.0,-212213000.0,-57494000.0,-565215000.0,128324000.0,1282000.0
Family Dollar Stores Inc ,FDO,,34408,2011.0,Q1,2010-08-29,2010-11-27,2012-01-05 16:48:48+00:00,,,43992000.0,-163264000.0,36000000.0,-286294000.0,28381000.0,-40220000.0,-286294000.0,28381000.0,-40220000.0,-298133000.0,74315000.0,74315000.0,4737000.0,12525000.0,,-20192000.0,-19128000.0,-38918000.0,-56843000.0,-257784000.0,86286000.0,141000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q4,2012-05-27,2012-08-25,,234740000.0,24001000.0,60353000.0,-28968000.0,39770000.0,-125380000.0,-18712000.0,115524000.0,-125380000.0,-18712000.0,115524000.0,-28568000.0,80931000.0,80931000.0,3208000.0,391000.0,10541000.0,-24541000.0,-118583000.0,-211895000.0,-41000000.0,-100000000.0,477561000.0,-176336000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,FY,2011-08-28,2012-08-25,2014-10-29 16:35:39+00:00,234740000.0,24001000.0,213835000.0,-281690000.0,389086000.0,-220132000.0,-198311000.0,369371000.0,-220132000.0,-198311000.0,369371000.0,-49072000.0,422240000.0,422240000.0,14986000.0,37245000.0,-80389000.0,-91390000.0,-211142000.0,-603313000.0,-363500000.0,-191573000.0,694578000.0,1955000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q3TTM,2011-05-29,2012-05-26,,201843000.0,20395000.0,200911000.0,-166466000.0,349316000.0,-320435000.0,-200515000.0,474423000.0,-320435000.0,-200515000.0,474423000.0,-46527000.0,421158000.0,421158000.0,18820000.0,37394000.0,-90930000.0,-88492000.0,-106159000.0,-506384000.0,-369127000.0,-249526000.0,324424000.0,178534000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q3,2012-02-26,2012-05-26,,,,53525000.0,-145583000.0,71913000.0,-22303000.0,3000.0,37352000.0,-22303000.0,3000.0,37352000.0,15052000.0,124540000.0,124540000.0,4870000.0,4749000.0,-90930000.0,-24514000.0,-69573000.0,-155150000.0,-55000000.0,-19451000.0,137758000.0,177898000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q2TTM,2011-02-27,2012-02-25,,201843000.0,20395000.0,193475000.0,-99164000.0,277403000.0,-409603000.0,-200093000.0,520188000.0,-409603000.0,-200093000.0,520188000.0,-89508000.0,407719000.0,407719000.0,18158000.0,34992000.0,,-85992000.0,-78769000.0,-442535000.0,-301416000.0,-334590000.0,320309000.0,902000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q2,2011-11-27,2012-02-25,,,,50822000.0,71093000.0,62584000.0,-155829000.0,-105246000.0,263218000.0,-155829000.0,-105246000.0,263218000.0,2143000.0,136419000.0,136419000.0,4884000.0,781000.0,,-21207000.0,-10804000.0,-105406000.0,-153300000.0,-44687000.0,10667000.0,297000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q2YTD,2011-08-28,2012-02-25,2013-04-10 16:22:00+00:00,,,99957000.0,-107139000.0,277403000.0,-72449000.0,-179602000.0,216495000.0,-72449000.0,-179602000.0,216495000.0,-35556000.0,216769000.0,216769000.0,6908000.0,32105000.0,0.0,-42335000.0,-22986000.0,-236268000.0,-267500000.0,-72122000.0,79259000.0,393000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q1TTM,2010-11-28,2011-11-26,,201843000.0,20395000.0,187598000.0,-77248000.0,523301000.0,-119321000.0,-383155000.0,521561000.0,-119321000.0,-383155000.0,521561000.0,19085000.0,394480000.0,394480000.0,16731000.0,40760000.0,,-84375000.0,-345136000.0,-437212000.0,-158890000.0,-440117000.0,398183000.0,1010000.0
Family Dollar Stores Inc ,FDO,,34408,2012.0,Q1,2011-08-28,2011-11-26,2013-01-03 15:51:16+00:00,,,49135000.0,-178232000.0,214819000.0,83380000.0,-74356000.0,-46723000.0,83380000.0,-74356000.0,-46723000.0,-37699000.0,80350000.0,80350000.0,2024000.0,31324000.0,0.0,-21128000.0,-12182000.0,-130862000.0,-114200000.0,-27435000.0,68592000.0,96000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q4,2013-06-02,2013-08-31,,272748000.0,21895000.0,62590000.0,-33398000.0,347250000.0,-205555000.0,76470000.0,146622000.0,-205555000.0,76470000.0,146622000.0,17537000.0,102213000.0,102213000.0,15217000.0,3095000.0,16763000.0,-29900000.0,-803000.0,-144743000.0,-526000000.0,,368339000.0,-163086000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,FY,2012-08-26,2013-08-31,2014-10-29 16:35:39+00:00,272748000.0,21895000.0,239485000.0,-219940000.0,2131745000.0,-108716000.0,-314591000.0,471973000.0,-108716000.0,-314591000.0,471973000.0,48666000.0,443575000.0,443575000.0,8853000.0,34027000.0,79924000.0,-108334000.0,-44278000.0,-744428000.0,-2091200000.0,-74954000.0,390977000.0,3214000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q3TTM,2012-05-27,2013-06-01,,234740000.0,24001000.0,237248000.0,-215510000.0,1824265000.0,-28541000.0,-409773000.0,440875000.0,-28541000.0,-409773000.0,440875000.0,2561000.0,422293000.0,422293000.0,-3156000.0,31323000.0,73702000.0,-102975000.0,-162058000.0,-811580000.0,-1606200000.0,-174954000.0,500199000.0,-10036000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q3,2013-03-03,2013-06-01,,,,60922000.0,7752000.0,597546000.0,3387000.0,-187720000.0,189979000.0,3387000.0,-187720000.0,189979000.0,5646000.0,120938000.0,120938000.0,367000.0,1729000.0,14756000.0,-29888000.0,-23036000.0,-189950000.0,-566000000.0,,8638000.0,1872000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q3YTD,2012-08-26,2013-06-01,2014-07-10 16:55:46+00:00,,,176895000.0,-186542000.0,1784495000.0,96839000.0,-391061000.0,325351000.0,96839000.0,-391061000.0,325351000.0,31129000.0,341362000.0,341362000.0,-6364000.0,30932000.0,63161000.0,-78434000.0,-43475000.0,-599685000.0,-1565200000.0,-74954000.0,22638000.0,166300000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2TTM,2012-02-26,2013-03-02,,234740000.0,24001000.0,229851000.0,-368845000.0,1298632000.0,-54231000.0,-222050000.0,288248000.0,-54231000.0,-222050000.0,288248000.0,11967000.0,425895000.0,425895000.0,1347000.0,34343000.0,-31984000.0,-97601000.0,-208595000.0,-776780000.0,-1095200000.0,-194405000.0,629319000.0,165990000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2,2012-11-25,2013-03-02,,,,58798000.0,-37310000.0,575811000.0,-106511000.0,-51080000.0,163140000.0,-106511000.0,-51080000.0,163140000.0,5549000.0,140145000.0,140145000.0,1507000.0,971000.0,2396000.0,-24319000.0,-9719000.0,-213349000.0,-609000000.0,-49974000.0,6458000.0,163134000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2YTD,2012-08-26,2013-03-02,2014-04-10 15:45:47+00:00,,,115973000.0,-194294000.0,1186949000.0,93452000.0,-203341000.0,135372000.0,93452000.0,-203341000.0,135372000.0,25483000.0,220424000.0,220424000.0,-6731000.0,29203000.0,48405000.0,-48546000.0,-20439000.0,-409735000.0,-999200000.0,-74954000.0,14000000.0,164428000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q1TTM,2011-11-27,2012-11-24,,234740000.0,24001000.0,221875000.0,-260442000.0,785405000.0,-103549000.0,-276216000.0,388326000.0,-103549000.0,-276216000.0,388326000.0,8561000.0,422169000.0,422169000.0,4724000.0,34153000.0,-34380000.0,-94489000.0,-209680000.0,-668837000.0,-639500000.0,-189118000.0,633528000.0,3153000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q1,2012-08-26,2012-11-24,2014-01-09 16:52:45+00:00,,,57175000.0,-156984000.0,611138000.0,199963000.0,-152261000.0,-27768000.0,199963000.0,-152261000.0,-27768000.0,19934000.0,80279000.0,80279000.0,-8238000.0,28232000.0,46009000.0,-24227000.0,-10720000.0,-196386000.0,-390200000.0,-24980000.0,7542000.0,1294000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q4,2014-06-01,2014-08-30,,208694000.0,26596000.0,69790000.0,55493000.0,292000000.0,-300470000.0,60415000.0,216161000.0,-300470000.0,60415000.0,216161000.0,-23894000.0,34460000.0,34460000.0,56418000.0,6209000.0,,-35292000.0,-3059000.0,-129105000.0,-563387000.0,,192160000.0,419000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,FY,2013-09-01,2014-08-30,2014-10-29 16:35:39+00:00,208694000.0,26596000.0,265461000.0,-171725000.0,2208000000.0,-270337000.0,-199984000.0,469162000.0,-270337000.0,-199984000.0,469162000.0,-1159000.0,284503000.0,284503000.0,90923000.0,25513000.0,390000.0,-130087000.0,-53481000.0,-436288000.0,-2248725000.0,-125038000.0,288413000.0,982000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3TTM,2013-06-02,2014-05-31,,272748000.0,21895000.0,258261000.0,-260616000.0,2263250000.0,-175422000.0,-183929000.0,399623000.0,-175422000.0,-183929000.0,399623000.0,40272000.0,352256000.0,352256000.0,49722000.0,22399000.0,17153000.0,-124695000.0,-51225000.0,-451926000.0,-2211338000.0,-125038000.0,464592000.0,-162523000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3,2014-03-02,2014-05-31,,,,68836000.0,-31679000.0,598000000.0,-57381000.0,-77161000.0,141077000.0,-57381000.0,-77161000.0,141077000.0,6535000.0,81147000.0,81147000.0,22773000.0,713000.0,251000.0,-35284000.0,-4932000.0,-87492000.0,-620810000.0,,14793000.0,219000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3YTD,2013-09-01,2014-05-31,2015-07-01 17:01:00+00:00,,,195671000.0,-227218000.0,1916000000.0,30133000.0,-260399000.0,253001000.0,30133000.0,-260399000.0,253001000.0,22735000.0,250043000.0,250043000.0,34505000.0,19304000.0,390000.0,-94795000.0,-50422000.0,-307183000.0,-1685338000.0,-125038000.0,96253000.0,563000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2TTM,2013-03-03,2014-03-01,,272748000.0,21895000.0,250347000.0,-221185000.0,2262796000.0,-114654000.0,-294488000.0,448525000.0,-114654000.0,-294488000.0,448525000.0,39383000.0,392047000.0,392047000.0,27316000.0,23415000.0,31658000.0,-119299000.0,-69329000.0,-554384000.0,-2156528000.0,-125038000.0,458437000.0,-160870000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2,2013-12-01,2014-03-01,,,,65101000.0,-78760000.0,628036000.0,-3596000.0,-95461000.0,85791000.0,-3596000.0,-95461000.0,85791000.0,-13266000.0,90869000.0,90869000.0,8581000.0,2275000.0,-234000.0,-29579000.0,-42961000.0,-107224000.0,-604328000.0,,54779000.0,179000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2YTD,2013-09-01,2014-03-01,2015-04-08 09:26:13+00:00,,,126835000.0,-195539000.0,1318000000.0,87514000.0,-183238000.0,111924000.0,87514000.0,-183238000.0,111924000.0,16200000.0,168896000.0,168896000.0,11732000.0,18591000.0,139000.0,-59511000.0,-45490000.0,-219691000.0,-1064528000.0,-125038000.0,81460000.0,344000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q1TTM,2012-11-25,2013-11-30,,272748000.0,21895000.0,244044000.0,-179735000.0,2210571000.0,-217569000.0,-250107000.0,525874000.0,-217569000.0,-250107000.0,525874000.0,58198000.0,441323000.0,441323000.0,20242000.0,22111000.0,34288000.0,-114039000.0,-36087000.0,-660509000.0,-2161200000.0,-175012000.0,410116000.0,2085000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q1,2013-09-01,2013-11-30,2015-01-08 16:26:17+00:00,,,61734000.0,-116779000.0,689964000.0,91110000.0,-87777000.0,26133000.0,91110000.0,-87777000.0,26133000.0,29466000.0,78027000.0,78027000.0,3151000.0,16316000.0,373000.0,-29932000.0,-2529000.0,-112467000.0,-460200000.0,-125038000.0,26681000.0,165000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3TTM,2014-06-01,2015-05-30,,208694000.0,26596000.0,283988000.0,-7880000.0,1412000000.0,-346049000.0,-160491000.0,558799000.0,-346049000.0,-160491000.0,558799000.0,52259000.0,232486000.0,232486000.0,50205000.0,29116000.0,27000.0,-70628000.0,-18074000.0,-382883000.0,-1716537000.0,,237618000.0,2821000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3,2015-03-01,2015-05-30,,,,71782000.0,89479000.0,141000000.0,-117071000.0,-74256000.0,239837000.0,-117071000.0,-74256000.0,239837000.0,48510000.0,79943000.0,79943000.0,-1367000.0,695000.0,371000.0,,-3018000.0,-77263000.0,-258766000.0,,4222000.0,1432000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3YTD,2014-08-31,2015-05-30,2015-07-01 17:01:00+00:00,,,214198000.0,-63373000.0,1120000000.0,-45579000.0,-220906000.0,342638000.0,-45579000.0,-220906000.0,342638000.0,76153000.0,198026000.0,198026000.0,-6213000.0,22907000.0,27000.0,-35336000.0,-15015000.0,-253778000.0,-1153150000.0,0.0,45458000.0,2402000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2TTM,2014-03-02,2015-02-28,,208694000.0,26596000.0,281042000.0,-129038000.0,1869000000.0,-286359000.0,-163396000.0,460039000.0,-286359000.0,-163396000.0,460039000.0,10284000.0,233690000.0,233690000.0,74345000.0,29134000.0,-93000.0,-105912000.0,-19988000.0,-393112000.0,-2078581000.0,,248189000.0,1608000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2,2014-11-30,2015-02-28,,,,72714000.0,58904000.0,205396000.0,-174297000.0,-63173000.0,195945000.0,-174297000.0,-63173000.0,195945000.0,-41525000.0,76706000.0,76706000.0,-12379000.0,4491000.0,-331000.0,,-5660000.0,-73045000.0,-384184000.0,,15643000.0,220000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2YTD,2014-08-31,2015-02-28,2015-04-08 09:26:13+00:00,,,142416000.0,-152852000.0,979000000.0,71492000.0,-146650000.0,102801000.0,71492000.0,-146650000.0,102801000.0,27643000.0,118083000.0,118083000.0,-4846000.0,22212000.0,-344000.0,-35336000.0,-11997000.0,-176515000.0,-894384000.0,0.0,41236000.0,970000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q1TTM,2013-12-01,2014-11-29,,208694000.0,26596000.0,273429000.0,-266702000.0,2291640000.0,-115658000.0,-195684000.0,349885000.0,-115658000.0,-195684000.0,349885000.0,38543000.0,247853000.0,247853000.0,95305000.0,26918000.0,4000.0,-135491000.0,-57289000.0,-427291000.0,-2298725000.0,,287325000.0,1567000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q1,2014-08-31,2014-11-29,2015-01-08 16:26:17+00:00,,,69702000.0,-211756000.0,773604000.0,245789000.0,-83477000.0,-93144000.0,245789000.0,-83477000.0,-93144000.0,69168000.0,41377000.0,41377000.0,7533000.0,17721000.0,-13000.0,-35336000.0,-6337000.0,-103470000.0,-510200000.0,0.0,25593000.0,750000.0
