company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otheroperatingexpenses,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2008.0,FY,2008-01-01,2008-12-31,2011-02-10 06:29:48+00:00,5.0,5.0,1.35,4.9,1883000000.0,5053000000.0,5053000000.0,,4689000000.0,364000000.0,43637000000.0,59119000000.0,,-522000000.0,,1771000000.0,6724000000.0,43637000000.0,15482000000.0,573000000.0,,7973000000.0,7509000000.0,-573000000.0,6936000000.0,59119000000.0,937800000.0,937800000.0,956400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2008.0,Q3,2008-07-01,2008-09-30,2009-10-23 06:07:33+00:00,1.36,1.36,0.32,1.33,502000000.0,1370000000.0,1370000000.0,,1269000000.0,101000000.0,10935000000.0,14973000000.0,,,112000000.0,436000000.0,1665000000.0,10935000000.0,4150000000.0,177000000.0,,2101000000.0,2049000000.0,-177000000.0,1872000000.0,15085000000.0,933100000.0,933000000.0,951000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2008.0,Q2,2008-04-01,2008-06-30,2009-07-24 06:26:02+00:00,1.35,1.35,0.32,1.32,548000000.0,1375000000.0,1375000000.0,,1275000000.0,100000000.0,11636000000.0,15812000000.0,,-132000000.0,,434000000.0,1775000000.0,11636000000.0,4176000000.0,176000000.0,,2077000000.0,2099000000.0,-176000000.0,1923000000.0,15812000000.0,944400000.0,944000000.0,966000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,FY,2009-01-01,2009-12-31,2011-02-10 06:29:48+00:00,4.17,4.17,1.54,4.12,1581000000.0,4179000000.0,4179000000.0,,3829000000.0,350000000.0,38861000000.0,52425000000.0,,-407000000.0,,1558000000.0,6036000000.0,38861000000.0,13564000000.0,617000000.0,,7187000000.0,6377000000.0,-617000000.0,5760000000.0,52425000000.0,918200000.0,917400000.0,928800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q4,2009-10-01,2009-12-31,,1.17,1.17,0.37,1.15,455000000.0,1169000000.0,1169000000.0,,1073000000.0,96000000.0,10317000000.0,13979000000.0,,-83000000.0,-50000000.0,421000000.0,1555000000.0,10317000000.0,3612000000.0,95000000.0,,1893000000.0,1719000000.0,-95000000.0,1624000000.0,13929000000.0,918200000.0,917400000.0,928800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q3,2009-07-01,2009-09-30,2010-10-25 06:32:15+00:00,1.15,1.15,0.39,1.14,456000000.0,1145000000.0,1145000000.0,,1058000000.0,87000000.0,9836000000.0,13187000000.0,,-188000000.0,,344000000.0,1424000000.0,9836000000.0,3351000000.0,170000000.0,,1580000000.0,1771000000.0,-170000000.0,1601000000.0,13187000000.0,920000000.0,917000000.0,929000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q3YTD,2009-01-01,2009-09-30,,3.0,3.0,1.17,2.97,1126000000.0,3010000000.0,3010000000.0,,2756000000.0,254000000.0,28544000000.0,38446000000.0,,-324000000.0,50000000.0,1137000000.0,4481000000.0,28544000000.0,9952000000.0,522000000.0,,5294000000.0,4658000000.0,-522000000.0,4136000000.0,38496000000.0,920000000.0,917000000.0,929000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q2,2009-04-01,2009-06-30,2009-07-24 06:26:02+00:00,1.06,1.06,0.39,1.05,394000000.0,1066000000.0,1066000000.0,,976000000.0,90000000.0,9601000000.0,13060000000.0,,-136000000.0,,384000000.0,1574000000.0,9601000000.0,3459000000.0,177000000.0,,1822000000.0,1637000000.0,-177000000.0,1460000000.0,13060000000.0,920800000.0,919000000.0,929000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.85,1.85,0.78,1.83,670000000.0,1865000000.0,1865000000.0,,1698000000.0,167000000.0,18708000000.0,25259000000.0,,-136000000.0,50000000.0,793000000.0,3057000000.0,18708000000.0,6601000000.0,352000000.0,,3714000000.0,2887000000.0,-352000000.0,2535000000.0,25309000000.0,920800000.0,919000000.0,929000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2009.0,Q1,2009-01-01,2009-03-31,2010-04-26 06:47:20+00:00,0.79,0.79,0.39,0.78,276000000.0,799000000.0,799000000.0,,722000000.0,77000000.0,9107000000.0,12199000000.0,,,50000000.0,409000000.0,1483000000.0,9107000000.0,3142000000.0,175000000.0,,1892000000.0,1250000000.0,-175000000.0,1075000000.0,12249000000.0,913900000.0,918000000.0,926000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q4,2010-10-01,2010-12-31,,2.55,2.55,0.85,2.51,852000000.0,2465000000.0,2277000000.0,188000000.0,2309000000.0,156000000.0,19555000000.0,26615000000.0,,-109000000.0,,826000000.0,2896000000.0,19555000000.0,7060000000.0,318000000.0,,3613000000.0,3447000000.0,-318000000.0,3129000000.0,26615000000.0,907300000.0,907900000.0,922700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q3,2010-07-01,2010-09-30,2011-10-24 06:24:09+00:00,1.32,1.32,0.425,1.3,468000000.0,1299000000.0,1299000000.0,,1198000000.0,101000000.0,9667000000.0,13620000000.0,,114000000.0,,433000000.0,1478000000.0,9667000000.0,3953000000.0,161000000.0,,2025000000.0,1928000000.0,-161000000.0,1767000000.0,13620000000.0,907600000.0,905600000.0,919500000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.27,2.27,0.85,2.23,873000000.0,2246000000.0,2246000000.0,,2064000000.0,182000000.0,18399000000.0,25660000000.0,,78000000.0,,830000000.0,2902000000.0,18399000000.0,7261000000.0,332000000.0,,3810000000.0,3451000000.0,-332000000.0,3119000000.0,25660000000.0,907600000.0,905600000.0,919500000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.44,3.44,1.22,3.38,1328000000.0,3415000000.0,3415000000.0,,3137000000.0,278000000.0,28716000000.0,39639000000.0,,-5000000.0,-50000000.0,1251000000.0,4457000000.0,28716000000.0,10873000000.0,427000000.0,,5703000000.0,5170000000.0,-427000000.0,4743000000.0,39589000000.0,907600000.0,905600000.0,919500000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.17,4.34,0.85,4.26,926000000.0,2159000000.0,2159000000.0,,1976000000.0,183000000.0,18747000000.0,25842000000.0,,-81000000.0,,856000000.0,2915000000.0,18747000000.0,7095000000.0,320000000.0,,3690000000.0,3405000000.0,-320000000.0,3085000000.0,25842000000.0,1819600000.0,1820800000.0,1850800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.38,1.38,0.46,1.35,650000000.0,1360000000.0,1360000000.0,,1254000000.0,106000000.0,9640000000.0,13643000000.0,,-81000000.0,-50000000.0,447000000.0,1432000000.0,9640000000.0,3953000000.0,145000000.0,,1798000000.0,2155000000.0,-145000000.0,2010000000.0,13593000000.0,909800000.0,910400000.0,925400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q1,2010-01-01,2010-03-31,2011-04-25 06:09:01+00:00,0.95,0.95,0.425,0.93,405000000.0,947000000.0,947000000.0,,866000000.0,81000000.0,8732000000.0,12040000000.0,,-36000000.0,,397000000.0,1424000000.0,8732000000.0,3308000000.0,171000000.0,,1785000000.0,1523000000.0,-171000000.0,1352000000.0,12040000000.0,911600000.0,913600000.0,929300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2010.0,Q1TTM,2009-04-01,2010-03-31,,4.33,4.33,1.58,4.27,1710000000.0,4327000000.0,4327000000.0,,3973000000.0,354000000.0,38486000000.0,52266000000.0,,-443000000.0,-50000000.0,1546000000.0,5977000000.0,38486000000.0,13730000000.0,613000000.0,,7080000000.0,6650000000.0,-613000000.0,6037000000.0,52216000000.0,911600000.0,913600000.0,929300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,FY,2011-01-01,2011-12-31,2013-02-07 07:05:44+00:00,5.58,5.58,1.865,5.49,2134000000.0,5374000000.0,5216000000.0,158000000.0,4979000000.0,395000000.0,40369000000.0,55754000000.0,,-573000000.0,,1951000000.0,6161000000.0,40369000000.0,15385000000.0,496000000.0,,7539000000.0,7846000000.0,-496000000.0,7350000000.0,55754000000.0,892300000.0,892300000.0,906800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q4,2011-10-01,2011-12-31,,1.48,1.48,1.87,1.46,408000000.0,1422000000.0,1381000000.0,46000000.0,1325000000.0,97000000.0,10399000000.0,14370000000.0,,-25000000.0,,522000000.0,1617000000.0,10399000000.0,3971000000.0,68000000.0,,2114000000.0,1857000000.0,-68000000.0,1789000000.0,14370000000.0,892300000.0,892300000.0,906800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q3YTD,2011-01-01,2011-09-30,,4.1,4.1,,4.03,1726000000.0,3952000000.0,3835000000.0,112000000.0,3654000000.0,298000000.0,29970000000.0,41384000000.0,,-548000000.0,,1429000000.0,4544000000.0,29970000000.0,11414000000.0,428000000.0,,5425000000.0,5989000000.0,-428000000.0,5561000000.0,41384000000.0,888800000.0,888800000.0,888800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q3TTM,2010-10-01,2011-09-30,,6.65,6.65,0.85,6.54,2578000000.0,6417000000.0,6112000000.0,300000000.0,5963000000.0,454000000.0,49525000000.0,67999000000.0,,-657000000.0,,2255000000.0,7440000000.0,49525000000.0,18474000000.0,746000000.0,,9038000000.0,9436000000.0,-746000000.0,8690000000.0,67999000000.0,888800000.0,888800000.0,888800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q3,2011-07-01,2011-09-30,2012-10-26 07:05:08+00:00,1.49,1.49,,1.47,628000000.0,1421000000.0,1384000000.0,37000000.0,1324000000.0,97000000.0,10338000000.0,14235000000.0,,-231000000.0,,465000000.0,1512000000.0,10338000000.0,3897000000.0,139000000.0,,1746000000.0,2151000000.0,-139000000.0,2012000000.0,14235000000.0,888800000.0,888800000.0,888800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 17:25:42+00:00,1.48,1.48,,1.45,612000000.0,1430000000.0,1397000000.0,30000000.0,1318000000.0,112000000.0,10468000000.0,14469000000.0,,-219000000.0,,494000000.0,1576000000.0,10468000000.0,4001000000.0,141000000.0,,1851000000.0,2150000000.0,-141000000.0,2009000000.0,14469000000.0,890500000.0,890500000.0,909000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.61,2.61,,2.56,1098000000.0,2531000000.0,2451000000.0,75000000.0,2330000000.0,201000000.0,19632000000.0,27149000000.0,,-317000000.0,,964000000.0,3032000000.0,19632000000.0,7517000000.0,289000000.0,,3679000000.0,3838000000.0,-289000000.0,3549000000.0,27149000000.0,890500000.0,890500000.0,909000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q2TTM,2010-07-01,2011-06-30,,6.48,6.48,1.28,6.37,2418000000.0,6295000000.0,6027000000.0,263000000.0,5837000000.0,458000000.0,48854000000.0,67384000000.0,,-312000000.0,,2223000000.0,7406000000.0,48854000000.0,18530000000.0,768000000.0,,9317000000.0,9213000000.0,-768000000.0,8445000000.0,67384000000.0,890500000.0,890500000.0,909000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 17:20:40+00:00,1.13,1.13,,1.11,486000000.0,1101000000.0,1054000000.0,45000000.0,1012000000.0,89000000.0,9164000000.0,12680000000.0,,-98000000.0,,470000000.0,1456000000.0,9164000000.0,3516000000.0,148000000.0,,1828000000.0,1688000000.0,-148000000.0,1540000000.0,12680000000.0,895600000.0,895600000.0,911700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2011.0,Q1TTM,2010-04-01,2011-03-31,,5.0,5.0,1.28,4.92,1806000000.0,4865000000.0,4630000000.0,233000000.0,4519000000.0,346000000.0,38386000000.0,52915000000.0,,-93000000.0,,1729000000.0,5830000000.0,38386000000.0,14529000000.0,627000000.0,,7466000000.0,7063000000.0,-627000000.0,6436000000.0,52915000000.0,895600000.0,895600000.0,911700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q4,2012-10-01,2012-12-31,,2.29,2.29,2.03,2.27,454000000.0,2150000000.0,1037000000.0,1113000000.0,2057000000.0,93000000.0,12286000000.0,16443000000.0,,-101000000.0,,712000000.0,1795000000.0,12286000000.0,4157000000.0,260000000.0,,2406000000.0,1751000000.0,-260000000.0,1491000000.0,16443000000.0,895300000.0,895200000.0,906600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,FY,2012-01-01,2012-12-31,2015-02-05 06:57:05+00:00,5.73,5.73,2.03,5.66,1711000000.0,5490000000.0,5200000000.0,290000000.0,5130000000.0,360000000.0,42153000000.0,57708000000.0,,-952000000.0,,2371000000.0,6452000000.0,42153000000.0,15555000000.0,773000000.0,,7871000000.0,7684000000.0,-773000000.0,6911000000.0,57708000000.0,895300000.0,895200000.0,906600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.44,3.44,,3.39,1257000000.0,3340000000.0,4163000000.0,-823000000.0,3073000000.0,267000000.0,29867000000.0,41265000000.0,,-851000000.0,,1659000000.0,4657000000.0,29867000000.0,11398000000.0,513000000.0,,5465000000.0,5933000000.0,-513000000.0,5420000000.0,41265000000.0,896300000.0,896300000.0,896300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.92,4.92,1.87,4.85,1665000000.0,4762000000.0,5544000000.0,-777000000.0,4398000000.0,364000000.0,40266000000.0,55635000000.0,,-876000000.0,,2181000000.0,6274000000.0,40266000000.0,15369000000.0,581000000.0,,7579000000.0,7790000000.0,-581000000.0,7209000000.0,55635000000.0,896300000.0,896300000.0,896300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 06:59:57+00:00,1.58,1.58,,1.56,484000000.0,1511000000.0,1341000000.0,170000000.0,1415000000.0,96000000.0,11003000000.0,15042000000.0,,-211000000.0,,590000000.0,1619000000.0,11003000000.0,4039000000.0,216000000.0,,1998000000.0,2041000000.0,-216000000.0,1825000000.0,15042000000.0,896300000.0,896300000.0,896300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.86,1.86,,1.83,773000000.0,1829000000.0,2822000000.0,-993000000.0,1658000000.0,171000000.0,18864000000.0,26223000000.0,,-640000000.0,,1069000000.0,3038000000.0,18864000000.0,7359000000.0,297000000.0,,3467000000.0,3892000000.0,-297000000.0,3595000000.0,26223000000.0,893400000.0,893400000.0,893400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.83,4.83,1.87,4.76,1809000000.0,4672000000.0,5587000000.0,-910000000.0,4307000000.0,365000000.0,39601000000.0,54828000000.0,,-896000000.0,,2056000000.0,6167000000.0,39601000000.0,15227000000.0,504000000.0,,7327000000.0,7900000000.0,-504000000.0,7396000000.0,54828000000.0,893400000.0,893400000.0,893400000.0
