company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2008.0,FY,2007-12-30,2008-12-27,2011-02-23 16:01:32+00:00,1.47,1.47,0.0,60731000.0,1.44,68237000.0,107993000.0,107993000.0,107993000.0,2052894000.0,3007949000.0,715961000.0,2052894000.0,955055000.0,2133000.0,776692000.0,178363000.0,-2133000.0,176230000.0,3007949000.0,73500000.0,73661000.0,74927000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2009.0,FY,2008-12-28,2009-12-26,2012-02-29 16:32:03+00:00,1.66,1.66,0.0,66258000.0,1.63,70176000.0,119745000.0,119745000.0,119745000.0,2165048000.0,3206937000.0,784066000.0,2165048000.0,1041889000.0,1644000.0,850324000.0,191565000.0,-1644000.0,189921000.0,3206937000.0,72100000.0,71981000.0,73297000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q4,2010-09-26,2010-12-25,,0.69,0.69,0.07,18484000.0,0.69,27806000.0,50209000.0,50209000.0,50209000.0,695732000.0,1032649000.0,239731000.0,695732000.0,336917000.0,687000.0,258215000.0,78702000.0,-687000.0,78015000.0,1032649000.0,72700000.0,72597000.0,74686000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,FY,2009-12-27,2010-12-25,2013-02-20 16:14:02+00:00,2.31,2.31,0.28,69797000.0,2.25,96968000.0,167972000.0,167972000.0,167972000.0,2434671000.0,3638336000.0,867644000.0,2434671000.0,1203665000.0,1284000.0,937441000.0,266224000.0,-1284000.0,264940000.0,3638336000.0,72700000.0,72597000.0,74686000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q3YTD,2009-12-27,2010-09-25,,1.62,1.62,0.21,51313000.0,1.62,69162000.0,117763000.0,117763000.0,117763000.0,1738939000.0,2605687000.0,627913000.0,1738939000.0,866748000.0,597000.0,679226000.0,187522000.0,-597000.0,186925000.0,2605687000.0,72800000.0,72600000.0,74932000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q3,2010-06-24,2010-09-25,2011-11-03 16:04:00+00:00,0.41,0.41,0.07,17502000.0,0.4,17506000.0,29863000.0,29863000.0,29863000.0,553426000.0,829114000.0,210779000.0,553426000.0,275688000.0,38000.0,228281000.0,47407000.0,-38000.0,47369000.0,829114000.0,72800000.0,72600000.0,74932000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q2YTD,2009-12-27,2010-06-26,,1.21,1.21,0.14,33811000.0,1.21,51656000.0,87900000.0,87900000.0,87900000.0,1185513000.0,1776573000.0,417134000.0,1185513000.0,591060000.0,559000.0,450945000.0,140115000.0,-559000.0,139556000.0,1776573000.0,72900000.0,72665000.0,74678000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q2,2010-03-28,2010-06-26,2011-08-04 17:17:00+00:00,1.06,1.06,0.07,17157000.0,1.04,46089000.0,77318000.0,77318000.0,77318000.0,705527000.0,1065656000.0,219324000.0,705527000.0,360129000.0,241000.0,236481000.0,123648000.0,-241000.0,123407000.0,1065656000.0,72900000.0,72665000.0,74678000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q1,2009-12-28,2010-03-27,2011-05-03 16:04:26+00:00,,0.15,0.07,16654000.0,0.14,5567000.0,10582000.0,10582000.0,10582000.0,479986000.0,710917000.0,197810000.0,479986000.0,230931000.0,318000.0,214464000.0,16467000.0,-318000.0,16149000.0,710917000.0,,72309000.0,74000000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q4,2011-09-25,2011-12-31,,0.49,0.49,0.06,23662000.0,0.49,39997000.0,70512000.0,70512000.0,70512000.0,836862000.0,1240028000.0,267959000.0,836862000.0,403166000.0,1036000.0,291621000.0,111545000.0,-1036000.0,110509000.0,1240028000.0,143700000.0,143554000.0,147842000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,FY,2010-12-26,2011-12-31,2014-02-19 16:33:37+00:00,1.55,1.55,0.22,80347000.0,1.51,127876000.0,222740000.0,222740000.0,222740000.0,2825871000.0,4232743000.0,973822000.0,2825871000.0,1406872000.0,2087000.0,1054169000.0,352703000.0,-2087000.0,350616000.0,4232743000.0,143700000.0,143554000.0,147842000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q3YTD,2010-12-26,2011-09-24,,2.14,2.14,0.31,56685000.0,2.14,87879000.0,152228000.0,152228000.0,152228000.0,1989009000.0,2992715000.0,705863000.0,1989009000.0,1003706000.0,1051000.0,762548000.0,241158000.0,-1051000.0,240107000.0,2992715000.0,71200000.0,71226000.0,73343000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q3TTM,2010-09-26,2011-09-24,,2.84,2.84,0.38,75169000.0,2.84,115685000.0,202437000.0,202437000.0,202437000.0,2684741000.0,4025364000.0,945594000.0,2684741000.0,1340623000.0,1738000.0,1020763000.0,319860000.0,-1738000.0,318122000.0,4025364000.0,71200000.0,71226000.0,73343000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q3,2011-06-26,2011-09-24,2012-11-05 16:43:10+00:00,0.6,0.6,0.12,19591000.0,0.58,24805000.0,42733000.0,42733000.0,42733000.0,650173000.0,977776000.0,239883000.0,650173000.0,327603000.0,591000.0,259474000.0,68129000.0,-591000.0,67538000.0,977776000.0,71200000.0,71226000.0,73343000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q2YTD,2010-12-26,2011-06-25,,1.52,1.52,0.19,37094000.0,1.52,63074000.0,109495000.0,109495000.0,109495000.0,1338836000.0,2014939000.0,465980000.0,1338836000.0,676103000.0,460000.0,503074000.0,173029000.0,-460000.0,172569000.0,2014939000.0,71800000.0,72007000.0,74180000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q2TTM,2010-06-27,2011-06-25,,2.63,2.63,0.33,73080000.0,2.63,108386000.0,189567000.0,189567000.0,189567000.0,2587994000.0,3876702000.0,916490000.0,2587994000.0,1288708000.0,1185000.0,989570000.0,299138000.0,-1185000.0,297953000.0,3876702000.0,71800000.0,72007000.0,74180000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q2,2011-03-27,2011-06-25,2012-08-06 16:32:28+00:00,1.27,1.27,0.12,18829000.0,1.23,52886000.0,91160000.0,91160000.0,91160000.0,775866000.0,1178363000.0,239405000.0,775866000.0,402497000.0,217000.0,258234000.0,144263000.0,-217000.0,144046000.0,1178363000.0,71800000.0,72007000.0,74180000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q1TTM,2010-03-28,2011-03-26,,2.42,2.42,0.28,71408000.0,2.42,101589000.0,175725000.0,175725000.0,175725000.0,2517655000.0,3763995000.0,896409000.0,2517655000.0,1246340000.0,1209000.0,967817000.0,278523000.0,-1209000.0,277314000.0,3763995000.0,73300000.0,72704000.0,74927000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q1,2010-12-26,2011-03-26,2012-05-07 16:25:52+00:00,0.25,0.25,0.07,18265000.0,0.24,10188000.0,18335000.0,18335000.0,18335000.0,562970000.0,836576000.0,226575000.0,562970000.0,273606000.0,243000.0,244840000.0,28766000.0,-243000.0,28523000.0,836576000.0,73300000.0,72704000.0,74927000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,FY,2012-01-01,2012-12-29,2015-02-18 16:51:23+00:00,1.94,1.94,0.36,88975000.0,1.9,159280000.0,276457000.0,276457000.0,276457000.0,3098066000.0,4664120000.0,1040287000.0,3098066000.0,1566054000.0,1055000.0,1129262000.0,436792000.0,-1055000.0,435737000.0,4664120000.0,142500000.0,142184000.0,145514000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q4,2012-09-30,2012-12-29,,0.56,0.56,0.1,22595000.0,0.56,45089000.0,79487000.0,79487000.0,79487000.0,861544000.0,1286166000.0,277251000.0,861544000.0,424622000.0,200000.0,299846000.0,124776000.0,-200000.0,124576000.0,1286166000.0,142500000.0,142184000.0,145514000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q3YTD,2012-01-01,2012-09-29,,1.39,1.39,0.26,66380000.0,1.39,114191000.0,196970000.0,196970000.0,196970000.0,2236522000.0,3377954000.0,763036000.0,2236522000.0,1141432000.0,855000.0,829416000.0,312016000.0,-855000.0,311161000.0,3377954000.0,142900000.0,141482000.0,144626000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q3TTM,2011-09-25,2012-09-29,,1.89,1.89,0.32,90042000.0,1.89,154188000.0,267482000.0,267482000.0,267482000.0,3073384000.0,4617982000.0,1030995000.0,3073384000.0,1544598000.0,1891000.0,1121037000.0,423561000.0,-1891000.0,421670000.0,4617982000.0,142900000.0,141482000.0,144626000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q3,2012-07-01,2012-09-29,2013-11-04 17:17:45+00:00,0.35,0.35,0.1,22208000.0,0.35,27517000.0,50021000.0,50021000.0,50021000.0,708467000.0,1065638000.0,257184000.0,708467000.0,357171000.0,241000.0,279392000.0,77779000.0,-241000.0,77538000.0,1065638000.0,142900000.0,141482000.0,144626000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.05,2.05,0.32,44172000.0,2.05,86674000.0,146949000.0,146949000.0,146949000.0,1528055000.0,2312316000.0,505852000.0,1528055000.0,784261000.0,614000.0,550024000.0,234237000.0,-614000.0,233623000.0,2312316000.0,72000000.0,71814000.0,73488000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q2TTM,2011-06-26,2012-06-30,,3.62,3.62,0.56,87425000.0,3.62,151476000.0,260194000.0,260194000.0,260194000.0,3015090000.0,4530120000.0,1013694000.0,3015090000.0,1515030000.0,2241000.0,1101119000.0,413911000.0,-2241000.0,411670000.0,4530120000.0,72000000.0,71814000.0,73488000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 08:59:14+00:00,1.48,1.48,0.2,22433000.0,1.45,63192000.0,106621000.0,106621000.0,106621000.0,840438000.0,1291899000.0,259184000.0,840438000.0,451461000.0,31000.0,281617000.0,169844000.0,-31000.0,169813000.0,1291899000.0,72000000.0,71814000.0,73488000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q1TTM,2011-03-27,2012-03-31,,3.42,3.42,0.48,83821000.0,3.42,141170000.0,244733000.0,244733000.0,244733000.0,2950518000.0,4416584000.0,993915000.0,2950518000.0,1466066000.0,2427000.0,1077736000.0,388330000.0,-2427000.0,385903000.0,4416584000.0,72000000.0,71594000.0,73494000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:45:13+00:00,0.56,0.56,0.12,21739000.0,0.55,23482000.0,40328000.0,40328000.0,40328000.0,687617000.0,1020417000.0,246668000.0,687617000.0,332800000.0,583000.0,268407000.0,64393000.0,-583000.0,63810000.0,1020417000.0,72000000.0,71594000.0,73494000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,FY,2012-12-30,2013-12-28,2016-02-22 19:39:51+00:00,2.35,2.35,0.49,100025000.0,2.32,185859000.0,328234000.0,328234000.0,328234000.0,3411175000.0,5164784000.0,1138934000.0,3411175000.0,1753609000.0,557000.0,1238959000.0,514650000.0,-557000.0,514093000.0,5164784000.0,139700000.0,139415000.0,141723000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q4,2013-09-29,2013-12-28,,0.69,0.69,0.13,26969000.0,0.69,51725000.0,95881000.0,95881000.0,95881000.0,935377000.0,1415089000.0,305665000.0,935377000.0,479712000.0,-528000.0,332634000.0,147078000.0,528000.0,147606000.0,1415089000.0,139700000.0,139415000.0,141723000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q3YTD,2012-12-30,2013-09-28,,1.67,1.67,0.36,73056000.0,1.67,134134000.0,232353000.0,232353000.0,232353000.0,2475798000.0,3749695000.0,833269000.0,2475798000.0,1273897000.0,1085000.0,906325000.0,367572000.0,-1085000.0,366487000.0,3749695000.0,140800000.0,139524000.0,141726000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q3TTM,2012-09-30,2013-09-28,,2.24,2.24,0.46,95651000.0,2.24,179223000.0,311840000.0,311840000.0,311840000.0,3337342000.0,5035861000.0,1110520000.0,3337342000.0,1698519000.0,1285000.0,1206171000.0,492348000.0,-1285000.0,491063000.0,5035861000.0,140800000.0,139524000.0,141726000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q3,2013-06-30,2013-09-28,2014-11-03 17:23:32+00:00,0.46,0.46,0.13,26137000.0,0.46,36553000.0,64767000.0,64767000.0,64767000.0,792424000.0,1208090000.0,287859000.0,792424000.0,415666000.0,350000.0,313996000.0,101670000.0,-350000.0,101320000.0,1208090000.0,140800000.0,139524000.0,141726000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2YTD,2012-12-30,2013-06-29,,1.2,1.2,0.23,46919000.0,1.2,97581000.0,167586000.0,167586000.0,167586000.0,1683374000.0,2541605000.0,545410000.0,1683374000.0,858231000.0,735000.0,592329000.0,265902000.0,-735000.0,265167000.0,2541605000.0,138900000.0,139344000.0,141580000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2TTM,2012-07-01,2013-06-29,,2.13,2.13,0.43,91722000.0,2.13,170187000.0,297094000.0,297094000.0,297094000.0,3253385000.0,4893409000.0,1079845000.0,3253385000.0,1640024000.0,1176000.0,1171567000.0,468457000.0,-1176000.0,467281000.0,4893409000.0,138900000.0,139344000.0,141580000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2,2013-03-31,2013-06-29,2014-08-04 16:46:43+00:00,0.89,0.89,0.13,24220000.0,0.87,73843000.0,123580000.0,123580000.0,123580000.0,949627000.0,1455767000.0,283941000.0,949627000.0,506140000.0,556000.0,308161000.0,197979000.0,-556000.0,197423000.0,1455767000.0,138900000.0,139344000.0,141580000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q1TTM,2012-04-01,2013-03-30,,2.02,2.02,0.41,89935000.0,2.02,159536000.0,280135000.0,280135000.0,280135000.0,3144196000.0,4729541000.0,1055088000.0,3144196000.0,1585345000.0,651000.0,1145023000.0,440322000.0,-651000.0,439671000.0,4729541000.0,137500000.0,138896000.0,141610000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q1,2012-12-30,2013-03-30,2014-05-05 16:36:01+00:00,0.32,0.32,0.1,22699000.0,0.31,23738000.0,44006000.0,44006000.0,44006000.0,733747000.0,1085838000.0,261469000.0,733747000.0,352091000.0,179000.0,284168000.0,67923000.0,-179000.0,67744000.0,1085838000.0,137500000.0,138896000.0,141610000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,FY,2013-12-29,2014-12-27,2017-02-23 17:28:43+00:00,2.69,2.69,0.61,114635000.0,2.66,216702000.0,370885000.0,370885000.0,370885000.0,3761300000.0,5711715000.0,1246308000.0,3761300000.0,1950415000.0,1885000.0,1360943000.0,589472000.0,-1885000.0,587587000.0,5711715000.0,137900000.0,137769000.0,139435000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q4,2014-09-28,2014-12-27,,0.81,0.81,0.16,30114000.0,0.81,65021000.0,112062000.0,112062000.0,112062000.0,1044659000.0,1584254000.0,331780000.0,1044659000.0,539595000.0,618000.0,361894000.0,177701000.0,-618000.0,177083000.0,1584254000.0,137900000.0,137769000.0,139435000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3,2014-06-29,2014-09-27,2015-11-05 16:45:07+00:00,0.56,0.56,0.16,29387000.0,0.55,44905000.0,76603000.0,76603000.0,76603000.0,895881000.0,1359950000.0,312669000.0,895881000.0,464069000.0,505000.0,342056000.0,122013000.0,-505000.0,121508000.0,1359950000.0,136800000.0,137367000.0,138863000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3YTD,2013-12-29,2014-09-27,,1.88,1.88,0.45,84521000.0,1.88,151681000.0,258823000.0,258823000.0,258823000.0,2716641000.0,4127461000.0,914528000.0,2716641000.0,1410820000.0,1267000.0,999049000.0,411771000.0,-1267000.0,410504000.0,4127461000.0,136800000.0,137367000.0,138863000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3TTM,2013-09-29,2014-09-27,,2.58,2.58,0.59,111490000.0,2.58,203406000.0,354704000.0,354704000.0,354704000.0,3652018000.0,5542550000.0,1220193000.0,3652018000.0,1890532000.0,739000.0,1331683000.0,558849000.0,-739000.0,558110000.0,5542550000.0,136800000.0,137367000.0,138863000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2,2014-03-30,2014-06-28,2015-08-05 17:05:54+00:00,0.96,0.96,0.16,27914000.0,0.95,77310000.0,133411000.0,133411000.0,133411000.0,1033299000.0,1583831000.0,311589000.0,1033299000.0,550532000.0,308000.0,339503000.0,211029000.0,-308000.0,210721000.0,1583831000.0,139000000.0,138394000.0,140110000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2YTD,2013-12-29,2014-06-28,,1.32,1.32,0.29,55134000.0,1.32,106776000.0,182220000.0,182220000.0,182220000.0,1820760000.0,2767511000.0,601859000.0,1820760000.0,946751000.0,762000.0,656993000.0,289758000.0,-762000.0,288996000.0,2767511000.0,139000000.0,138394000.0,140110000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2TTM,2013-06-30,2014-06-28,,2.48,2.48,0.55,108240000.0,2.48,195054000.0,342868000.0,342868000.0,342868000.0,3548561000.0,5390690000.0,1195383000.0,3548561000.0,1842129000.0,584000.0,1303623000.0,538506000.0,-584000.0,537922000.0,5390690000.0,139000000.0,138394000.0,140110000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q1,2013-12-29,2014-03-29,2015-05-07 16:10:22+00:00,0.35,0.35,0.13,27220000.0,0.35,29466000.0,48809000.0,48809000.0,48809000.0,787461000.0,1183680000.0,290270000.0,787461000.0,396219000.0,454000.0,317490000.0,78729000.0,-454000.0,78275000.0,1183680000.0,139500000.0,139118000.0,141032000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q1TTM,2013-03-31,2014-03-29,,2.39,2.39,0.52,104546000.0,2.39,191587000.0,333037000.0,333037000.0,333037000.0,3464889000.0,5262626000.0,1167735000.0,3464889000.0,1797737000.0,832000.0,1272281000.0,525456000.0,-832000.0,524624000.0,5262626000.0,139500000.0,139118000.0,141032000.0
