company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,FY,2014-12-28,2015-12-26,2018-02-22 17:02:48+00:00,3.03,3.03,0.76,123569000.0,3.0,237222000.0,410395000.0,410395000.0,410395000.0,4083333000.0,6226507000.0,1369097000.0,4083333000.0,2143174000.0,2891000.0,1492666000.0,650508000.0,-2891000.0,647617000.0,6226507000.0,135400000.0,135582000.0,136845000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q4,2015-09-27,2015-12-26,,0.82,0.82,0.2,32825000.0,0.82,61165000.0,111712000.0,111712000.0,111712000.0,1085609000.0,1646610000.0,354888000.0,1085609000.0,561001000.0,411000.0,387713000.0,173288000.0,-411000.0,172877000.0,1646610000.0,135400000.0,135582000.0,136845000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3,2015-06-28,2015-09-26,2016-11-03 18:59:43+00:00,0.64,0.64,0.2,30149000.0,0.64,51114000.0,87312000.0,87312000.0,87312000.0,963397000.0,1475645000.0,342891000.0,963397000.0,512248000.0,782000.0,373040000.0,139208000.0,-782000.0,138426000.0,1475645000.0,136400000.0,135525000.0,136741000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3YTD,2014-12-28,2015-09-26,,2.2,2.2,0.56,90744000.0,2.2,176057000.0,298683000.0,298683000.0,298683000.0,2997724000.0,4579897000.0,1014209000.0,2997724000.0,1582173000.0,2480000.0,1104953000.0,477220000.0,-2480000.0,474740000.0,4579897000.0,136400000.0,135525000.0,136741000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3TTM,2014-09-28,2015-09-26,,3.03,3.03,0.72,120858000.0,3.03,241078000.0,410745000.0,410745000.0,410745000.0,4042383000.0,6164151000.0,1345989000.0,4042383000.0,2121768000.0,3098000.0,1466847000.0,654921000.0,-3098000.0,651823000.0,6164151000.0,136400000.0,135525000.0,136741000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2,2015-03-29,2015-06-27,2016-08-04 17:20:12+00:00,1.13,1.13,0.2,30313000.0,1.12,91002000.0,153331000.0,153331000.0,153331000.0,1147580000.0,1772900000.0,349842000.0,1147580000.0,625320000.0,832000.0,380155000.0,245165000.0,-832000.0,244333000.0,1772900000.0,135700000.0,136120000.0,137400000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2YTD,2014-12-28,2015-06-27,,1.55,1.55,0.36,60595000.0,1.55,124943000.0,211371000.0,211371000.0,211371000.0,2034327000.0,3104252000.0,671318000.0,2034327000.0,1069925000.0,1698000.0,731913000.0,338012000.0,-1698000.0,336314000.0,3104252000.0,135700000.0,136120000.0,137400000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2TTM,2014-06-29,2015-06-27,,2.94,2.94,0.68,120096000.0,2.94,234869000.0,400036000.0,400036000.0,400036000.0,3974867000.0,6048456000.0,1315767000.0,3974867000.0,2073589000.0,2821000.0,1435863000.0,637726000.0,-2821000.0,634905000.0,6048456000.0,135700000.0,136120000.0,137400000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q1,2014-12-28,2015-03-28,2016-05-05 17:10:50+00:00,0.43,0.43,0.16,30282000.0,0.42,33941000.0,58040000.0,58040000.0,58040000.0,886747000.0,1331352000.0,321476000.0,886747000.0,444605000.0,866000.0,351758000.0,92847000.0,-866000.0,91981000.0,1331352000.0,135000000.0,136347000.0,137735000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q1TTM,2014-03-30,2015-03-28,,2.79,2.79,0.64,117697000.0,2.79,221177000.0,380116000.0,380116000.0,380116000.0,3860586000.0,5859387000.0,1277514000.0,3860586000.0,1998801000.0,2297000.0,1395211000.0,603590000.0,-2297000.0,601293000.0,5859387000.0,135000000.0,136347000.0,137735000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,FY,2015-12-27,2016-12-31,2019-02-21 17:15:43+00:00,3.29,3.29,0.92,142958000.0,3.27,251150000.0,437120000.0,437120000.0,437120000.0,4454377000.0,6779579000.0,1488164000.0,4454377000.0,2325202000.0,5810000.0,1631122000.0,694080000.0,-5810000.0,688270000.0,6779579000.0,132900000.0,132905000.0,133813000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q4,2016-09-25,2016-12-31,,0.94,0.94,0.24,39662000.0,0.94,69368000.0,123583000.0,123583000.0,123583000.0,1270280000.0,1916542000.0,411984000.0,1270280000.0,646262000.0,1665000.0,451646000.0,194616000.0,-1665000.0,192951000.0,1916542000.0,132900000.0,132905000.0,133813000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q3,2016-06-26,2016-09-24,2017-11-09 16:54:15+00:00,0.67,0.67,0.24,35662000.0,0.67,51466000.0,89444000.0,89444000.0,89444000.0,1007432000.0,1542706000.0,357592000.0,1007432000.0,535274000.0,1110000.0,393254000.0,142020000.0,-1110000.0,140910000.0,1542706000.0,133500000.0,133392000.0,134256000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q3YTD,2015-12-27,2016-09-24,,2.35,2.35,0.68,103296000.0,2.33,181782000.0,313537000.0,313537000.0,313537000.0,3184097000.0,4863037000.0,1076180000.0,3184097000.0,1678940000.0,4145000.0,1179476000.0,499464000.0,-4145000.0,495319000.0,4863037000.0,133500000.0,133392000.0,134256000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q3TTM,2015-09-27,2016-09-24,,3.19,3.19,0.88,136121000.0,3.19,242947000.0,425249000.0,425249000.0,425249000.0,4269706000.0,6509647000.0,1431068000.0,4269706000.0,2239941000.0,4556000.0,1567189000.0,672752000.0,-4556000.0,668196000.0,6509647000.0,133500000.0,133392000.0,134256000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q2,2016-03-27,2016-06-25,2017-08-10 16:56:16+00:00,1.17,1.17,0.24,34057000.0,1.16,90914000.0,156425000.0,156425000.0,156425000.0,1203312000.0,1852534000.0,365916000.0,1203312000.0,649222000.0,1910000.0,399973000.0,249249000.0,-1910000.0,247339000.0,1852534000.0,133700000.0,133564000.0,134562000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q2YTD,2015-12-27,2016-06-25,,1.68,1.68,0.44,67634000.0,1.66,130316000.0,224093000.0,224093000.0,224093000.0,2176665000.0,3320331000.0,718588000.0,2176665000.0,1143666000.0,3035000.0,786222000.0,357444000.0,-3035000.0,354409000.0,3320331000.0,133700000.0,133564000.0,134562000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q2TTM,2015-06-28,2016-06-25,,3.17,3.17,0.84,130608000.0,3.17,242595000.0,423117000.0,423117000.0,423117000.0,4225671000.0,6442586000.0,1416367000.0,4225671000.0,2216915000.0,4228000.0,1546975000.0,669940000.0,-4228000.0,665712000.0,6442586000.0,133700000.0,133564000.0,134562000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q1,2015-12-27,2016-03-26,2017-05-10 16:38:23+00:00,0.51,0.51,0.2,33577000.0,0.5,39402000.0,67668000.0,67668000.0,67668000.0,973353000.0,1467797000.0,352672000.0,973353000.0,494444000.0,1125000.0,386249000.0,108195000.0,-1125000.0,107070000.0,1467797000.0,132700000.0,133630000.0,134709000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q1TTM,2015-03-29,2016-03-26,,3.14,3.14,0.81,126864000.0,3.14,242683000.0,420023000.0,420023000.0,420023000.0,4169939000.0,6362952000.0,1400293000.0,4169939000.0,2193013000.0,3150000.0,1527157000.0,665856000.0,-3150000.0,662706000.0,6362952000.0,132700000.0,133630000.0,134709000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,FY,2017-01-01,2017-12-30,2020-02-20 16:33:42+00:00,3.31,3.31,1.05,165834000.0,3.3,249924000.0,422599000.0,422599000.0,422599000.0,4764417000.0,7256382000.0,1639749000.0,4764417000.0,2491965000.0,13859000.0,1805583000.0,686382000.0,-13859000.0,672523000.0,7256382000.0,127700000.0,127588000.0,128204000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q4,2017-10-01,2017-12-30,,0.87,0.87,0.27,43133000.0,0.87,69861000.0,109743000.0,109743000.0,109743000.0,1284240000.0,1952838000.0,441623000.0,1284240000.0,668598000.0,4238000.0,484756000.0,183842000.0,-4238000.0,179604000.0,1952838000.0,127700000.0,127588000.0,128204000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q3,2017-07-02,2017-09-30,2018-11-08 17:18:14+00:00,0.73,0.73,0.27,41927000.0,0.72,52605000.0,91896000.0,91896000.0,91896000.0,1121248000.0,1721704000.0,410276000.0,1121248000.0,600456000.0,3752000.0,452203000.0,148253000.0,-3752000.0,144501000.0,1721704000.0,125900000.0,126416000.0,126919000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.44,2.44,0.78,122701000.0,2.43,180063000.0,312856000.0,312856000.0,312856000.0,3480177000.0,5303544000.0,1198126000.0,3480177000.0,1823367000.0,9621000.0,1320827000.0,502540000.0,-9621000.0,492919000.0,5303544000.0,125900000.0,126416000.0,126919000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q3TTM,2016-09-25,2017-09-30,,3.38,3.38,1.02,162363000.0,3.37,249431000.0,436439000.0,436439000.0,436439000.0,4750457000.0,7220086000.0,1610110000.0,4750457000.0,2469629000.0,11286000.0,1772473000.0,697156000.0,-11286000.0,685870000.0,7220086000.0,125900000.0,126416000.0,126919000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q2,2017-04-02,2017-07-01,2018-08-09 17:09:13+00:00,1.25,1.25,0.27,41047000.0,1.25,94184000.0,160649000.0,160649000.0,160649000.0,1313054000.0,2017762000.0,405736000.0,1313054000.0,704708000.0,3092000.0,446783000.0,257925000.0,-3092000.0,254833000.0,2017762000.0,128500000.0,128186000.0,128722000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q2YTD,2017-01-01,2017-07-01,,1.71,1.71,0.51,80774000.0,1.71,127458000.0,220960000.0,220960000.0,220960000.0,2358929000.0,3581840000.0,787850000.0,2358929000.0,1222911000.0,5869000.0,868624000.0,354287000.0,-5869000.0,348418000.0,3581840000.0,128500000.0,128186000.0,128722000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q2TTM,2016-06-26,2017-07-01,,3.32,3.32,0.99,156098000.0,3.32,248292000.0,433987000.0,433987000.0,433987000.0,4636641000.0,7041088000.0,1557426000.0,4636641000.0,2404447000.0,8644000.0,1713524000.0,690923000.0,-8644000.0,682279000.0,7041088000.0,128500000.0,128186000.0,128722000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q1,2017-01-01,2017-04-01,2018-05-10 17:47:11+00:00,0.46,0.46,0.24,39727000.0,0.46,33274000.0,60311000.0,60311000.0,60311000.0,1045875000.0,1564078000.0,382114000.0,1045875000.0,518203000.0,2777000.0,421841000.0,96362000.0,-2777000.0,93585000.0,1564078000.0,131100000.0,130276000.0,131090000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q1TTM,2016-03-27,2017-04-01,,3.24,3.24,0.96,149108000.0,3.23,245022000.0,429763000.0,429763000.0,429763000.0,4526899000.0,6875860000.0,1517606000.0,4526899000.0,2348961000.0,7462000.0,1666714000.0,682247000.0,-7462000.0,674785000.0,6875860000.0,131100000.0,130276000.0,131090000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,FY,2017-12-31,2018-12-29,2020-02-20 16:33:42+00:00,4.34,4.34,1.2,177351000.0,4.31,151028000.0,532357000.0,532357000.0,532357000.0,5208518000.0,7911046000.0,1823440000.0,5208518000.0,2702528000.0,18352000.0,2000791000.0,701737000.0,-18352000.0,683385000.0,7911046000.0,122700000.0,122651000.0,123471000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q4,2018-09-30,2018-12-29,,1.11,1.11,0.31,45968000.0,1.1,39085000.0,136851000.0,136851000.0,136851000.0,1416938000.0,2133271000.0,489983000.0,1416938000.0,716333000.0,4446000.0,535951000.0,180382000.0,-4446000.0,175936000.0,2133271000.0,122700000.0,122651000.0,123471000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q3,2018-07-01,2018-09-29,2019-11-07 17:03:12+00:00,0.96,0.96,0.31,44986000.0,0.95,31904000.0,116784000.0,116784000.0,116784000.0,1228493000.0,1881625000.0,454998000.0,1228493000.0,653132000.0,4460000.0,499984000.0,153148000.0,-4460000.0,148688000.0,1881625000.0,121700000.0,121876000.0,122761000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q3YTD,2017-12-31,2018-09-29,,3.23,3.23,0.89,131383000.0,3.21,111943000.0,395506000.0,395506000.0,395506000.0,3791580000.0,5777775000.0,1333457000.0,3791580000.0,1986195000.0,13906000.0,1464840000.0,521355000.0,-13906000.0,507449000.0,5777775000.0,121700000.0,121876000.0,122761000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q3TTM,2017-10-01,2018-09-29,,4.1,4.1,1.16,174516000.0,4.08,181804000.0,505249000.0,505249000.0,505249000.0,5075820000.0,7730613000.0,1775080000.0,5075820000.0,2654793000.0,18144000.0,1949596000.0,705197000.0,-18144000.0,687053000.0,7730613000.0,121700000.0,121876000.0,122761000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:37:24+00:00,1.7,1.7,0.31,43610000.0,1.69,61191000.0,207289000.0,207289000.0,207289000.0,1443835000.0,2213249000.0,452346000.0,1443835000.0,769414000.0,4978000.0,495956000.0,273458000.0,-4978000.0,268480000.0,2213249000.0,121900000.0,122100000.0,122775000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q2YTD,2017-12-31,2018-06-30,,2.27,2.27,0.58,86397000.0,2.26,80039000.0,278722000.0,278722000.0,278722000.0,2563087000.0,3896150000.0,878459000.0,2563087000.0,1333063000.0,9446000.0,964856000.0,368207000.0,-9446000.0,358761000.0,3896150000.0,121900000.0,122100000.0,122775000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q2TTM,2017-07-02,2018-06-30,,3.87,3.87,1.12,171457000.0,3.85,202505000.0,480361000.0,480361000.0,480361000.0,4968575000.0,7570692000.0,1730358000.0,4968575000.0,2602117000.0,17436000.0,1901815000.0,700302000.0,-17436000.0,682866000.0,7570692000.0,121900000.0,122100000.0,122775000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q1,2017-12-31,2018-03-31,2019-05-09 17:09:05+00:00,0.57,0.57,0.27,42787000.0,0.57,18848000.0,71433000.0,71433000.0,71433000.0,1119252000.0,1682901000.0,426113000.0,1119252000.0,563649000.0,4468000.0,468900000.0,94749000.0,-4468000.0,90281000.0,1682901000.0,125300000.0,124477000.0,125174000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,Q1TTM,2017-04-02,2018-03-31,,3.42,3.42,1.08,168894000.0,3.41,235498000.0,433721000.0,433721000.0,433721000.0,4837794000.0,7375205000.0,1683748000.0,4837794000.0,2537411000.0,15550000.0,1852642000.0,684769000.0,-15550000.0,669219000.0,7375205000.0,125300000.0,124477000.0,125174000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q4,2019-09-29,2019-12-28,,1.22,1.22,0.35,51394000.0,1.21,41422000.0,144179000.0,144179000.0,144179000.0,1449984000.0,2191785000.0,499969000.0,1449984000.0,741801000.0,4837000.0,551363000.0,190438000.0,-4837000.0,185601000.0,2191785000.0,119600000.0,119727000.0,120743000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,FY,2018-12-30,2019-12-28,2020-02-20 16:33:42+00:00,4.7,4.7,1.36,195978000.0,4.66,161023000.0,562354000.0,562354000.0,562354000.0,5480161000.0,8351931000.0,1932572000.0,5480161000.0,2871770000.0,19843000.0,2128550000.0,743220000.0,-19843000.0,723377000.0,8351931000.0,119600000.0,119727000.0,120743000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q3YTD,2018-12-30,2019-09-28,,3.48,3.48,1.01,144584000.0,3.45,119601000.0,418175000.0,418175000.0,418175000.0,4030177000.0,6160146000.0,1432603000.0,4030177000.0,2129969000.0,15006000.0,1577187000.0,552782000.0,-15006000.0,537776000.0,6160146000.0,118600000.0,118956000.0,120058000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q3TTM,2018-09-30,2019-09-28,,4.59,4.59,1.32,190552000.0,4.55,158686000.0,555026000.0,555026000.0,555026000.0,5447115000.0,8293417000.0,1922586000.0,5447115000.0,2846302000.0,19452000.0,2113138000.0,733164000.0,-19452000.0,713712000.0,8293417000.0,118600000.0,118956000.0,120058000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q3,2019-06-30,2019-09-28,2019-11-07 17:03:12+00:00,1.03,1.03,0.35,49819000.0,1.02,34784000.0,122133000.0,122133000.0,122133000.0,1289904000.0,1984144000.0,482604000.0,1289904000.0,694240000.0,4900000.0,532423000.0,161817000.0,-4900000.0,156917000.0,1984144000.0,118600000.0,118956000.0,120058000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q2TTM,2018-07-01,2019-06-29,,4.52,4.52,1.28,185719000.0,4.48,155806000.0,549677000.0,549677000.0,549677000.0,5385704000.0,8190898000.0,1894980000.0,5385704000.0,2805194000.0,19012000.0,2080699000.0,724495000.0,-19012000.0,705483000.0,8190898000.0,120400000.0,120371000.0,121508000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q2,2019-03-31,2019-06-29,2019-08-08 16:37:24+00:00,1.82,1.82,0.35,48998000.0,1.8,63171000.0,219210000.0,219210000.0,219210000.0,1533037000.0,2353782000.0,484190000.0,1533037000.0,820745000.0,5176000.0,533188000.0,287557000.0,-5176000.0,282381000.0,2353782000.0,120400000.0,120371000.0,121508000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q1,2018-12-30,2019-03-30,2020-05-07 17:05:41+00:00,0.63,0.63,0.31,45767000.0,0.63,21646000.0,76832000.0,76832000.0,76832000.0,1207236000.0,1822220000.0,465809000.0,1207236000.0,614984000.0,4930000.0,511576000.0,103408000.0,-4930000.0,98478000.0,1822220000.0,122000000.0,121211000.0,122152000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2019.0,Q1TTM,2018-04-01,2019-03-30,,4.4,4.4,1.24,180331000.0,4.37,153826000.0,537756000.0,537756000.0,537756000.0,5296502000.0,8050365000.0,1863136000.0,5296502000.0,2753863000.0,18814000.0,2043467000.0,710396000.0,-18814000.0,691582000.0,8050365000.0,122000000.0,121211000.0,122152000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2020.0,Q1TTM,2019-03-31,2020-03-28,,4.79,4.79,1.4,201647000.0,4.74,163089000.0,569299000.0,569299000.0,569299000.0,5570864000.0,8488899000.0,1964038000.0,5570864000.0,2918035000.0,19962000.0,2165685000.0,752350000.0,-19962000.0,732388000.0,8488899000.0,116400000.0,116738000.0,117432000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2020.0,Q1,2019-12-29,2020-03-28,2020-05-07 17:05:41+00:00,0.72,0.72,0.35,51436000.0,0.71,23712000.0,83777000.0,83777000.0,83777000.0,1297939000.0,1959188000.0,497275000.0,1297939000.0,661249000.0,5049000.0,548711000.0,112538000.0,-5049000.0,107489000.0,1959188000.0,116400000.0,116738000.0,117432000.0
