company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2007.0,FY,2007-01-01,2007-12-31,2010-02-19 16:32:37+00:00,-3925000.0,207478000.0,235045000.0,,42719000.0,1045713000.0,1460418000.0,802675000.0,-1180357000.0,404600000.0,802675000.0,-1175192000.0,404600000.0,32083000.0,280578000.0,280578000.0,-149817000.0,1645000.0,,-286188000.0,0.0,-1348354000.0,-13353000.0,-1418913000.0,,181350000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 17:12:16+00:00,-5350000.0,202360000.0,235754000.0,,-13961000.0,408540000.0,213628000.0,-95979000.0,-136256000.0,379907000.0,-95979000.0,-136256000.0,379907000.0,147672000.0,225287000.0,225287000.0,-67817000.0,-12402000.0,,-288849000.0,5994000.0,-226307000.0,-16359000.0,-416896000.0,,106410000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2008.0,Q4,2008-10-01,2008-12-31,,-1766000.0,202360000.0,54974000.0,,-20348000.0,,203269000.0,-45100000.0,26888000.0,78099000.0,-45100000.0,26888000.0,78099000.0,59887000.0,58151000.0,58151000.0,-12912000.0,-13367000.0,,-73468000.0,,-16514000.0,-4185000.0,-161534000.0,,47587000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2008.0,Q3,2008-07-01,2008-09-30,,-1141000.0,,50969000.0,,20388000.0,216872000.0,4005000.0,26382000.0,-67705000.0,128046000.0,26382000.0,-67705000.0,128046000.0,86723000.0,64806000.0,64806000.0,-12970000.0,-1667000.0,,-73499000.0,5994000.0,-59827000.0,-7694000.0,-119329000.0,,-184000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-04 16:35:50+00:00,-3584000.0,,180780000.0,,6387000.0,408540000.0,10359000.0,-50879000.0,-163144000.0,301808000.0,-50879000.0,-163144000.0,301808000.0,87785000.0,167136000.0,167136000.0,-54905000.0,965000.0,,-215381000.0,5994000.0,-209793000.0,-12174000.0,-255362000.0,,58823000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-05 16:32:25+00:00,-2443000.0,,129811000.0,,-14001000.0,191668000.0,6354000.0,-77261000.0,-95439000.0,173762000.0,-77261000.0,-95439000.0,173762000.0,1062000.0,102330000.0,102330000.0,-41935000.0,2632000.0,,-141882000.0,,-149966000.0,-4480000.0,-136033000.0,,59007000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q4,2009-10-01,2009-12-31,,5437000.0,175298000.0,52096000.0,,-15231000.0,,61480000.0,5529000.0,-67930000.0,98904000.0,5529000.0,-67930000.0,98904000.0,36503000.0,54778000.0,54778000.0,1824000.0,-4338000.0,,-80313000.0,,-28417000.0,-6614000.0,28700000.0,,-32899000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,FY,2009-01-01,2009-12-31,2012-02-22 15:52:06+00:00,4581000.0,175298000.0,201258000.0,,-1941000.0,299201000.0,365682000.0,-490180000.0,-1746000.0,422101000.0,-490180000.0,-1746000.0,422101000.0,-69825000.0,269360000.0,269360000.0,-51157000.0,-22618000.0,,-314399000.0,,-59518000.0,-13798000.0,-818046000.0,,71570000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-11-04 16:35:50+00:00,-856000.0,,149162000.0,,13290000.0,299201000.0,304202000.0,-495709000.0,66184000.0,323197000.0,-495709000.0,66184000.0,323197000.0,-106328000.0,214582000.0,214582000.0,-52981000.0,-18280000.0,,-234086000.0,0.0,-31101000.0,-7184000.0,-846746000.0,,104469000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q3TTM,2008-10-01,2009-09-30,,-2622000.0,202360000.0,204136000.0,,-7058000.0,299201000.0,507471000.0,-540809000.0,93072000.0,401296000.0,-540809000.0,93072000.0,401296000.0,-46441000.0,272733000.0,272733000.0,-65893000.0,-31647000.0,,-307554000.0,,-47615000.0,-11369000.0,-1008280000.0,,152056000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q3,2009-07-01,2009-09-30,,357000.0,,50345000.0,,18284000.0,,3087000.0,-97824000.0,-6131000.0,128055000.0,-97824000.0,-6131000.0,128055000.0,24100000.0,50430000.0,50430000.0,8639000.0,-5597000.0,,-80271000.0,,-4370000.0,-3156000.0,-15043000.0,,1395000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-05 16:32:25+00:00,-1213000.0,,98817000.0,,-4994000.0,299201000.0,301115000.0,-397885000.0,72315000.0,195142000.0,-397885000.0,72315000.0,195142000.0,-130428000.0,164152000.0,164152000.0,-61620000.0,-12683000.0,,-153815000.0,,-26731000.0,-4028000.0,-831703000.0,,103074000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q2TTM,2008-07-01,2009-06-30,,-4120000.0,202360000.0,204760000.0,,-4954000.0,516073000.0,508389000.0,-416603000.0,31498000.0,401287000.0,-416603000.0,31498000.0,401287000.0,16182000.0,287109000.0,287109000.0,-87502000.0,-27717000.0,,-300782000.0,5994000.0,-103072000.0,-15907000.0,-1112566000.0,,150477000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q2,2009-04-01,2009-06-30,,37000.0,,48909000.0,,-19967000.0,299201000.0,291914000.0,-164805000.0,33681000.0,81586000.0,-164805000.0,33681000.0,81586000.0,-49538000.0,89183000.0,89183000.0,-36576000.0,-5351000.0,,-80269000.0,,-10971000.0,-158000.0,-670300000.0,,44810000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 16:04:57+00:00,-1250000.0,,49908000.0,,14973000.0,,9201000.0,-233080000.0,38634000.0,113556000.0,-233080000.0,38634000.0,113556000.0,-80890000.0,74969000.0,74969000.0,-25044000.0,-7332000.0,,-73546000.0,,-15760000.0,-3870000.0,-161403000.0,,58264000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q4,2010-10-01,2010-12-31,,5111000.0,161352000.0,51142000.0,,-12797000.0,,191705000.0,-80133000.0,-33444000.0,101895000.0,-80133000.0,-33444000.0,101503000.0,-12074000.0,78702000.0,78702000.0,-20263000.0,5708000.0,4500000.0,-84164000.0,,-81637000.0,-6612000.0,-193382000.0,,50305000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 07:19:03+00:00,6986000.0,161352000.0,206064000.0,,-8522000.0,0.0,625946000.0,-231452000.0,-301920000.0,447622000.0,-231452000.0,-301920000.0,447622000.0,-85750000.0,249729000.0,249729000.0,-6635000.0,3447000.0,0.0,-336085000.0,,-359519000.0,-19855000.0,-524760000.0,,77454000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-05 16:16:40+00:00,1875000.0,,154922000.0,,4275000.0,,434241000.0,-151319000.0,-268476000.0,345727000.0,-151319000.0,-268476000.0,346119000.0,-73676000.0,171027000.0,171027000.0,13628000.0,-2261000.0,-4500000.0,-251921000.0,,-277882000.0,-13243000.0,-331378000.0,,27149000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q3TTM,2009-10-01,2010-09-30,,7312000.0,175298000.0,207018000.0,,-10956000.0,,495721000.0,-145790000.0,-336406000.0,444631000.0,-145790000.0,-336406000.0,445023000.0,-37173000.0,225805000.0,225805000.0,15452000.0,-6599000.0,-4500000.0,-332234000.0,,-306299000.0,-19857000.0,-302678000.0,,-5750000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q3,2010-07-01,2010-09-30,,451000.0,,52200000.0,,20707000.0,,316265000.0,114516000.0,-247039000.0,138010000.0,114516000.0,-247039000.0,138402000.0,5879000.0,58894000.0,58894000.0,5758000.0,-1450000.0,-4500000.0,-84092000.0,,-239171000.0,-6165000.0,-116207000.0,,2797000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-30 16:25:27+00:00,1424000.0,,102722000.0,,-16432000.0,,117976000.0,-265835000.0,-21437000.0,207717000.0,-265835000.0,-21437000.0,207717000.0,-79555000.0,112133000.0,112133000.0,7870000.0,-811000.0,,-167829000.0,,-38711000.0,-7078000.0,-215171000.0,,24352000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q2TTM,2009-07-01,2010-06-30,,7218000.0,175298000.0,205163000.0,,-13379000.0,,182543000.0,-358130000.0,-95498000.0,434676000.0,-358130000.0,-95498000.0,434676000.0,-18952000.0,217341000.0,217341000.0,18333000.0,-10746000.0,,-328413000.0,,-71498000.0,-16848000.0,-201514000.0,,-7152000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q2,2010-04-01,2010-06-30,,819000.0,,50185000.0,,-22496000.0,,88691000.0,-204499000.0,8568000.0,92156000.0,-204764000.0,8568000.0,92156000.0,-104040000.0,58965000.0,58965000.0,4683000.0,-1878000.0,,-83948000.0,,-11055000.0,-2783000.0,-207364000.0,,22406000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 16:04:57+00:00,605000.0,,52537000.0,,6064000.0,,29285000.0,-61336000.0,-30005000.0,115561000.0,-61071000.0,-30005000.0,115561000.0,24485000.0,53168000.0,53168000.0,3187000.0,1067000.0,,-83881000.0,,-27656000.0,-4295000.0,-7807000.0,,1946000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q1TTM,2009-04-01,2010-03-31,,6436000.0,175298000.0,203887000.0,,-10850000.0,299201000.0,385766000.0,-318436000.0,-70385000.0,424106000.0,-318171000.0,-70385000.0,424106000.0,35550000.0,247559000.0,247559000.0,-22926000.0,-14219000.0,,-324734000.0,,-71414000.0,-14223000.0,-664450000.0,,15252000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q4,2011-10-01,2011-12-31,,-3683000.0,257175000.0,166163000.0,,-22850000.0,299847000.0,489339000.0,-186508000.0,-154515000.0,329296000.0,-186508000.0,-154515000.0,329296000.0,-11727000.0,192497000.0,192497000.0,-2831000.0,-313302000.0,-19731000.0,-168473000.0,,-198563000.0,-46173000.0,-493919000.0,,109952000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,FY,2011-01-01,2011-12-31,2014-09-04 16:28:44+00:00,-25322000.0,257175000.0,459704000.0,,-28843000.0,299847000.0,1881092000.0,248282000.0,-997439000.0,773197000.0,248282000.0,-997439000.0,773197000.0,24040000.0,363261000.0,363261000.0,4397000.0,-20290000.0,0.0,-523405000.0,,-1163222000.0,-98064000.0,-1388962000.0,,263847000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-07 14:43:31+00:00,-21639000.0,,293541000.0,,-5993000.0,,1391753000.0,434790000.0,-842924000.0,443901000.0,434790000.0,-842924000.0,443901000.0,35767000.0,170764000.0,170764000.0,7228000.0,293012000.0,19731000.0,-354932000.0,,-964659000.0,-51891000.0,-895043000.0,,153895000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q3TTM,2010-10-01,2011-09-30,,-16528000.0,161352000.0,344683000.0,,-18790000.0,,1583458000.0,354657000.0,-876368000.0,545796000.0,354657000.0,-876368000.0,545404000.0,23693000.0,249466000.0,249466000.0,-13035000.0,298720000.0,24231000.0,-439096000.0,,-1046296000.0,-58503000.0,-1088425000.0,,204200000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q3,2011-07-01,2011-09-30,,-19672000.0,,161027000.0,,6535000.0,,687642000.0,-128305000.0,-98318000.0,257601000.0,-128305000.0,-98318000.0,257601000.0,30978000.0,101984000.0,101984000.0,7727000.0,-105348000.0,75000.0,-152983000.0,,-87270000.0,-32655000.0,-557616000.0,,21532000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 17:24:21+00:00,-1967000.0,,132514000.0,,-12528000.0,,704111000.0,563095000.0,-744606000.0,186300000.0,563095000.0,-744606000.0,186300000.0,4789000.0,68780000.0,68780000.0,-499000.0,398360000.0,19656000.0,-201949000.0,,-877389000.0,-19236000.0,-337427000.0,,132363000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q2TTM,2010-07-01,2011-06-30,,3595000.0,161352000.0,235856000.0,,-4618000.0,,1212081000.0,597478000.0,-1025089000.0,426205000.0,597478000.0,-1025089000.0,426205000.0,-1406000.0,206376000.0,206376000.0,-15004000.0,402618000.0,19656000.0,-370205000.0,,-1198197000.0,-32013000.0,-647016000.0,,185465000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q2,2011-04-01,2011-06-30,,-2604000.0,,80755000.0,,-26630000.0,,689481000.0,705551000.0,-776287000.0,55531000.0,705551000.0,-776287000.0,55531000.0,-15205000.0,19734000.0,19734000.0,-15724000.0,130639000.0,-38000.0,-108211000.0,,-877389000.0,-11273000.0,-6358000.0,,112413000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:24:07+00:00,637000.0,,51759000.0,,14102000.0,,14630000.0,-142456000.0,31681000.0,130769000.0,-142456000.0,31681000.0,130769000.0,19994000.0,49046000.0,49046000.0,15225000.0,267721000.0,19694000.0,-93738000.0,,,-7963000.0,-331069000.0,,19950000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q1TTM,2010-04-01,2011-03-31,,7018000.0,161352000.0,205286000.0,,-484000.0,,611291000.0,-312572000.0,-240234000.0,462830000.0,-312837000.0,-240234000.0,462830000.0,-90241000.0,245607000.0,245607000.0,5403000.0,270101000.0,19694000.0,-345942000.0,,-331863000.0,-23523000.0,-848022000.0,,95458000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q4,2012-10-01,2012-12-31,,-12770000.0,329655000.0,201748000.0,,19622000.0,,978040000.0,681662000.0,-955783000.0,283497000.0,681662000.0,-955783000.0,283497000.0,9376000.0,86126000.0,86126000.0,-11229000.0,-21961000.0,-28050000.0,-184394000.0,,-996492000.0,-51043000.0,-90023000.0,,119802000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:57:46+00:00,-57061000.0,329655000.0,764775000.0,,-10847000.0,342469000.0,2795343000.0,1198914000.0,-2169689000.0,992816000.0,1198914000.0,-2169689000.0,992816000.0,22041000.0,361775000.0,361775000.0,-65826000.0,-12883000.0,-28050000.0,-732992000.0,,-2187971000.0,-183432000.0,-1193023000.0,,229764000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-26 15:52:17+00:00,-44291000.0,,563027000.0,,-30469000.0,342469000.0,1817303000.0,517252000.0,-1213906000.0,709319000.0,517252000.0,-1213906000.0,709319000.0,12665000.0,275649000.0,275649000.0,-54597000.0,9078000.0,,-548598000.0,,-1191479000.0,-132389000.0,-1103000000.0,,109962000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q3TTM,2011-10-01,2012-09-30,,-47974000.0,257175000.0,729190000.0,,-53319000.0,642316000.0,2306642000.0,330744000.0,-1368421000.0,1038615000.0,330744000.0,-1368421000.0,1038615000.0,938000.0,468146000.0,468146000.0,-57428000.0,-304224000.0,-19731000.0,-717071000.0,,-1390042000.0,-178562000.0,-1596919000.0,,219914000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q3,2012-07-01,2012-09-30,,-14277000.0,,196622000.0,,-7374000.0,,547988000.0,-3969000.0,-238855000.0,248511000.0,-3969000.0,-238855000.0,248511000.0,5687000.0,111821000.0,111821000.0,-38281000.0,1067000.0,,-184400000.0,,-258731000.0,-48016000.0,-368624000.0,,67892000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-27 13:56:08+00:00,-30014000.0,,366405000.0,,-23095000.0,342469000.0,1269315000.0,521221000.0,-975051000.0,460808000.0,521221000.0,-975051000.0,460808000.0,6978000.0,163828000.0,163828000.0,-16316000.0,8011000.0,,-364198000.0,,-932748000.0,-84373000.0,-734376000.0,,42070000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q2TTM,2011-07-01,2012-06-30,,-53369000.0,257175000.0,693595000.0,,-39410000.0,642316000.0,2446296000.0,206408000.0,-1227884000.0,1047705000.0,206408000.0,-1227884000.0,1047705000.0,26229000.0,458309000.0,458309000.0,-11420000.0,-410639000.0,-19656000.0,-685654000.0,,-1218581000.0,-163201000.0,-1785911000.0,,173554000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q2,2012-04-01,2012-06-30,,-14746000.0,,201769000.0,,-19822000.0,342469000.0,601985000.0,718508000.0,-934739000.0,215847000.0,718508000.0,-934739000.0,215847000.0,-384000.0,73736000.0,73736000.0,-25090000.0,11064000.0,,-183833000.0,,-907638000.0,-43080000.0,-53177000.0,,15979000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 14:11:51+00:00,-15268000.0,,164636000.0,,-3273000.0,0.0,667330000.0,-197287000.0,-40312000.0,244961000.0,-197287000.0,-40312000.0,244961000.0,7362000.0,90092000.0,90092000.0,8774000.0,-3053000.0,,-180365000.0,,-25110000.0,-41293000.0,-681199000.0,,26091000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q1TTM,2011-04-01,2012-03-31,,-41227000.0,257175000.0,572581000.0,,-46218000.0,299847000.0,2533792000.0,193451000.0,-1069432000.0,887389000.0,193451000.0,-1069432000.0,887389000.0,11408000.0,404307000.0,404307000.0,-2054000.0,-291064000.0,-19694000.0,-610032000.0,,-1188332000.0,-131394000.0,-1739092000.0,,269988000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 16:59:29+00:00,-32538000.0,338311000.0,769881000.0,,23805000.0,141343000.0,2767546000.0,114996000.0,-1282760000.0,1194755000.0,114996000.0,-1282760000.0,1194755000.0,26991000.0,454669000.0,454669000.0,-21062000.0,-20923000.0,17289000.0,-816449000.0,,-1489296000.0,-177355000.0,-1956521000.0,,366602000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q4,2013-10-01,2013-12-31,,-8003000.0,338311000.0,200556000.0,,57983000.0,35341000.0,1000702000.0,-214499000.0,-104659000.0,359326000.0,-214499000.0,-104659000.0,359326000.0,40168000.0,108439000.0,108439000.0,351000.0,-2939000.0,2100000.0,-224200000.0,,-87507000.0,-52014000.0,-1023403000.0,,32762000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-25 16:02:11+00:00,-24535000.0,,569325000.0,,-34178000.0,106002000.0,1766844000.0,329495000.0,-1178101000.0,835429000.0,329495000.0,-1178101000.0,835429000.0,-13177000.0,346230000.0,346230000.0,-21413000.0,-17984000.0,15189000.0,-592249000.0,,-1401789000.0,-125341000.0,-933118000.0,,333840000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q3TTM,2012-10-01,2013-09-30,,-37305000.0,329655000.0,771073000.0,,-14556000.0,106002000.0,2744884000.0,1011157000.0,-2133884000.0,1118926000.0,1011157000.0,-2133884000.0,1118926000.0,-3801000.0,432356000.0,432356000.0,-32642000.0,-39945000.0,-12861000.0,-776643000.0,,-2398281000.0,-176384000.0,-1023141000.0,,453642000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q3,2013-07-01,2013-09-30,,-8131000.0,,188393000.0,,34869000.0,23618000.0,848389000.0,698991000.0,-1034511000.0,327741000.0,698991000.0,-1034511000.0,327741000.0,-7779000.0,118599000.0,118599000.0,-5989000.0,-8636000.0,3373000.0,-197706000.0,,-1079300000.0,-44598000.0,33326000.0,,86014000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-26 15:19:34+00:00,-16404000.0,,380932000.0,,-69047000.0,82384000.0,918455000.0,-369496000.0,-143590000.0,507688000.0,-369496000.0,-143590000.0,507688000.0,-5398000.0,227631000.0,227631000.0,-15424000.0,-9348000.0,11816000.0,-394543000.0,,-322489000.0,-80743000.0,-966444000.0,,247826000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q2TTM,2012-07-01,2013-06-30,,-43451000.0,329655000.0,779302000.0,,-56799000.0,82384000.0,2444483000.0,308197000.0,-1338228000.0,1039696000.0,308197000.0,-1338228000.0,1039696000.0,9665000.0,425578000.0,425578000.0,-64934000.0,-30242000.0,-16234000.0,-763337000.0,,-1577712000.0,-179802000.0,-1425091000.0,,435520000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q2,2013-04-01,2013-06-30,,-11075000.0,,193989000.0,,-3940000.0,77334000.0,1584000.0,-69549000.0,-203063000.0,277383000.0,-69549000.0,-203063000.0,277383000.0,4771000.0,114533000.0,114533000.0,-16124000.0,3960000.0,6376000.0,-197692000.0,,-260261000.0,-39360000.0,45265000.0,,90182000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q1TTM,2012-04-01,2013-03-31,,-47122000.0,329655000.0,787082000.0,,-72681000.0,347519000.0,3044884000.0,1096254000.0,-2069904000.0,978160000.0,1096254000.0,-2069904000.0,978160000.0,4510000.0,384781000.0,384781000.0,-73900000.0,-23138000.0,-22610000.0,-749478000.0,,-2225089000.0,-183522000.0,-1523533000.0,,361317000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q1,2013-01-01,2013-03-31,2014-09-04 16:36:14+00:00,-5329000.0,,186943000.0,,-65107000.0,5050000.0,916871000.0,-299947000.0,59473000.0,230305000.0,-299947000.0,59473000.0,230305000.0,-10169000.0,113098000.0,113098000.0,700000.0,-13308000.0,5440000.0,-196851000.0,,-62228000.0,-41383000.0,-1011709000.0,,157644000.0,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 21:18:07+00:00,-19183000.0,361144000.0,828467000.0,,-5305000.0,242107000.0,2547910000.0,758057000.0,-2055040000.0,1254845000.0,758057000.0,-2055040000.0,1254845000.0,-42138000.0,477001000.0,477001000.0,-26135000.0,10370000.0,-1008000.0,-890935000.0,,-2073082000.0,-194442000.0,-1151395000.0,,213492000.0,
