company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 10:31:32+00:00,-0.51,-0.51,0.05,171000000.0,-0.51,,7000000.0,-73000000.0,-73000000.0,-73000000.0,0.0,4242000000.0,4595000000.0,-20000000.0,6000000.0,-7000000.0,,145000000.0,4242000000.0,353000000.0,85000000.0,1000000.0,315000000.0,38000000.0,-104000000.0,-66000000.0,4595000000.0,144353000.0,144353000.0,144353000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 14:56:06+00:00,0.71,0.71,,627000000.0,0.69,0.0,68000000.0,102000000.0,102000000.0,102000000.0,0.0,15455000000.0,17507000000.0,-21000000.0,-12000000.0,251000000.0,250000000.0,523000000.0,15455000000.0,2052000000.0,234000000.0,12000000.0,1639000000.0,413000000.0,-243000000.0,170000000.0,17507000000.0,145164000.0,145164000.0,145164000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q4,2014-10-01,2014-12-31,,1.89,1.89,-0.15,138000000.0,1.89,,72000000.0,275000000.0,275000000.0,275000000.0,,3472000000.0,4072000000.0,-2000000.0,-425000000.0,377000000.0,-4000000.0,117000000.0,3472000000.0,600000000.0,56000000.0,8000000.0,203000000.0,397000000.0,-50000000.0,347000000.0,4072000000.0,145164000.0,145164000.0,145164000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3YTD,2014-01-01,2014-09-30,,-1.18,-1.18,0.15,489000000.0,-1.2,,-4000000.0,-173000000.0,-173000000.0,-173000000.0,,11983000000.0,13435000000.0,-19000000.0,413000000.0,-126000000.0,254000000.0,406000000.0,11983000000.0,1452000000.0,178000000.0,4000000.0,1436000000.0,16000000.0,-193000000.0,-177000000.0,13435000000.0,145348000.0,145348000.0,145348000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.88,0.88,,659000000.0,0.86,23000000.0,-605000000.0,124000000.0,124000000.0,124000000.0,,15894000000.0,17704000000.0,-33000000.0,407000000.0,-135000000.0,502000000.0,567000000.0,15894000000.0,1810000000.0,240000000.0,5000000.0,2023000000.0,-213000000.0,-268000000.0,-481000000.0,17704000000.0,145348000.0,145348000.0,145348000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 10:29:35+00:00,-1.42,-1.42,0.05,158000000.0,-1.42,,6000000.0,-207000000.0,-207000000.0,-207000000.0,0.0,3848000000.0,4587000000.0,-5000000.0,413000000.0,-52000000.0,236000000.0,125000000.0,3848000000.0,739000000.0,57000000.0,2000000.0,880000000.0,-141000000.0,-60000000.0,-201000000.0,4587000000.0,145348000.0,145348000.0,145348000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.24,0.24,0.1,331000000.0,0.22,,-10000000.0,34000000.0,34000000.0,34000000.0,,8135000000.0,8848000000.0,-14000000.0,,-74000000.0,18000000.0,281000000.0,8135000000.0,713000000.0,121000000.0,2000000.0,556000000.0,157000000.0,-133000000.0,24000000.0,8848000000.0,144884000.0,144884000.0,144884000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q2TTM,2013-07-01,2014-06-30,,-10.08,-10.08,,674000000.0,-10.1,1806000000.0,-607000000.0,-1460000000.0,-1460000000.0,-1460000000.0,,15795000000.0,17248000000.0,-52000000.0,-5000000.0,-109000000.0,266000000.0,595000000.0,15795000000.0,1453000000.0,244000000.0,3000000.0,3227000000.0,-1774000000.0,-293000000.0,-2067000000.0,17248000000.0,144884000.0,144884000.0,144884000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 17:00:56+00:00,-0.12,-0.12,0.05,165000000.0,-0.12,,-11000000.0,-18000000.0,-18000000.0,-18000000.0,0.0,4097000000.0,4400000000.0,-5000000.0,0.0,-58000000.0,18000000.0,143000000.0,4097000000.0,303000000.0,60000000.0,1000000.0,268000000.0,35000000.0,-64000000.0,-29000000.0,4400000000.0,144884000.0,144884000.0,144884000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q1TTM,2013-04-01,2014-03-31,,-10.5,-10.5,,679000000.0,-10.52,1806000000.0,-593000000.0,-1520000000.0,-1520000000.0,-1520000000.0,,15812000000.0,17277000000.0,-58000000.0,-6000000.0,-49000000.0,248000000.0,603000000.0,15812000000.0,1465000000.0,242000000.0,3000000.0,3281000000.0,-1816000000.0,-297000000.0,-2113000000.0,17277000000.0,144757000.0,144757000.0,152900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 14:11:53+00:00,0.36,0.36,0.05,166000000.0,0.34,,1000000.0,52000000.0,52000000.0,52000000.0,0.0,4038000000.0,4448000000.0,-9000000.0,,-16000000.0,0.0,138000000.0,4038000000.0,410000000.0,61000000.0,1000000.0,288000000.0,122000000.0,-69000000.0,53000000.0,4448000000.0,144757000.0,144757000.0,152900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 12:22:27+00:00,-11.24,-11.24,0.2,547000000.0,-11.24,0.0,183000000.0,-1642000000.0,-1642000000.0,-1642000000.0,0.0,11141000000.0,11574000000.0,-10000000.0,-1000000.0,352000000.0,322000000.0,415000000.0,11141000000.0,433000000.0,250000000.0,3000000.0,1635000000.0,-1202000000.0,-257000000.0,-1459000000.0,11574000000.0,146094000.0,146094000.0,146094000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q4,2015-10-01,2015-12-31,,-7.75,-7.75,-0.15,129000000.0,-7.75,,593000000.0,-1133000000.0,-1133000000.0,-1133000000.0,,2629000000.0,2572000000.0,2000000.0,1000000.0,112000000.0,47000000.0,107000000.0,2629000000.0,-57000000.0,90000000.0,1000000.0,396000000.0,-453000000.0,-87000000.0,-540000000.0,2572000000.0,146094000.0,146094000.0,146094000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 12:54:31+00:00,-1.18,-1.18,0.05,136000000.0,-1.18,0.0,-50000000.0,-173000000.0,-173000000.0,-173000000.0,0.0,2654000000.0,2830000000.0,1000000.0,-1000000.0,9000000.0,103000000.0,99000000.0,2654000000.0,176000000.0,56000000.0,2000000.0,346000000.0,-170000000.0,-53000000.0,-223000000.0,2830000000.0,146324000.0,146324000.0,146324000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q3YTD,2015-01-01,2015-09-30,,-3.49,-3.49,0.15,418000000.0,-3.49,,-410000000.0,-509000000.0,-509000000.0,-509000000.0,,8512000000.0,9002000000.0,-12000000.0,-2000000.0,240000000.0,275000000.0,308000000.0,8512000000.0,490000000.0,160000000.0,2000000.0,1239000000.0,-749000000.0,-170000000.0,-919000000.0,9002000000.0,146324000.0,146324000.0,146324000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1.6,-1.6,,556000000.0,-1.6,,-338000000.0,-234000000.0,-234000000.0,-234000000.0,,11984000000.0,13074000000.0,-14000000.0,-427000000.0,617000000.0,271000000.0,425000000.0,11984000000.0,1090000000.0,216000000.0,10000000.0,1442000000.0,-352000000.0,-220000000.0,-572000000.0,13074000000.0,146324000.0,146324000.0,146324000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 17:11:06+00:00,-1.79,-1.79,0.05,138000000.0,-1.79,,-186000000.0,-261000000.0,-261000000.0,-261000000.0,0.0,2792000000.0,2900000000.0,-2000000.0,-1000000.0,237000000.0,19000000.0,107000000.0,2792000000.0,108000000.0,53000000.0,0.0,500000000.0,-392000000.0,-55000000.0,-447000000.0,2900000000.0,145962000.0,145962000.0,145962000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q2YTD,2015-01-01,2015-06-30,,-2.31,-2.31,0.1,282000000.0,-2.31,,-360000000.0,-336000000.0,-336000000.0,-336000000.0,,5858000000.0,6172000000.0,-13000000.0,-1000000.0,231000000.0,172000000.0,209000000.0,5858000000.0,314000000.0,104000000.0,,893000000.0,-579000000.0,-117000000.0,-696000000.0,6172000000.0,145962000.0,145962000.0,145962000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1.84,-1.84,,578000000.0,-1.84,,-282000000.0,-268000000.0,-268000000.0,-268000000.0,,13178000000.0,14831000000.0,-20000000.0,-13000000.0,556000000.0,404000000.0,451000000.0,13178000000.0,1653000000.0,217000000.0,10000000.0,1976000000.0,-323000000.0,-227000000.0,-550000000.0,14831000000.0,145962000.0,145962000.0,145962000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 12:58:13+00:00,-0.52,-0.52,0.05,144000000.0,-0.52,,-174000000.0,-75000000.0,-75000000.0,-75000000.0,0.0,3066000000.0,3272000000.0,-11000000.0,,-6000000.0,153000000.0,102000000.0,3066000000.0,206000000.0,51000000.0,0.0,393000000.0,-187000000.0,-62000000.0,-249000000.0,3272000000.0,145733000.0,145733000.0,145733000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.17,-0.17,,605000000.0,-0.17,,-107000000.0,-25000000.0,-25000000.0,-25000000.0,,14483000000.0,16331000000.0,-23000000.0,-12000000.0,261000000.0,403000000.0,487000000.0,14483000000.0,1848000000.0,224000000.0,11000000.0,1744000000.0,104000000.0,-236000000.0,-132000000.0,16331000000.0,145733000.0,145733000.0,145733000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 11:06:06+00:00,-2.81,-2.81,0.2,507000000.0,-2.81,14000000.0,24000000.0,-440000000.0,-440000000.0,-440000000.0,0.0,9608000000.0,1216000000.0,32000000.0,-9047000000.0,-93000000.0,122000000.0,306000000.0,9608000000.0,-8392000000.0,252000000.0,5000000.0,-8191000000.0,-201000000.0,-215000000.0,-416000000.0,1216000000.0,156673000.0,156673000.0,156673000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q4,2016-10-01,2016-12-31,,-0.49,-0.49,-0.15,123000000.0,-0.49,,-2000000.0,-105000000.0,-105000000.0,-105000000.0,,2415000000.0,-6395000000.0,50000000.0,-9046000000.0,-8000000.0,121000000.0,100000000.0,2415000000.0,-8810000000.0,57000000.0,,-8710000000.0,-100000000.0,-7000000.0,-107000000.0,-6395000000.0,156673000.0,156673000.0,156673000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 10:42:03+00:00,0.32,0.32,0.05,126000000.0,0.32,14000000.0,19000000.0,51000000.0,51000000.0,51000000.0,0.0,2360000000.0,2686000000.0,-6000000.0,-1000000.0,-15000000.0,-3000000.0,73000000.0,2360000000.0,326000000.0,58000000.0,2000000.0,194000000.0,132000000.0,-62000000.0,70000000.0,2686000000.0,160513000.0,160513000.0,160513000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.32,-2.32,0.15,384000000.0,-2.32,14000000.0,26000000.0,-335000000.0,-335000000.0,-335000000.0,,7193000000.0,7611000000.0,-18000000.0,-1000000.0,-85000000.0,1000000.0,206000000.0,7193000000.0,418000000.0,195000000.0,5000000.0,519000000.0,-101000000.0,-208000000.0,-309000000.0,7611000000.0,160513000.0,160513000.0,160513000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q3TTM,2015-10-01,2016-09-30,,-10.07,-10.07,,513000000.0,-10.07,14000000.0,619000000.0,-1468000000.0,-1468000000.0,-1468000000.0,,9822000000.0,10183000000.0,-16000000.0,,27000000.0,48000000.0,313000000.0,9822000000.0,361000000.0,285000000.0,6000000.0,915000000.0,-554000000.0,-295000000.0,-849000000.0,10183000000.0,160513000.0,160513000.0,160513000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 12:33:29+00:00,-0.32,-0.32,0.05,129000000.0,-0.32,,-7000000.0,-46000000.0,-46000000.0,-46000000.0,0.0,2397000000.0,2584000000.0,1000000.0,0.0,-28000000.0,-6000000.0,64000000.0,2397000000.0,187000000.0,84000000.0,2000000.0,159000000.0,28000000.0,-81000000.0,-53000000.0,2584000000.0,146582000.0,146582000.0,146582000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q2YTD,2016-01-01,2016-06-30,,-2.64,-2.64,0.1,258000000.0,-2.64,,7000000.0,-386000000.0,-386000000.0,-386000000.0,,4833000000.0,4925000000.0,-12000000.0,,-70000000.0,4000000.0,133000000.0,4833000000.0,92000000.0,137000000.0,3000000.0,325000000.0,-233000000.0,-146000000.0,-379000000.0,4925000000.0,146582000.0,146582000.0,146582000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q2TTM,2015-07-01,2016-06-30,,-11.57,-11.57,,523000000.0,-11.57,,550000000.0,-1692000000.0,-1692000000.0,-1692000000.0,,10116000000.0,10327000000.0,-9000000.0,,51000000.0,154000000.0,339000000.0,10116000000.0,211000000.0,283000000.0,6000000.0,1067000000.0,-856000000.0,-286000000.0,-1142000000.0,10327000000.0,146582000.0,146582000.0,146582000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 14:41:00+00:00,-2.32,-2.32,0.05,129000000.0,-2.32,,14000000.0,-340000000.0,-340000000.0,-340000000.0,0.0,2436000000.0,2341000000.0,-13000000.0,,-42000000.0,10000000.0,69000000.0,2436000000.0,-95000000.0,53000000.0,1000000.0,166000000.0,-261000000.0,-65000000.0,-326000000.0,2341000000.0,146402000.0,146402000.0,146402000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2016.0,Q1TTM,2015-04-01,2016-03-31,,-13.04,-13.04,,532000000.0,-13.04,,371000000.0,-1907000000.0,-1907000000.0,-1907000000.0,,10511000000.0,10643000000.0,-12000000.0,-1000000.0,316000000.0,179000000.0,382000000.0,10511000000.0,132000000.0,252000000.0,4000000.0,1408000000.0,-1276000000.0,-260000000.0,-1536000000.0,10643000000.0,146402000.0,146402000.0,146402000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 16:48:33+00:00,2.21,2.21,0.2,501000000.0,2.19,,-86000000.0,387000000.0,387000000.0,387000000.0,,10858000000.0,12250000000.0,-105000000.0,-6000000.0,-123000000.0,31000000.0,320000000.0,10858000000.0,1392000000.0,280000000.0,17000000.0,723000000.0,669000000.0,-368000000.0,301000000.0,12250000000.0,174793000.0,174793000.0,174793000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 10:17:46+00:00,0.84,0.84,0.05,118000000.0,0.83,,0.0,147000000.0,147000000.0,147000000.0,0.0,2828000000.0,3248000000.0,-27000000.0,0.0,-31000000.0,-2000000.0,75000000.0,2828000000.0,420000000.0,91000000.0,5000000.0,160000000.0,260000000.0,-113000000.0,147000000.0,3248000000.0,175003000.0,175003000.0,175003000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 11:37:47+00:00,1.49,1.49,0.05,121000000.0,1.48,,-16000000.0,261000000.0,261000000.0,261000000.0,0.0,2723000000.0,3144000000.0,-30000000.0,-5000000.0,-88000000.0,-1000000.0,67000000.0,2723000000.0,421000000.0,56000000.0,4000000.0,94000000.0,327000000.0,-82000000.0,245000000.0,3144000000.0,174797000.0,174797000.0,174797000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 16:48:33+00:00,6.31,6.31,0.2,521000000.0,6.25,,-303000000.0,1115000000.0,1115000000.0,1115000000.0,,12305000000.0,14178000000.0,-69000000.0,-3000000.0,-105000000.0,0.0,336000000.0,12305000000.0,1873000000.0,266000000.0,23000000.0,749000000.0,1124000000.0,-312000000.0,812000000.0,14178000000.0,176633000.0,176633000.0,176633000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q4,2018-10-01,2018-12-31,,3.36,3.36,0.05,137000000.0,3.33,,-339000000.0,592000000.0,592000000.0,592000000.0,,3204000000.0,3691000000.0,-12000000.0,-3000000.0,-45000000.0,,85000000.0,3204000000.0,487000000.0,55000000.0,7000000.0,174000000.0,313000000.0,-60000000.0,253000000.0,3691000000.0,176633000.0,176633000.0,176633000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 11:18:17+00:00,1.64,1.64,0.05,126000000.0,1.62,,23000000.0,291000000.0,291000000.0,291000000.0,0.0,3172000000.0,3729000000.0,-21000000.0,-1000000.0,-22000000.0,0.0,81000000.0,3172000000.0,557000000.0,44000000.0,6000000.0,184000000.0,373000000.0,-59000000.0,314000000.0,3729000000.0,177250000.0,177250000.0,177250000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.95,2.95,0.15,384000000.0,2.92,,36000000.0,523000000.0,523000000.0,523000000.0,,9101000000.0,10487000000.0,-57000000.0,,-60000000.0,,251000000.0,9101000000.0,1386000000.0,211000000.0,16000000.0,575000000.0,811000000.0,-252000000.0,559000000.0,10487000000.0,177250000.0,177250000.0,177250000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 13:31:38+00:00,1.21,1.21,0.05,130000000.0,1.2,,12000000.0,214000000.0,214000000.0,214000000.0,0.0,3121000000.0,3609000000.0,-9000000.0,1000000.0,-36000000.0,,92000000.0,3121000000.0,488000000.0,71000000.0,5000000.0,187000000.0,301000000.0,-75000000.0,226000000.0,3609000000.0,177027000.0,177027000.0,177027000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.31,1.31,0.1,258000000.0,1.3,,13000000.0,232000000.0,232000000.0,232000000.0,,5929000000.0,6758000000.0,-36000000.0,1000000.0,-38000000.0,,170000000.0,5929000000.0,829000000.0,167000000.0,10000000.0,391000000.0,438000000.0,-193000000.0,245000000.0,6758000000.0,177027000.0,177027000.0,177027000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 15:04:44+00:00,0.1,0.1,0.05,128000000.0,0.1,,1000000.0,18000000.0,18000000.0,18000000.0,0.0,2808000000.0,3149000000.0,-27000000.0,,-2000000.0,,78000000.0,2808000000.0,341000000.0,96000000.0,5000000.0,204000000.0,137000000.0,-118000000.0,19000000.0,3149000000.0,176157000.0,176157000.0,176157000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q4,2019-10-01,2019-12-31,,-3.88,-3.88,0.05,162000000.0,-3.88,,221000000.0,-668000000.0,-668000000.0,-668000000.0,,2781000000.0,2824000000.0,-30000000.0,-15000000.0,-15000000.0,221000000.0,66000000.0,2781000000.0,43000000.0,45000000.0,4000000.0,419000000.0,-376000000.0,-71000000.0,-447000000.0,2824000000.0,171418000.0,171418000.0,171418000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 16:48:33+00:00,-3.67,-3.67,0.2,616000000.0,-3.67,,178000000.0,-630000000.0,-630000000.0,-630000000.0,,12082000000.0,12937000000.0,-97000000.0,-15000000.0,-80000000.0,275000000.0,289000000.0,12082000000.0,855000000.0,142000000.0,17000000.0,1085000000.0,-230000000.0,-222000000.0,-452000000.0,12937000000.0,171418000.0,171418000.0,171418000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.21,0.21,0.15,454000000.0,0.21,,-43000000.0,38000000.0,38000000.0,38000000.0,,9301000000.0,10113000000.0,-67000000.0,,-65000000.0,54000000.0,223000000.0,9301000000.0,812000000.0,97000000.0,13000000.0,666000000.0,146000000.0,-151000000.0,-5000000.0,10113000000.0,170801000.0,170801000.0,170801000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.57,3.57,0.2,591000000.0,3.54,,-382000000.0,630000000.0,630000000.0,630000000.0,,12505000000.0,13804000000.0,-79000000.0,-3000000.0,-110000000.0,54000000.0,308000000.0,12505000000.0,1299000000.0,152000000.0,20000000.0,840000000.0,459000000.0,-211000000.0,248000000.0,13804000000.0,170801000.0,170801000.0,170801000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 11:18:17+00:00,-0.49,-0.49,0.05,161000000.0,-0.49,,-44000000.0,-84000000.0,-84000000.0,-84000000.0,0.0,2902000000.0,3069000000.0,-19000000.0,1000000.0,-32000000.0,54000000.0,63000000.0,2902000000.0,167000000.0,32000000.0,3000000.0,247000000.0,-80000000.0,-48000000.0,-128000000.0,3069000000.0,170801000.0,170801000.0,170801000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.7,0.7,0.1,293000000.0,0.7,,1000000.0,122000000.0,122000000.0,122000000.0,,6399000000.0,7044000000.0,-48000000.0,-1000000.0,-33000000.0,,160000000.0,6399000000.0,645000000.0,65000000.0,10000000.0,419000000.0,226000000.0,-103000000.0,123000000.0,7044000000.0,171992000.0,171992000.0,171992000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.7,5.7,0.2,556000000.0,5.65,,-315000000.0,1005000000.0,1005000000.0,1005000000.0,,12775000000.0,14464000000.0,-81000000.0,-5000000.0,-100000000.0,,326000000.0,12775000000.0,1689000000.0,164000000.0,23000000.0,777000000.0,912000000.0,-222000000.0,690000000.0,14464000000.0,171992000.0,171992000.0,171992000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 13:31:38+00:00,0.39,0.39,0.05,150000000.0,0.39,,-7000000.0,68000000.0,68000000.0,68000000.0,0.0,3227000000.0,3545000000.0,-28000000.0,-1000000.0,-28000000.0,,82000000.0,3227000000.0,318000000.0,31000000.0,5000000.0,203000000.0,115000000.0,-54000000.0,61000000.0,3545000000.0,171992000.0,171992000.0,171992000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:21:37+00:00,0.31,0.31,0.05,143000000.0,0.31,0.0,8000000.0,54000000.0,54000000.0,54000000.0,0.0,3172000000.0,3499000000.0,-20000000.0,0.0,-5000000.0,0.0,78000000.0,3172000000.0,327000000.0,34000000.0,5000000.0,216000000.0,111000000.0,-49000000.0,62000000.0,3499000000.0,173241000.0,173241000.0,173241000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.52,6.52,0.2,536000000.0,6.46,,-296000000.0,1151000000.0,1151000000.0,1151000000.0,,12669000000.0,14528000000.0,-62000000.0,-3000000.0,-108000000.0,,336000000.0,12669000000.0,1859000000.0,204000000.0,23000000.0,761000000.0,1098000000.0,-243000000.0,855000000.0,14528000000.0,173241000.0,173241000.0,173241000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2020.0,Q1TTM,2019-04-01,2020-03-31,,-6.28,-6.28,0.16,633000000.0,-6.28,263000000.0,151000000.0,-1075000000.0,-1075000000.0,-1075000000.0,,11515000000.0,12186000000.0,-66000000.0,-10000000.0,-98000000.0,316000000.0,283000000.0,11515000000.0,671000000.0,158000000.0,16000000.0,1387000000.0,-716000000.0,-208000000.0,-924000000.0,12186000000.0,170224000.0,170224000.0,170224000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:21:37+00:00,-2.3,-2.3,0.01,160000000.0,-2.3,263000000.0,-19000000.0,-391000000.0,-391000000.0,-391000000.0,0.0,2605000000.0,2748000000.0,11000000.0,5000000.0,-23000000.0,41000000.0,72000000.0,2605000000.0,143000000.0,50000000.0,4000000.0,518000000.0,-375000000.0,-35000000.0,-410000000.0,2748000000.0,170224000.0,170224000.0,170224000.0
